job_name,task_name,inst_num,gpu_type,start_time_j,cpu_usage,gpu_wrk_util,avg_mem,avg_gpu_wrk_mem,plan_cpu,plan_gpu,plan_mem,duration_s
1f10dd2ac87cf3cc949d5382,tensorflow,1.0,T4,2132545.0,58.13333333333333,0.375,0.74169921875,0.5159912109375,600.0,100.0,29.296875,61.0
268de139e27be3e3e07c15ce,tensorflow,1.0,T4,2132663.0,66.84615384615384,2.2857142857142856,0.8345424107142858,0.38853236607142855,600.0,100.0,29.296875,61.0
a87611ca713c49b170df5e6a,tensorflow,1.0,MISC,2132673.0,71.86666666666666,2.5531914893617023,0.6354097406914894,0.2324010970744681,600.0,100.0,29.296875,163.0
1e981936c617e7f27947ec68,tensorflow,1.0,MISC,2132708.0,100.8846153846154,2.107142857142857,3.4225983796296298,1.1811174665178572,600.0,100.0,29.296875,275.0
aa7585f37494350cb875ae8b,tensorflow,1.0,T4,2132799.0,65.69565217391305,25.52,0.9093831380208336,0.495546875,600.0,100.0,29.296875,111.0
5cbc32d2765ec4e1c6a447e0,tensorflow,1.0,MISC,2132886.0,106.35135135135135,3.05,1.4226512419871795,0.69736328125,600.0,200.0,29.296875,182.0
bd3ff5fa9bee4488932c65b5,PyTorchWorker,1.0,MISC,2132966.0,139.0,137.05,1.8084395559210524,6.975439453125,1000.0,300.0,19.53125,88.0
257cbe2409b55c2b46f8693a,tensorflow,1.0,T4,2133005.0,66.10526315789474,35.80952380952381,0.847119140625,0.4646577380952381,600.0,100.0,29.296875,81.0
dbf3107477fe365f9b2c0326,tensorflow,1.0,MISC,2133080.0,55.68421052631579,0.5714285714285714,1.33330078125,3.6865699404761916,600.0,50.0,29.296875,84.0
d4e5dd6c5404783800c3e26c,tensorflow,1.0,MISC,2133088.0,72.72,1.9629629629629632,1.1300274884259258,4.70728443287037,600.0,50.0,29.296875,123.0
ccbe169e8465e795d625a777,tensorflow,1.0,T4,2133126.0,60.352941176470594,30.33333333333333,0.7797594572368423,0.3856336805555557,600.0,100.0,29.296875,71.0
905c1750d9db64b7ff7004d7,worker,1.0,MISC,2133151.0,115.88,27.407407407407412,1.5381221064814814,3.2990813078703702,1600.0,100.0,29.296875,126.0
4dc24a14e6ff9f469c528a55,tensorflow,1.0,T4,2133217.0,59.375,15.789473684210524,0.8714735243055554,0.4774362664473684,600.0,100.0,29.296875,82.0
7008d3ba552916200aa0af14,tensorflow,1.0,T4,2133223.0,99.19148936170212,28.58333333333333,1.2579752604166667,1.7882486979166667,600.0,100.0,29.296875,233.0
4284e69b0edcbe6507cec7a9,tensorflow,1.0,T4,2133343.0,262.1304347826087,32.166666666666664,1.4820556640625,0.7138671875,600.0,100.0,29.296875,113.0
3e6f235de71828d1180d0495,tensorflow,1.0,T4,2133367.0,431.475,17.348837209302324,4.516322544642857,0.44992278343023256,600.0,50.0,29.296875,202.0
0412a568d05c72a9ce5bae2f,tensorflow,1.0,T4,2133376.0,421.5,12.190476190476188,4.556966145833333,0.4638671875,600.0,50.0,29.296875,202.0
e447dfca636adc987f940f37,tensorflow,1.0,T4,2133384.0,432.3513513513514,11.36842105263158,4.593955592105263,0.4350328947368421,600.0,50.0,29.296875,182.0
e5f4c1b090a1265e7bb37707,tensorflow,1.0,T4,2133386.0,409.77777777777777,11.391304347826088,4.361413043478262,0.4540166440217391,600.0,50.0,29.296875,212.0
8f498669592096df9806d383,tensorflow,1.0,T4,2133400.0,465.9512195121951,11.431818181818182,4.685410610465117,0.4578968394886364,600.0,50.0,29.296875,213.0
736291cc84bd2056c786f049,PyTorchWorker,1.0,MISC,2133408.0,94.33333333333331,13.714285714285715,1.6049107142857135,4.810128348214286,1800.0,100.0,58.59375,60.0
bd5b8bc419cfd19a26c36549,tensorflow,1.0,T4,2133409.0,440.7317073170732,14.159090909090908,6.311228197674419,0.439697265625,600.0,50.0,29.296875,212.0
0511a31ff5e92051bde1d3f1,tensorflow,1.0,T4,2133409.0,413.20930232558135,17.955555555555556,6.162508877840909,0.44418402777777777,600.0,50.0,29.296875,212.0
6a8a638ab64063a302ba0def,tensorflow,1.0,T4,2133424.0,346.3777777777778,5.6521739130434785,5.7509114583333325,0.46044921875,600.0,50.0,29.296875,212.0
79bddf3fe03f59d88ab1d8a1,tensorflow,1.0,T4,2133435.0,399.9795918367347,13.627450980392153,5.894588694852941,0.4431104473039216,600.0,50.0,29.296875,242.0
bff90b1b0290de5397febf09,tensorflow,1.0,T4,2133435.0,387.7058823529412,11.653846153846152,5.597299429086538,0.42465444711538464,600.0,50.0,29.296875,242.0
40259de2a339a11858e8cda7,tensorflow,1.0,T4,2133439.0,380.62264150943395,11.127272727272727,5.653862847222222,0.4131747159090909,600.0,50.0,29.296875,263.0
de0967fe7d49473105293adc,tensorflow,1.0,T4,2133445.0,278.65714285714284,9.243243243243244,3.1609971788194446,0.3315033783783784,600.0,50.0,29.296875,171.0
13de70caed5cdac074bfc392,tensorflow,1.0,T4,2133446.0,214.25714285714287,9.27027027027027,2.5007390202702706,0.2909892314189189,600.0,50.0,29.296875,172.0
5ccf8014044acacac8e3dee4,tensorflow,1.0,MISC,2133455.0,286.0810810810812,38.46153846153846,1.4586087740384617,7.538386418269233,600.0,100.0,29.296875,183.0
c270a59ce81a0f9e4c157e3f,tensorflow,1.0,MISC,2133667.0,113.07547169811322,3.6,2.339204545454546,0.8834339488636364,600.0,50.0,29.296875,266.0
9b24871e0d4196860fc37480,tensorflow,1.0,T4,2133675.0,73.41935483870971,29.9375,0.912567138671875,0.5146484375,600.0,100.0,29.296875,142.0
44d0b4454ad8d4ec38a9c28b,tensorflow,1.0,MISC,2133886.0,105.4,2.1111111111111107,0.9484719669117648,0.8906792534722222,600.0,25.0,29.296875,77.0
836f8ee2e2f6680aafce4ded,tensorflow,1.0,T4,2134218.0,63.81818181818182,1.8571428571428568,1.0716646634615388,0.32149832589285715,600.0,100.0,29.296875,62.0
9f5c5022db1600ee0c9d6083,tensorflow,1.0,MISC,2134234.0,191.82,29.018867924528305,1.6025007659313726,7.9240308077830175,600.0,100.0,29.296875,266.0
ac4d9efe00dc7b729d58916a,tensorflow,1.0,T4,2134277.0,42.92857142857143,16.125,0.7599609375,0.426025390625,600.0,100.0,29.296875,62.0
6ad0f9aed420b8c74888abaf,worker,1.0,T4,2134311.0,108.73333333333332,32.94117647058823,1.1439208984375,1.3607536764705883,600.0,100.0,29.296875,71.0
4251ca3d3c8a3a084bba7464,tensorflow,1.0,T4,2134354.0,77.18181818181819,0.15384615384615385,0.7193196614583335,0.3825120192307692,600.0,100.0,29.296875,51.0
38ffa3cb45db4ea8f7b676a4,tensorflow,1.0,T4,2134464.0,61.0,2.0,0.73046875,0.4415690104166667,600.0,100.0,29.296875,51.0
9575ae675c03b287eb488a19,tensorflow,1.0,T4,2134745.0,70.26666666666667,38.058823529411775,0.8586856617647057,0.4507697610294117,600.0,100.0,29.296875,71.0
b7c51658565989f11f5a5a07,tensorflow,1.0,T4,2134835.0,68.63636363636364,0.6153846153846154,0.6912560096153845,0.4650691105769231,600.0,100.0,29.296875,51.0
618fce6d35c8436984596e26,worker,1.0,MISC,2134916.0,118.32727272727271,0.9655172413793104,1.4779845120614037,1.1344793911637931,600.0,100.0,29.296875,277.0
1a1cf4e5c1ee6e17fd1e592f,tensorflow,1.0,T4,2134991.0,42.30769230769232,1.6,0.7035435267857142,0.4533854166666666,600.0,100.0,29.296875,61.0
00afd154a04005a712188a88,tensorflow,1.0,T4,2135089.0,290.85106382978717,20.40816326530612,4.423746744791667,0.7141661352040817,600.0,100.0,29.296875,232.0
611f626b58143acb5619d1f1,tensorflow,1.0,T4,2135095.0,283.1111111111111,22.043478260869566,4.607973845108695,0.6945906929347826,600.0,100.0,29.296875,221.0
d6c659d114b79e7abee3ba02,tensorflow,1.0,T4,2135095.0,385.8,18.789473684210527,4.790330317982456,0.7070141173245614,600.0,100.0,29.296875,273.0
26d79a0c14ff549819d62747,tensorflow,1.0,T4,2135096.0,395.7894736842105,17.6271186440678,4.840770656779661,0.7003608315677967,600.0,100.0,29.296875,283.0
73b23fad19b6ce7f38401f04,tensorflow,1.0,MISC,2135103.0,27.0,1.2058823529411764,2.57061767578125,0.16564223345588236,600.0,25.0,29.296875,163.0
13d37bf0ba5729925790c688,tensorflow,1.0,T4,2135128.0,323.76470588235287,20.943396226415093,4.661508413461538,0.7055203419811321,600.0,100.0,29.296875,252.0
8db35235ca25d9a2f2c0d726,tensorflow,1.0,T4,2135129.0,326.3191489361702,20.4,4.763412786989796,0.71509765625,600.0,100.0,29.296875,241.0
78a3a691f9e8c900ad65341b,tensorflow,1.0,T4,2135132.0,451.98245614035085,18.6,5.185745497881356,0.722705078125,600.0,100.0,29.296875,292.0
4ef52872968d0c1d48c217da,tensorflow,1.0,T4,2135213.0,119.75,6.352941176470589,1.9348575367647056,2.355526194852941,600.0,100.0,29.296875,162.0
f5edded3165dad4c86725dcb,tensorflow,1.0,MISC,2135248.0,328.31034482758616,40.84375,1.5902532762096775,7.098052978515625,600.0,100.0,29.296875,152.0
e2cee94064be7ca852025be9,tensorflow,1.0,T4,2135252.0,59.444444444444436,6.0,1.040838068181818,0.34848257211538464,600.0,100.0,29.296875,51.0
376d3604fb7e9afaa7d1d47a,tensorflow,1.0,T4,2135297.0,77.11904761904762,36.53333333333333,1.1746493252840908,0.5005425347222222,600.0,100.0,29.296875,212.0
fa5c51d8d2931f1bf0ec021f,tensorflow,1.0,T4,2135432.0,83.48648648648648,33.125,1.1768329326923077,0.4916748046875,600.0,100.0,29.296875,192.0
5ebf9b26d1a1e50c32f41c8b,tensorflow,1.0,MISC,2135477.0,99.275,0.4545454545454545,0.6866396949404763,0.3202459161931818,600.0,100.0,29.296875,217.0
ae977a75d5e440cb0aa59066,tensorflow,1.0,T4,2135538.0,70.94285714285714,37.94736842105263,1.0946209881756757,0.5368266858552632,600.0,100.0,29.296875,181.0
432a692597618e3b366c527e,tensorflow,1.0,MISC,2135750.0,107.4,3.210526315789473,1.7279613597972974,0.6712582236842106,600.0,200.0,29.296875,182.0
2055c9e76ad5048b03f0fac5,tensorflow,1.0,MISC,2135961.0,317.38235294117646,41.13513513513513,1.529242621527778,7.271801097972973,600.0,100.0,29.296875,173.0
75fcffb5a4bd5f7373595766,tensorflow,1.0,MISC,2136055.0,94.78947368421049,2.1379310344827585,1.4247878502155171,1.1393116918103448,600.0,100.0,29.296875,278.0
66705e65f0b3a83d61e6d3d6,tensorflow,1.0,T4,2136248.0,167.70967741935485,13.441176470588234,1.9396010890151518,0.4755284926470588,600.0,200.0,29.296875,163.0
832438dc57819bedd65a3762,tensorflow,1.0,T4,2136252.0,163.4848484848485,13.138888888888893,1.8885044642857145,0.4812282986111111,600.0,200.0,29.296875,163.0
aa8acd343abe0d2c72bf6a5d,tensorflow,1.0,T4,2136252.0,165.25,12.742857142857142,1.9361500459558827,0.4784598214285714,600.0,200.0,29.296875,163.0
d09a30ea99a0391bdaab3b02,tensorflow,1.0,T4,2136252.0,165.15625,13.705882352941178,1.99709903492647,0.492532169117647,600.0,200.0,29.296875,163.0
0dc14455f8b7897c2bd6ac4d,tensorflow,1.0,T4,2136253.0,164.875,14.058823529411766,1.910481770833333,0.4877068014705883,600.0,200.0,29.296875,163.0
39416822f68372a7cedbe6ac,tensorflow,1.0,T4,2136253.0,167.24242424242425,13.885714285714286,1.862388392857143,0.4949776785714286,600.0,200.0,29.296875,163.0
69083bd2b0abe615935a4196,tensorflow,1.0,T4,2136254.0,160.6060606060606,13.771428571428574,1.8211216517857145,0.4949776785714286,600.0,200.0,29.296875,163.0
4f9ebb17e89901c7aba4872a,tensorflow,1.0,T4,2136254.0,167.48387096774192,14.264705882352946,1.895300662878788,0.5047104779411764,600.0,200.0,29.296875,163.0
29cc6594ffb180a151cad926,tensorflow,1.0,T4,2136254.0,173.54838709677418,14.424242424242426,1.8659446022727275,0.4849668560606061,600.0,200.0,29.296875,153.0
4f0daed98862e0ed93221715,tensorflow,1.0,T4,2136254.0,169.29032258064515,12.764705882352946,2.008877840909091,0.4931066176470588,600.0,200.0,29.296875,163.0
fd95bbf131909d3e6721eb99,tensorflow,1.0,MISC,2136352.0,65.56,0.14285714285714285,1.5704933449074074,0.4579031808035714,600.0,25.0,29.296875,125.0
baac64bbf969c3c7ccae11f1,tensorflow,1.0,MISC,2136365.0,77.6896551724138,0.125,1.5224294354838708,0.469512939453125,600.0,25.0,29.296875,145.0
9239978f7f1b72ad5c1973e8,tensorflow,1.0,MISC,2136445.0,104.65116279069768,0.21739130434782608,2.0273654513888895,0.6772036345108695,600.0,50.0,29.296875,214.0
f3ec5753e5b4e3175ac19201,tensorflow,1.0,MISC,2136860.0,181.8245614035088,25.66101694915255,1.6501257944915253,7.5495067531779645,600.0,100.0,29.296875,287.0
a50dea83061931546253ce3d,worker,1.0,MISC,2136980.0,109.23809523809523,20.25,1.443656589673913,3.4393310546875,1600.0,100.0,29.296875,102.0
738dd1b35ec7e3d44d5fe3a9,tensorflow,1.0,T4,2137132.0,101.1304347826087,32.666666666666664,1.3060099283854167,1.7804768880208333,600.0,100.0,29.296875,233.0
7e65692df94cd91aba259e27,tensorflow,1.0,MISC,2137177.0,90.57142857142857,18.916666666666668,0.9628481657608696,4.073038736979167,600.0,100.0,29.296875,105.0
0f601a6d1af80bc2998437c8,tensorflow,1.0,MISC,2137389.0,106.84615384615385,7.733333333333332,3.482096354166666,1.7673828125,600.0,25.0,29.296875,63.0
269cc791aba74e4cee1a3bfd,worker,1.0,MISC,2137704.0,116.5,0.64,1.392354329427083,0.95419921875,600.0,100.0,29.296875,260.0
1c8c3fd19ab27ec73e8eeda8,tensorflow,1.0,MISC,2137721.0,149.65384615384616,20.62962962962963,1.4666678950471699,7.1590711805555545,600.0,100.0,29.296875,258.0
eefdf1a97ebcc7b8b3e368da,worker,1.0,T4,2137848.0,113.78571428571428,48.529411764705884,1.3585205078125,1.2283432904411764,600.0,100.0,29.296875,71.0
b5daf285f28a843adfd6f8e0,tensorflow,1.0,MISC,2138515.0,117.3125,7.83673469387755,1.0246785481770833,1.0191525829081634,600.0,25.0,29.296875,226.0
ef391cf9e66dee42ccb9382d,tensorflow,1.0,MISC,2138562.0,175.82608695652175,19.923076923076927,1.1253515625,1.0871769831730769,600.0,25.0,29.296875,124.0
44559622110865d7c2019328,tensorflow,1.0,MISC,2138663.0,45.43181818181818,1.2173913043478262,2.0588107638888893,0.17764945652173916,600.0,25.0,29.296875,207.0
49bcc29adfe32b4516f2a62d,tensorflow,1.0,MISC,2138871.0,105.45454545454544,5.542857142857144,0.9034352022058824,0.20044642857142853,600.0,25.0,29.296875,157.0
44baf6852d86f958307867ea,tensorflow,1.0,MISC,2139483.0,102.0625,2.7058823529411766,1.5103113511029411,0.7271369485294118,600.0,200.0,29.296875,162.0
236a6e82c5caf7996b559248,PyTorchWorker,1.0,MISC,2139549.0,102.21568627450979,90.8867924528302,1.855137087264151,6.517412293632076,1800.0,100.0,58.59375,260.0
8108a198e24d94220deacf7b,tensorflow,1.0,MISC,2139572.0,156.48214285714286,22.30508474576272,1.6180098684210529,7.969892081567798,600.0,100.0,29.296875,297.0
f9afd0f0c390a84be397ac14,tensorflow,1.0,T4,2139698.0,88.72972972972973,19.69230769230769,1.4649465460526316,0.4477163461538461,600.0,100.0,29.296875,182.0
3d84d8a4045d1edccddb2546,tensorflow,1.0,T4,2139704.0,94.30555555555556,18.512820512820515,1.4767937911184212,0.4513221153846154,600.0,100.0,29.296875,182.0
fdd146fb7b8abed74d7fc9c8,tensorflow,1.0,T4,2139855.0,97.57142857142857,25.882352941176467,1.2202244178921566,1.7198414522058822,600.0,100.0,29.296875,243.0
aa73982aec063d8d02cf5eea,tensorflow,1.0,MISC,2140432.0,335.780487804878,47.0,1.5352243822674418,7.623750908430233,600.0,100.0,29.296875,202.0
b3576d03af7b662e441bed27,worker,1.0,MISC,2140513.0,104.46428571428572,9.6,1.1301185344827585,2.6709635416666666,1600.0,100.0,29.296875,136.0
e3fba5a49020e3e02f40e4f5,tensorflow,1.0,MISC,2140787.0,78.30769230769229,1.2222222222222223,2.0055700231481484,0.2407769097222221,600.0,100.0,29.296875,248.0
216ccc373647327b0e429de3,tensorflow,1.0,MISC,2141074.0,110.66037735849056,0.21428571428571427,2.212340198863637,0.8839111328125,600.0,50.0,29.296875,269.0
1962401db7b3f267c8f386b5,tensorflow,1.0,MISC,2141203.0,95.55813953488372,7.1739130434782625,2.6847222222222227,0.38015879755434784,600.0,50.0,29.296875,216.0
f991e5aa023897f5940bcf8c,tensorflow,1.0,MISC,2141348.0,204.27272727272728,29.41379310344828,1.5672800164473684,7.389665274784483,600.0,100.0,29.296875,276.0
732f9d59aeb52499c7f7bccb,tensorflow,1.0,MISC,2142059.0,62.14285714285714,0.9411764705882352,3.59027099609375,1.0633042279411764,600.0,25.0,29.296875,73.0
56f44cd386af7ea4bb3d2310,tensorflow,1.0,MISC,2142064.0,87.0,2.1739130434782608,3.1856356534090917,2.994989809782609,600.0,50.0,29.296875,102.0
ea32c9563dbc541ef3c67a81,tensorflow,1.0,MISC,2142288.0,326.54545454545456,43.944444444444436,1.589165581597222,7.473795572916668,600.0,100.0,29.296875,172.0
24bdf49f4d262aa93e481725,tensorflow,1.0,MISC,2142607.0,25.92156862745098,0.7037037037037037,1.933501621462264,0.16639539930555555,600.0,25.0,29.296875,256.0
165e12f44d2cdcead36f5403,worker,1.0,T4,2142996.0,143.64705882352942,52.68421052631579,1.0848067434210529,1.3754625822368418,600.0,100.0,29.296875,81.0
84245d7d9789aef7f957d5a0,tensorflow,1.0,MISC,2143063.0,112.32258064516131,3.7647058823529416,1.4777462121212122,0.6802619485294118,600.0,200.0,29.296875,152.0
38e7dc6d7a0e79622053bd94,tensorflow,1.0,MISC,2143203.0,61.40816326530612,0.09803921568627452,1.2636910232843137,1.3366076899509804,600.0,100.0,29.296875,242.0
db7c6ccd6d4c104cb6eb8ac2,tensorflow,1.0,T4,2143423.0,132.78947368421052,18.095238095238095,1.619677734375,0.4546130952380952,600.0,25.0,29.296875,93.0
5b2fb59e3274836dd17f3847,tensorflow,1.0,T4,2143470.0,111.95555555555555,28.58333333333333,1.31206366356383,1.74261474609375,600.0,100.0,29.296875,232.0
5f3e7e43b2128b98619c3864,tensorflow,1.0,T4,2143735.0,37.73333333333333,0.2222222222222222,1.4860983455882353,1.8302408854166667,600.0,100.0,29.296875,72.0
f98f8f133888f77715e4f572,tensorflow,1.0,T4,2143772.0,149.89655172413794,27.73333333333333,2.254720052083333,3.941796875,600.0,100.0,29.296875,133.0
9bbd83d847fa8c1af36f6f52,tensorflow,1.0,MISC,2143897.0,45.65,4.391304347826087,1.3805042613636362,4.098547894021738,600.0,50.0,29.296875,103.0
31ec211f7dd4791701decec4,tensorflow,1.0,MISC,2143900.0,64.03846153846153,2.2068965517241383,1.2434430803571428,4.7777815193965525,600.0,50.0,29.296875,133.0
098b800224010ab2ffcebfc2,tensorflow,1.0,P100,2143980.0,136.8421052631579,34.72727272727273,2.7901785714285707,11.835537997159092,600.0,100.0,29.296875,102.0
505eb930da06af9683e76877,tensorflow,1.0,P100,2144042.0,106.43396226415095,57.125,1.592098721590909,10.623796735491071,600.0,100.0,29.296875,262.0
b65c90301a79e68575c19a95,worker,1.0,MISC,2144050.0,68.47368421052633,8.636363636363637,1.1275576636904758,1.8231977982954544,1600.0,100.0,29.296875,104.0
fb0cf08312b558a96198a6cd,tensorflow,1.0,P100,2144097.0,76.84848484848484,47.41666666666666,1.5129185267857144,12.192030164930555,600.0,100.0,29.296875,162.0
570e22aa7b28ee1c74640827,tensorflow,1.0,P100,2144107.0,150.9259259259259,59.24137931034482,3.077081088362069,13.206862877155174,600.0,100.0,29.296875,132.0
b38da7121f1ae568aed0a1f8,tensorflow,1.0,P100,2144185.0,305.4827586206896,54.5,4.298103578629032,13.806915283203125,600.0,100.0,29.296875,153.0
ee5bdc01e4c52b04e92060a9,tensorflow,1.0,MISC,2144476.0,146.08571428571432,28.76315789473684,1.2812236064189189,0.35277035361842113,600.0,25.0,29.296875,184.0
3da02592221ae08987f74cf1,tensorflow,1.0,MISC,2144490.0,104.42857142857143,0.17391304347826084,1.0306729403409092,0.16083559782608695,600.0,25.0,29.296875,94.0
c16c777ae8f59416f43d9b4b,tensorflow,1.0,MISC,2144897.0,306.0851063829787,41.44,1.7038424744897955,7.60693359375,600.0,100.0,29.296875,243.0
aa0e3c8ac1b3b30dc94114a6,PyTorchWorker,1.0,MISC,2144997.0,108.89795918367346,88.84615384615385,1.8626493566176472,3.6514986478365374,400.0,100.0,15.625,249.0
256fa7cd74713b07411f2056,worker,1.0,MISC,2145123.0,123.73076923076924,0.13793103448275862,1.0630580357142858,0.7272359913793104,600.0,100.0,29.296875,134.0
5b59287f863e0e73307f8884,tensorflow,1.0,MISC,2145164.0,48.63636363636363,20.956521739130434,1.5941495028409092,0.4099864130434783,100.0,100.0,29.296875,106.0
c3031f3a1430ef5ae34582d7,worker,1.0,T4,2145481.0,109.0,58.0,1.13800048828125,1.43017578125,600.0,100.0,29.296875,71.0
6f9f98778320ff5e777f4958,tensorflow,1.0,MISC,2145865.0,363.8222222222222,0.9361702127659576,3.2634171195652173,0.2294714095744681,600.0,100.0,29.296875,223.0
4a1c6b1d98e2668aa51921c6,tensorflow,1.0,MISC,2145866.0,355.95454545454544,1.0,3.451866319444444,0.2399019281914893,600.0,100.0,29.296875,243.0
0a7fe989ee55dd99bae9d43c,tensorflow,1.0,MISC,2145866.0,366.3137254901961,0.6296296296296297,3.133678508254717,0.2314995659722221,600.0,100.0,29.296875,254.0
b5d8638e92747e57c6f88686,tensorflow,1.0,MISC,2145867.0,362.811320754717,0.8363636363636363,3.0383700284090907,0.2434836647727273,600.0,100.0,29.296875,263.0
9afae863d336ea5228ddb9b7,tensorflow,1.0,MISC,2145983.0,69.0,0.7058823529411765,1.0988625919117645,0.410788143382353,600.0,25.0,29.296875,74.0
f5a298ae812502da8755a0b7,tensorflow,1.0,MISC,2146125.0,326.125,48.69767441860465,1.5563848586309526,7.618095930232557,600.0,100.0,29.296875,202.0
d661378698316b6f277a436a,tensorflow,1.0,MISC,2146165.0,114.8,2.7916666666666665,0.9779636548913044,0.2132161458333333,600.0,25.0,29.296875,124.0
096ccf948a27dffa348ab31b,tensorflow,1.0,MISC,2146168.0,116.54838709677419,10.606060606060606,0.9737807765151516,0.2089547821969697,600.0,25.0,29.296875,155.0
672cf0c172d81f4f277fc313,tensorflow,1.0,MISC,2146174.0,126.28888888888888,5.583333333333332,1.1857130984042554,0.20102945963541666,600.0,25.0,29.296875,224.0
578c7c8bca8a962205864fc5,tensorflow,1.0,MISC,2146223.0,183.09803921568627,13.283018867924529,1.00110554245283,0.2228220813679245,600.0,25.0,29.296875,255.0
7d3e4056773c4c2fb4a2d717,tensorflow,1.0,MISC,2146731.0,333.7435897435897,41.61904761904762,1.5395865091463414,7.432919456845237,600.0,100.0,29.296875,192.0
01f174734d932daf35cf82e5,tensorflow,1.0,MISC,2146775.0,95.3953488372093,0.08888888888888889,1.19296875,1.3178168402777777,600.0,100.0,29.296875,213.0
e827c48849557eada8a39fef,tensorflow,1.0,MISC,2146846.0,107.80645161290323,2.9696969696969697,1.5255385890151516,0.7136600378787878,600.0,200.0,29.296875,152.0
05523eade022ff2c2c12f549,tensorflow,1.0,MISC,2146906.0,41.30612244897959,62.33962264150946,2.3691214767156867,1.3307598761792452,100.0,300.0,29.296875,257.0
f4ef10e82e6a906bb0d2f457,tensorflow,1.0,MISC,2147056.0,149.03448275862067,20.41935483870968,1.1317099294354838,0.3826549899193548,600.0,25.0,29.296875,143.0
6a37a4952bd2578c18b5fdd2,tensorflow,1.0,MISC,2147098.0,93.37837837837836,0.05128205128205128,3.140049078525641,1.2885366586538465,600.0,100.0,29.296875,188.0
e89e6a2ab4469521aef268fd,tensorflow,1.0,MISC,2147301.0,66.65217391304348,0.16,1.3959375,0.5077734375,600.0,25.0,29.296875,114.0
9aee75de7e5a7387e92be329,tensorflow,1.0,MISC,2147352.0,97.01785714285714,0.06896551724137931,2.1893331962719302,0.7932381465517241,600.0,50.0,29.296875,277.0
59ec52c279b82bf43e9d0b74,tensorflow,1.0,MISC,2147504.0,70.97872340425532,3.5510204081632653,4.958864795918367,1.5829280931122451,600.0,25.0,29.296875,233.0
d860efcc77a98de183cc5e03,tensorflow,1.0,P100,2147641.0,67.21621621621621,19.15,1.724033453525641,3.0362548828125,600.0,100.0,29.296875,192.0
3180133a61cd218a1fc3f838,tensorflow,1.0,MISC,2147661.0,273.1333333333333,33.65217391304348,1.4866677989130437,7.335512907608696,600.0,100.0,29.296875,213.0
5c93ffe420b8732380150087,tensorflow,1.0,P100,2147708.0,107.30909090909093,47.120689655172406,1.4887266995614037,2.9034044989224137,600.0,100.0,29.296875,272.0
1d241f01f4268caf161c4ab0,tensorflow,1.0,P100,2147760.0,74.4,45.2972972972973,1.6184353298611107,8.703705658783784,600.0,100.0,29.296875,173.0
ed569195b12404e6f1199627,tensorflow,1.0,P100,2147783.0,93.9318181818182,38.0,2.144637398097826,3.5128823138297878,600.0,100.0,29.296875,222.0
