cpu_util,mem_util,gpu_util0,gmem_util0,gpu_util1,gmem_util1,gpu_util2,gmem_util2,gpu_util3,gmem_util3
97.5,22.1,51,18.47,39,23.69,0,1.27,0,25.45
100.0,22.2,28,23.69,100,10.73,0,1.27,0,25.45
100.0,22.2,36,23.69,48,23.68,0,1.27,0,25.45
10.99
