cpu_util,mem_util,gpu_util0,gmem_util0
5.4,8.8,54,19.89
7.0,8.8,54,19.89
3.1,8.7,54,19.89
3.9,8.7,48,19.89
2.9,8.7,48,19.89
2.9,8.7,59,19.89
3.1,8.7,59,19.89
3.7,8.7,59,19.89
3.1,8.7,58,19.89
3.3,8.7,58,19.89
2.9,8.7,58,19.89
3.1,8.7,58,19.89
3.1,8.7,58,19.89
3.1,8.7,58,19.89
3.1,8.7,58,19.89
2.5,8.7,58,19.89
2.7,8.7,58,19.89
2.9,8.7,42,19.89
3.3,8.7,42,19.89
2.9,8.7,42,19.89
3.1,8.7,42,19.89
2.9,8.7,42,19.89
2.9,8.7,45,19.89
3.1,8.7,45,19.89
2.9,8.7,45,19.89
3.3,8.7,45,19.89
3.1,8.7,45,19.89
2.9,8.7,51,19.89
3.1,8.7,51,19.89
3.1,8.7,51,19.89
3.3,8.7,51,19.89
3.1,8.7,51,19.89
3.3,8.7,53,19.89
3.1,8.7,53,19.89
2.9,8.7,47,19.89
3.7,8.7,47,19.89
3.3,8.7,47,19.89
2.7,8.7,45,19.89
3.3,8.7,45,19.89
3.3,8.7,48,19.89
3.1,8.7,48,19.89
2.9,8.7,48,19.89
3.1,8.7,52,19.89
2.7,8.7,52,19.89
3.1,8.7,53,19.89
2.9,8.7,53,19.89
2.7,8.7,48,19.89
2.9,8.7,48,19.89
2.7,8.7,48,19.89
2.9,8.7,44,19.89
3.1,8.7,44,19.89
2.7,8.7,44,19.89
2.9,8.7,44,19.89
3.1,8.7,44,19.89
2.9,8.7,51,19.89
3.1,8.7,51,19.89
3.5,8.7,52,19.89
2.9,8.7,52,19.89
2.9,8.7,52,19.89
3.3,8.7,49,19.89
2.9,8.7,49,19.89
2.9,8.7,46,19.89
3.3,8.7,46,19.89
3.5,8.7,44,19.89
2.9,8.7,44,19.89
3.1,8.7,44,19.89
2.9,8.7,46,19.89
2.9,8.7,46,19.89
3.3,8.7,44,19.89
2.5,8.7,44,19.89
3.1,8.7,44,19.89
2.7,8.7,45,19.89
2.7,8.7,45,19.89
3.1,8.7,42,19.89
3.1,8.7,42,19.89
3.1,8.7,44,19.89
3.3,8.7,44,19.89
3.5,8.7,44,19.89
2.7,8.7,47,19.89
3.1,8.7,47,19.89
3.3,8.7,46,19.89
3.1,8.7,46,19.89
2.5,8.7,46,19.89
3.1,8.7,47,19.89
2.9,8.7,47,19.89
2.9,8.7,50,19.89
3.3,8.7,50,19.89
2.7,8.7,50,19.89
2.9,8.7,44,19.89
7.9,8.8,44,19.89
2.5,8.7,46,19.89
3.1,8.7,46,19.89
3.3,8.7,50,19.89
2.7,8.7,50,19.89
2.7,8.7,50,19.89
3.7,8.7,50,19.89
2.9,8.7,50,19.89
2.9,8.7,47,19.89
3.1,8.7,47,19.89
2.9,8.7,47,19.89
2.9,8.7,43,19.89
3.1,8.7,43,19.89
2.5,8.7,48,19.89
2.9,8.7,48,19.89
3.1,8.7,48,19.89
2.9,8.7,42,19.89
2.7,8.7,42,19.89
2.9,8.7,45,19.89
2.9,8.7,45,19.89
2.7,8.7,45,19.89
3.5,8.7,45,19.89
2.9,8.7,45,19.89
2.7,8.7,44,19.89
2.9,8.7,44,19.89
3.1,8.7,45,19.89
2.7,8.7,45,19.89
3.1,8.7,45,19.89
2.7,8.7,48,19.89
3.1,8.7,48,19.89
3.1,8.7,50,19.89
3.1,8.7,50,19.89
3.1,8.7,50,19.89
2.9,8.7,55,19.89
2.7,8.7,55,19.89
2.9,8.7,48,19.89
3.1,8.7,48,19.89
2.7,8.7,47,19.89
3.1,8.7,47,19.89
3.3,8.7,47,19.89
2.7,8.7,49,19.89
3.1,8.7,49,19.89
3.5,8.7,45,19.89
3.1,8.7,45,19.89
2.9,8.7,45,19.89
3.3,8.7,46,19.89
3.3,8.7,46,19.89
2.5,8.7,51,19.89
2.9,8.7,51,19.89
2.7,8.7,46,19.89
2.7,8.7,46,19.89
3.3,8.7,46,19.89
3.1,8.7,47,19.89
3.3,8.7,47,19.89
2.9,8.7,47,19.89
2.7,8.7,47,19.89
2.7,8.7,47,19.89
3.3,8.7,47,19.89
3.3,8.7,47,19.89
2.9,8.7,50,19.89
4.0,8.7,50,19.89
2.7,8.7,50,19.89
2.7,8.7,45,19.89
3.5,8.7,45,19.89
2.9,8.7,44,19.89
2.9,8.7,44,19.89
2.7,8.7,48,19.89
2.7,8.7,48,19.89
2.7,8.7,48,19.89
3.9,8.7,50,19.89
3.5,8.7,50,19.89
2.9,8.7,51,19.89
3.1,8.7,51,19.89
2.7,8.7,51,19.89
2.7,8.7,50,19.89
3.3,8.7,50,19.89
2.9,8.7,51,19.89
2.9,8.7,51,19.89
3.1,8.7,51,19.89
2.7,8.7,41,19.89
3.1,8.7,41,19.89
2.9,8.7,43,19.89
2.7,8.7,43,19.89
2.9,8.7,46,19.89
2.9,8.7,46,19.89
2.7,8.7,46,19.89
2.7,8.7,45,19.89
3.3,8.7,45,19.89
2.9,8.7,46,19.89
2.7,8.7,46,19.89
2.9,8.7,46,19.89
3.5,8.7,45,19.89
2.9,8.7,45,19.89
3.1,8.7,45,19.89
3.7,8.7,45,19.89
3.1,8.7,45,19.89
3.1,8.7,44,19.89
2.7,8.7,44,19.89
3.1,8.7,41,19.89
3.1,8.7,41,19.89
2.7,8.7,39,19.89
2.5,8.7,39,19.89
3.1,8.7,39,19.89
2.5,8.7,38,19.89
2.5,8.7,38,19.89
3.1,8.7,39,19.89
2.9,8.7,39,19.89
2.9,8.7,39,19.89
3.1,8.7,45,19.89
3.1,8.7,45,19.89
2.9,8.7,42,19.89
3.5,8.7,42,19.89
2.9,8.7,41,19.89
3.1,8.7,41,19.89
3.3,8.7,41,19.89
3.1,8.7,53,19.89
3.3,8.7,53,19.89
3.3,8.7,55,19.89
3.1,8.7,55,19.89
2.7,8.7,55,19.89
3.3,8.7,53,19.89
3.1,8.7,53,19.89
2.9,8.7,55,19.89
3.7,8.7,55,19.89
2.9,8.7,55,19.89
3.5,8.7,54,19.89
2.9,8.7,54,19.89
2.9,8.7,54,19.89
3.1,8.7,54,19.89
3.3,8.7,46,19.89
2.9,8.7,46,19.89
2.9,8.7,46,19.89
3.1,8.7,46,19.89
4.2,8.7,46,19.89
3.1,8.7,50,19.89
3.1,8.7,50,19.89
2.7,8.7,50,19.89
3.1,8.7,53,19.89
3.3,8.7,53,19.89
3.3,8.7,56,19.89
3.1,8.7,56,19.89
3.3,8.7,56,19.89
3.1,8.7,55,19.89
3.3,8.7,55,19.89
3.1,8.7,56,19.89
2.9,8.7,56,19.89
50.3,8.7,53,19.89
3.3,8.7,53,19.89
2.9,8.7,53,19.89
2.7,8.7,53,19.89
3.1,8.7,53,19.89
3.1,8.7,57,19.89
2.7,8.7,57,19.89
3.7,8.7,57,19.89
2.9,8.7,55,19.89
2.7,8.7,55,19.89
3.3,8.7,51,19.89
3.1,8.7,51,19.89
3.1,8.7,51,19.89
3.3,8.7,53,19.89
3.1,8.7,53,19.89
3.3,8.7,53,19.89
3.5,8.7,53,19.89
3.1,8.7,55,19.89
2.9,8.7,55,19.89
3.1,8.7,55,19.89
3.1,8.7,53,19.89
2.9,8.7,53,19.89
3.1,8.7,55,19.89
3.1,8.7,55,19.89
2.9,8.7,55,19.89
3.3,8.7,57,19.89
2.7,8.7,57,19.89
3.1,8.7,52,19.89
3.3,8.7,52,19.89
3.1,8.7,52,19.89
2.7,8.7,51,19.89
3.5,8.7,51,19.89
3.1,8.7,52,19.89
2.5,8.7,52,19.89
2.9,8.7,45,19.89
2.9,8.7,45,19.89
2.5,8.7,45,19.89
2.7,8.7,43,19.89
3.1,8.7,43,19.89
2.9,8.7,42,19.89
3.1,8.7,42,19.89
2.7,8.7,42,19.89
2.7,8.7,44,19.89
3.5,8.7,44,19.89
3.1,8.7,46,19.89
2.9,8.7,46,19.89
3.3,8.7,50,19.89
2.9,8.7,50,19.89
2.7,8.7,50,19.89
3.3,8.7,47,19.89
3.1,8.7,47,19.89
3.1,8.7,48,19.89
3.1,8.7,48,19.89
2.9,8.7,48,19.89
3.1,8.7,51,19.89
2.9,8.7,51,19.89
2.9,8.7,52,19.89
2.9,8.7,52,19.89
3.1,8.7,52,19.89
2.9,8.7,50,19.89
2.7,8.7,50,19.89
3.3,8.7,44,19.89
3.3,8.7,44,19.89
2.7,8.7,43,19.89
2.9,8.7,43,19.89
2.9,8.7,43,19.89
2.7,8.7,47,19.89
3.7,8.7,47,19.89
2.9,8.7,52,19.89
2.9,8.7,52,19.89
3.3,8.7,52,19.89
2.7,8.7,52,19.89
2.7,8.7,52,19.89
3.1,8.7,51,19.89
2.9,8.7,51,19.89
2.7,8.7,51,19.89
3.1,8.7,46,19.89
2.9,8.7,46,19.89
2.9,8.7,47,19.89
3.3,8.7,47,19.89
2.7,8.7,51,19.89
3.3,8.7,51,19.89
3.1,8.7,51,19.89
2.9,8.7,52,19.89
3.1,8.7,52,19.89
3.1,8.7,51,19.89
2.9,8.7,51,19.89
3.1,8.7,51,19.89
2.9,8.7,50,19.89
2.9,8.7,50,19.89
2.9,8.7,51,19.89
3.1,8.7,51,19.89
3.1,8.7,51,19.89
2.5,8.7,51,19.89
2.9,8.7,51,19.89
2.7,8.7,52,19.89
3.1,8.7,52,19.89
3.1,8.7,50,19.89
2.9,8.7,50,19.89
2.7,8.7,50,19.89
3.1,8.7,50,19.89
2.9,8.7,50,19.89
2.9,8.7,47,19.89
3.1,8.7,47,19.89
2.9,8.7,47,19.89
2.7,8.7,50,19.89
3.3,8.7,50,19.89
3.1,8.7,50,19.89
2.7,8.7,50,19.89
3.1,8.7,50,19.89
2.7,8.7,52,19.89
3.5,8.7,52,19.89
2.9,8.7,50,19.89
3.1,8.7,50,19.89
3.1,8.7,50,19.89
3.7,8.7,50,19.89
3.3,8.7,50,19.89
3.1,8.7,44,19.89
3.1,8.7,44,19.89
3.1,8.7,47,19.89
3.1,8.7,47,19.89
3.7,8.7,47,19.89
2.7,8.7,48,19.89
2.9,8.7,48,19.89
2.9,8.7,49,19.89
3.1,8.7,49,19.89
2.9,8.7,48,19.89
3.3,8.7,48,19.89
3.3,8.7,48,19.89
2.9,8.7,56,19.89
2.9,8.7,56,19.89
3.5,8.7,58,19.89
2.9,8.7,58,19.89
3.5,8.7,58,19.89
3.5,8.7,58,19.89
2.7,8.7,58,19.89
3.3,8.7,59,19.89
2.9,8.7,59,19.89
2.9,8.7,59,19.89
3.5,8.7,58,19.89
3.3,8.7,58,19.89
3.5,8.7,59,19.89
3.3,8.7,59,19.89
3.7,8.7,50,19.89
3.1,8.7,50,19.89
2.9,8.7,50,19.89
3.1,8.7,54,19.89
2.7,8.7,54,19.89
3.1,8.7,53,19.89
3.3,8.7,53,19.89
2.7,8.7,53,19.89
3.3,8.7,56,19.89
3.1,8.7,56,19.89
2.9,8.7,52,19.89
2.9,8.7,52,19.89
3.1,8.7,52,19.89
2.7,8.7,50,19.89
3.1,8.7,50,19.89
3.3,8.7,55,19.89
2.7,8.7,55,19.89
3.3,8.7,52,19.89
3.3,8.7,52,19.89
2.9,8.7,52,19.89
3.3,8.7,49,19.89
3.1,8.7,49,19.89
3.5,8.7,46,19.89
3.1,8.7,46,19.89
2.9,8.7,46,19.89
3.1,8.7,41,19.89
3.5,8.7,41,19.89
3.1,8.7,47,19.89
2.9,8.7,47,19.89
2.7,8.7,47,19.89
3.1,8.7,42,19.89
2.7,8.7,42,19.89
3.3,8.7,44,19.89
3.5,8.7,44,19.89
2.9,8.7,43,19.89
3.3,8.7,43,19.89
3.1,8.7,43,19.89
2.5,8.7,42,19.89
3.3,8.7,42,19.89
3.3,8.7,42,19.89
2.9,8.7,42,19.89
3.3,8.7,42,19.89
3.3,8.7,49,19.89
2.9,8.7,49,19.89
3.9,8.7,49,19.89
3.3,8.7,49,19.89
3.7,8.7,53,19.89
3.3,8.7,53,19.89
3.3,8.7,53,19.89
2.9,8.7,57,19.89
3.5,8.7,57,19.89
2.9,8.7,56,19.89
3.1,8.7,56,19.89
3.5,8.7,56,19.89
3.1,8.7,52,19.89
2.7,8.7,52,19.89
5.8,8.7,49,19.89
7.5,8.8,49,19.89
3.1,8.7,49,19.89
3.3,8.7,54,19.89
3.5,8.7,54,19.89
3.1,8.7,55,19.89
3.5,8.7,55,19.89
3.7,8.7,55,19.89
3.1,8.7,55,19.89
3.1,8.7,55,19.89
3.3,8.7,54,19.89
3.3,8.7,54,19.89
3.5,8.7,50,19.89
3.7,8.7,50,19.89
2.9,8.7,50,19.89
2.9,8.7,48,19.89
3.3,8.7,48,19.89
2.7,8.7,51,19.89
3.9,8.7,51,19.89
3.7,8.7,51,19.89
2.9,8.7,54,19.89
3.3,8.7,54,19.89
3.3,8.7,53,19.89
2.9,8.7,53,19.89
3.7,8.7,55,19.89
3.5,8.7,55,19.89
3.7,8.7,55,19.89
3.7,8.7,54,19.89
3.3,8.7,54,19.89
3.3,8.7,56,19.89
3.3,8.7,56,19.89
3.7,8.7,56,19.89
2.5,8.7,53,19.89
2.9,8.7,53,19.89
3.3,8.7,55,19.89
2.7,8.7,55,19.89
3.1,8.7,55,19.89
3.7,8.7,56,19.89
2.9,8.7,56,19.89
3.1,8.7,55,19.89
2.7,8.7,55,19.89
3.1,8.7,55,19.89
3.3,8.7,55,19.89
3.3,8.7,55,19.89
2.7,8.7,48,19.89
3.3,8.7,48,19.89
3.3,8.7,44,19.89
2.9,8.7,44,19.89
3.5,8.7,44,19.89
3.1,8.7,51,19.89
2.5,8.7,51,19.89
3.6,7.6,36,19.89
2.5,7.7,36,19.89
2.1,7.8,36,19.89
3.1,7.8,0,19.89
2.5,7.8,0,19.89
2.3,7.8,0,19.89
2.3,8.0,0,19.89
67.7,8.1,0,19.89
2.3,8.1,0,19.89
2.9,8.1,0,19.89
2.5,8.1,0,19.89
2.1,8.2,0,19.89
85.1,8.4,0,19.89
2.5,8.4,0,19.89
38.3,8.4,0,19.89
2.7,8.4,0,19.89
2.7,8.5,0,19.89
1.5,8.6,0,19.89
2.3,8.7,0,19.89
85.6,8.7,0,19.89
2.3,8.7,0,19.89
3.3,8.7,0,19.89
3.1,8.7,15,19.89
2.9,8.7,15,19.89
2.9,8.7,50,19.89
3.5,8.7,50,19.89
3.3,8.7,50,19.89
3.3,8.7,48,19.89
2.9,8.7,48,19.89
2.9,8.7,47,19.89
3.1,8.7,47,19.89
2.9,8.7,47,19.89
2.9,8.7,47,19.89
3.3,8.7,47,19.89
3.3,8.7,52,19.89
3.3,8.7,52,19.89
3.3,8.7,50,19.89
3.1,8.7,50,19.89
2.9,8.7,50,19.89
3.9,8.7,53,19.89
3.3,8.7,53,19.89
3.1,8.7,50,19.89
3.3,8.7,50,19.89
2.7,8.7,50,19.89
3.5,8.7,54,19.89
3.3,8.7,54,19.89
3.1,8.7,53,19.89
2.7,8.7,53,19.89
3.5,8.7,53,19.89
2.7,8.7,53,19.89
2.9,8.7,53,19.89
3.3,8.7,51,19.89
2.9,8.7,51,19.89
3.1,8.7,56,19.89
3.5,8.7,56,19.89
2.9,8.7,56,19.89
3.1,8.7,56,19.89
3.7,8.7,56,19.89
3.1,8.7,57,19.89
3.1,8.7,57,19.89
3.1,8.7,57,19.89
3.1,8.7,57,19.89
3.1,8.7,57,19.89
3.5,8.7,50,19.89
3.1,8.7,50,19.89
2.7,8.7,53,19.89
2.9,8.7,53,19.89
2.7,8.7,53,19.89
2.9,8.7,47,19.89
3.5,8.7,47,19.89
3.1,8.7,50,19.89
2.7,8.7,50,19.89
2.7,8.7,50,19.89
2.9,8.7,50,19.89
3.3,8.7,50,19.89
3.5,8.7,54,19.89
2.9,8.7,54,19.89
2.9,8.7,53,19.89
3.5,8.7,53,19.89
2.9,8.7,53,19.89
2.9,8.7,54,19.89
3.3,8.7,54,19.89
2.9,8.7,55,19.89
2.7,8.7,55,19.89
3.1,8.7,55,19.89
2.7,8.7,52,19.89
3.3,8.7,52,19.89
3.3,8.7,51,19.89
3.1,8.7,51,19.89
3.5,8.7,53,19.89
3.5,8.7,53,19.89
2.7,8.7,53,19.89
2.9,8.7,52,19.89
3.1,8.7,52,19.89
3.1,8.7,52,19.89
3.5,8.7,52,19.89
3.3,8.7,52,19.89
2.7,8.7,50,19.89
2.9,8.7,50,19.89
3.5,8.7,52,19.89
2.9,8.7,52,19.89
2.9,8.7,52,19.89
3.1,8.7,51,19.89
2.7,8.7,51,19.89
2.7,8.7,46,19.89
3.3,8.7,46,19.89
3.1,8.7,51,19.89
3.1,8.7,51,19.89
4.4,8.7,51,19.89
2.7,8.7,46,19.89
2.9,8.7,46,19.89
3.3,8.7,47,19.89
2.9,8.7,47,19.89
3.1,8.7,47,19.89
3.3,8.7,43,19.89
2.5,8.7,43,19.89
3.1,8.7,39,19.89
3.5,8.7,39,19.89
2.9,8.7,39,19.89
2.7,8.7,41,19.89
2.9,8.7,41,19.89
2.9,8.7,43,19.89
2.7,8.7,43,19.89
3.5,8.7,47,19.89
2.9,8.7,47,19.89
2.9,8.7,47,19.89
3.1,8.7,50,19.89
2.9,8.7,50,19.89
2.9,8.7,48,19.89
3.1,8.7,48,19.89
2.9,8.7,48,19.89
2.7,8.7,39,19.89
4.0,8.7,39,19.89
4.0,8.7,46,19.89
3.3,8.7,46,19.89
3.9,8.7,54,19.89
3.3,8.7,54,19.89
3.3,8.7,54,19.89
2.9,8.7,55,19.89
3.5,8.7,55,19.89
3.5,8.7,52,19.89
2.9,8.7,52,19.89
2.9,8.7,52,19.89
2.9,8.7,50,19.89
3.3,8.7,50,19.89
2.9,8.7,50,19.89
3.1,8.7,50,19.89
3.9,8.7,50,19.89
2.7,8.7,50,19.89
2.7,8.7,50,19.89
3.1,8.7,50,19.89
2.9,8.7,50,19.89
2.7,8.7,44,19.89
3.1,8.7,44,19.89
2.7,8.7,44,19.89
2.7,8.7,43,19.89
2.9,8.7,43,19.89
2.5,8.7,42,19.89
2.7,8.7,42,19.89
3.5,8.7,42,19.89
3.1,8.7,42,19.89
2.7,8.7,42,19.89
3.3,8.7,45,19.89
3.3,8.7,45,19.89
3.3,8.7,45,19.89
3.5,8.7,41,19.89
3.1,8.7,41,19.89
2.7,8.7,48,19.89
2.9,8.7,48,19.89
3.3,8.7,53,19.89
2.9,8.7,53,19.89
3.5,8.7,53,19.89
2.9,8.7,54,19.89
2.9,8.7,54,19.89
3.1,8.7,55,19.89
3.1,8.7,55,19.89
2.9,8.7,55,19.89
3.5,8.7,56,19.89
2.7,8.7,56,19.89
2.9,8.7,55,19.89
3.3,8.7,55,19.89
2.9,8.7,55,19.89
2.9,8.7,52,19.89
3.5,8.7,52,19.89
2.9,8.7,48,19.89
2.7,8.7,48,19.89
3.1,8.7,51,19.89
3.3,8.7,51,19.89
2.9,8.7,51,19.89
3.3,8.7,49,19.89
2.9,8.7,49,19.89
3.1,8.7,48,19.89
3.3,8.7,48,19.89
3.1,8.7,48,19.89
2.9,8.7,46,19.89
3.1,8.7,46,19.89
3.1,8.7,52,19.89
2.9,8.7,52,19.89
3.3,8.7,55,19.89
3.1,8.7,55,19.89
2.7,8.7,55,19.89
3.1,8.7,55,19.89
3.1,8.7,55,19.89
2.9,8.7,54,19.89
2.9,8.7,54,19.89
3.3,8.7,54,19.89
2.7,8.7,56,19.89
3.5,8.7,56,19.89
2.9,8.7,53,19.89
2.9,8.7,53,19.89
3.3,8.7,53,19.89
3.1,8.7,51,19.89
3.1,8.7,51,19.89
3.3,8.7,53,19.89
3.1,8.7,53,19.89
3.5,8.7,51,19.89
3.3,8.7,51,19.89
3.1,8.7,51,19.89
2.9,8.7,56,19.89
3.5,8.7,56,19.89
2.9,8.7,58,19.89
2.9,8.7,58,19.89
3.1,8.7,58,19.89
2.9,8.7,56,19.89
3.1,8.7,56,19.89
3.5,8.7,51,19.89
3.5,8.7,51,19.89
3.1,8.7,51,19.89
3.5,8.7,54,19.89
2.7,8.7,54,19.89
2.7,8.7,53,19.89
3.5,8.7,53,19.89
2.9,8.7,46,19.89
2.9,8.7,46,19.89
3.3,8.7,46,19.89
2.7,8.7,53,19.89
2.9,8.7,53,19.89
3.3,8.7,51,19.89
3.1,8.7,51,19.89
3.1,8.7,51,19.89
3.3,8.7,53,19.89
3.5,8.7,53,19.89
3.7,8.7,55,19.89
3.7,8.7,55,19.89
3.1,8.7,55,19.89
3.1,8.7,56,19.89
3.3,8.7,56,19.89
2.9,8.7,52,19.89
3.1,8.7,52,19.89
3.3,8.7,59,19.89
3.3,8.7,59,19.89
3.1,8.7,59,19.89
3.3,8.7,59,19.89
3.1,8.7,59,19.89
3.1,8.7,59,19.89
3.3,8.7,59,19.89
3.1,8.7,59,19.89
2.9,8.7,56,19.89
3.3,8.7,56,19.89
2.7,8.7,55,19.89
2.9,8.7,55,19.89
3.3,8.7,55,19.89
3.1,8.7,54,19.89
3.1,8.7,54,19.89
3.3,8.7,56,19.89
3.1,8.7,56,19.89
2.7,8.7,56,19.89
3.3,8.7,56,19.89
3.3,8.7,56,19.89
3.1,8.7,48,19.89
3.3,8.7,48,19.89
3.3,8.7,53,19.89
3.3,8.7,53,19.89
3.3,8.7,53,19.89
2.9,8.7,57,19.89
3.7,8.7,57,19.89
3.1,8.7,55,19.89
3.1,8.7,55,19.89
2.7,8.7,55,19.89
3.3,8.7,56,19.89
2.7,8.7,56,19.89
3.3,8.7,52,19.89
3.3,8.7,52,19.89
2.9,8.7,50,19.89
3.1,8.7,50,19.89
3.5,8.7,50,19.89
2.9,8.7,51,19.89
2.7,8.7,51,19.89
2.7,8.7,55,19.89
2.7,8.7,55,19.89
2.5,8.7,55,19.89
3.1,8.7,51,19.89
2.7,8.7,51,19.89
3.1,8.7,48,19.89
3.3,8.7,48,19.89
2.9,8.7,48,19.89
3.3,8.7,48,19.89
3.1,8.7,48,19.89
2.9,8.7,48,19.89
3.5,8.7,48,19.89
3.3,8.7,48,19.89
3.8,8.7,48,19.89
3.1,8.7,48,19.89
3.3,8.7,45,19.89
3.3,8.7,45,19.89
3.5,8.7,49,19.89
3.1,8.7,49,19.89
2.9,8.7,49,19.89
3.1,8.7,50,19.89
3.1,8.7,50,19.89
2.9,8.7,47,19.89
3.1,8.7,47,19.89
3.1,8.7,49,19.89
3.5,8.7,49,19.89
2.7,8.7,49,19.89
3.7,8.7,48,19.89
3.1,8.7,48,19.89
3.1,8.7,50,19.89
2.9,8.7,50,19.89
3.1,8.7,50,19.89
2.9,8.7,49,19.89
3.5,8.7,49,19.89
3.1,8.7,52,19.89
3.3,8.7,52,19.89
2.9,8.7,52,19.89
3.3,8.7,48,19.89
2.7,8.7,48,19.89
3.7,8.7,50,19.89
2.9,8.7,50,19.89
3.1,8.7,50,19.89
2.9,8.7,50,19.89
2.9,8.7,50,19.89
2.9,8.7,53,19.89
3.3,8.7,53,19.89
2.7,8.7,52,19.89
3.1,8.7,52,19.89
3.5,8.7,52,19.89
2.5,8.7,49,19.89
2.9,8.7,49,19.89
3.1,8.7,49,19.89
2.7,8.7,49,19.89
2.9,8.7,49,19.89
3.7,8.7,51,19.89
2.7,8.7,51,19.89
2.5,8.7,55,19.89
3.1,8.7,55,19.89
2.7,8.7,56,19.89
2.9,8.7,56,19.89
3.7,8.7,56,19.89
3.5,8.7,54,19.89
3.1,8.7,54,19.89
3.5,8.7,55,19.89
2.9,8.7,55,19.89
3.1,8.7,55,19.89
2.9,8.7,54,19.89
3.1,8.7,54,19.89
3.3,8.7,55,19.89
3.1,8.7,55,19.89
3.1,8.7,55,19.89
2.9,8.7,52,19.89
3.1,8.7,52,19.89
2.5,8.7,51,19.89
3.3,8.7,51,19.89
3.1,8.7,52,19.89
3.1,8.7,52,19.89
2.9,8.7,52,19.89
3.3,8.7,49,19.89
3.1,8.7,49,19.89
2.7,8.7,54,19.89
3.5,8.7,54,19.89
2.9,8.7,54,19.89
2.9,8.7,55,19.89
3.3,8.7,55,19.89
2.9,8.7,56,19.89
2.9,8.7,56,19.89
3.5,8.7,56,19.89
2.9,8.7,56,19.89
2.7,8.7,56,19.89
2.7,8.7,49,19.89
2.9,8.7,49,19.89
2.7,8.7,49,19.89
3.1,8.7,49,19.89
3.8,8.7,49,19.89
5.0,8.8,53,19.89
16.6,8.8,53,19.89
2.9,8.7,48,19.89
3.1,8.7,48,19.89
4.4,8.7,48,19.89
3.3,8.7,47,19.89
3.1,8.7,47,19.89
3.5,8.7,44,19.89
2.9,8.7,44,19.89
3.1,8.7,45,19.89
4.2,8.6,45,19.89
3.1,7.7,45,19.89
2.9,7.7,49,19.89
3.5,7.7,49,19.89
2.9,7.7,54,19.89
2.9,7.7,54,19.89
3.5,7.6,54,19.89
2.9,7.6,47,19.89
2.9,7.6,47,19.89
2.9,7.6,42,19.89
2.9,7.6,42,19.89
3.3,7.6,42,19.89
3.9,7.6,49,19.89
2.9,7.6,49,19.89
3.1,7.6,55,19.89
3.1,7.6,55,19.89
2.9,7.6,56,19.89
3.1,7.6,56,19.89
3.5,7.6,56,19.89
3.1,7.6,52,19.89
3.1,7.6,52,19.89
3.1,7.6,54,19.89
2.7,7.6,54,19.89
2.9,7.6,54,19.89
3.3,7.6,52,19.89
2.9,7.6,52,19.89
2.9,7.6,51,19.89
3.1,7.6,51,19.89
2.9,7.6,51,19.89
2.9,7.6,48,19.89
3.3,7.6,48,19.89
2.7,7.6,49,19.89
2.7,7.6,49,19.89
2.9,7.6,48,19.89
3.1,7.6,48,19.89
2.9,7.6,48,19.89
3.5,7.6,54,19.89
2.9,7.6,54,19.89
2.7,7.6,53,19.89
2.9,7.6,53,19.89
2.7,7.6,53,19.89
2.7,7.6,54,19.89
3.1,7.6,54,19.89
3.1,7.6,49,19.89
2.9,7.6,49,19.89
3.1,7.6,49,19.89
3.3,7.6,48,19.89
3.1,7.6,48,19.89
3.3,7.6,55,19.89
3.1,7.6,55,19.89
2.5,7.6,53,19.89
3.1,7.6,53,19.89
2.9,7.6,53,19.89
3.1,7.6,54,19.89
3.5,7.6,54,19.89
3.1,7.6,54,19.89
2.7,7.6,54,19.89
3.1,7.6,54,19.89
3.1,7.6,50,19.89
2.7,7.6,50,19.89
3.3,7.6,48,19.89
3.1,7.6,48,19.89
2.9,7.6,48,19.89
3.1,7.6,53,19.89
3.3,7.6,53,19.89
3.5,7.6,54,19.89
3.1,7.6,54,19.89
2.9,7.6,50,19.89
2.9,7.6,50,19.89
3.3,7.6,50,19.89
2.9,7.6,50,19.89
2.7,7.6,50,19.89
3.5,7.6,44,19.89
2.7,7.6,44,19.89
3.1,7.6,44,19.89
3.1,7.6,46,19.89
2.9,7.6,46,19.89
2.9,7.6,46,19.89
3.1,7.6,46,19.89
2.9,7.6,46,19.89
2.9,7.6,46,19.89
2.9,7.6,46,19.89
3.1,7.6,47,19.89
3.1,7.6,47,19.89
3.1,7.6,48,19.89
2.9,7.6,48,19.89
3.1,7.6,48,19.89
3.3,7.6,46,19.89
3.1,7.6,46,19.89
2.7,7.6,48,19.89
3.5,7.6,48,19.89
3.3,7.6,48,19.89
3.1,7.6,47,19.89
3.3,7.6,47,19.89
3.3,7.6,48,19.89
2.9,7.6,48,19.89
3.5,7.6,48,19.89
3.3,7.6,48,19.89
3.1,7.6,48,19.89
3.3,7.6,53,19.89
3.1,7.6,53,19.89
3.1,7.6,53,19.89
3.7,7.6,53,19.89
2.9,7.6,53,19.89
3.3,7.6,55,19.89
3.3,7.6,55,19.89
3.3,7.6,57,19.89
3.3,7.6,57,19.89
3.5,7.6,57,19.89
3.5,7.6,57,19.89
2.9,7.6,57,19.89
3.3,7.6,57,19.89
3.3,7.6,57,19.89
2.7,7.6,56,19.89
3.3,7.6,56,19.89
3.5,7.6,56,19.89
3.1,7.6,52,19.89
2.9,7.6,52,19.89
2.9,7.6,56,19.89
3.1,7.6,56,19.89
