cpu_util,mem_util,gpu_util0,gmem_util0,gpu_util1,gmem_util1,gpu_util2,gmem_util2,gpu_util3,gmem_util3
99.9,22.2,36,23.68,47,23.69,0,1.27,0,25.45
99.8,22.2,43,15.08,34,19.84,0,1.27,0,25.45
100.0,22.2,50,23.69,32,10.86,0,1.27,0,25.45
11.1
