3.0,8.3,0.00,0.00,0,2.67,0,2.67,0,2.67,0,2.67
7.3,8.5,0.00,0.00,0,2.67,0,2.67,0,2.67,0,2.67
58.6,8.8,0.00,0.00,0,2.67,0,2.67,0,2.67,0,2.67
2.9,9.4,0.00,0.00,0,4.22,1,5.02,0,2.67,0,2.67
4.4,11.8,0.00,0.00,3,7.0,0,7.0,0,2.67,0,2.67
65.1,12.2,0.00,0.00,0,7.0,0,7.0,0,2.67,0,2.67
61.2,12.7,0.00,0.00,0,7.0,0,7.0,0,2.67,0,2.67
53.0,13.0,0.00,0.00,0,7.0,0,7.0,0,2.67,0,2.67
4.6,13.4,0.00,0.00,0,7.0,0,7.0,0,2.67,0,2.67
65.5,13.8,0.00,0.00,0,7.0,0,7.0,0,2.67,0,2.67
17.1,14.3,0.00,0.00,0,7.0,0,7.0,0,2.67,0,2.67
83.0,14.7,0.00,0.00,0,7.0,0,7.0,0,2.67,0,2.67
10.4,17.0,0.00,0.00,0,9.03,1,9.03,0,2.67,0,2.67
13.7,17.2,0.00,0.00,41,9.03,41,9.03,0,2.67,0,2.67
3.7,17.1,0.00,0.00,40,9.03,36,9.03,0,2.67,0,2.67
3.5,17.1,0.00,0.00,8,9.03,7,9.03,0,2.67,0,2.67
1.9,17.1,0.00,0.00,5,9.03,6,9.03,0,2.67,0,2.67
1.9,17.2,0.00,0.00,5,9.03,6,9.03,0,2.67,0,2.67
2.9,17.2,0.00,0.00,5,9.03,3,9.03,0,2.67,0,2.67
1.5,17.2,0.00,0.00,4,9.03,5,9.03,0,2.67,0,2.67
2.5,17.2,0.02,0.02,4,9.03,3,9.03,0,2.67,0,2.67
1.7,17.2,0.00,0.00,4,9.03,6,9.03,0,2.67,0,2.67
2.5,17.2,0.00,0.00,3,9.03,4,9.03,0,2.67,0,2.67
2.3,17.2,0.00,0.00,4,9.03,4,9.03,0,2.67,0,2.67
2.3,17.2,0.01,0.01,3,9.03,5,9.03,0,2.67,0,2.67
3.1,17.2,0.00,0.00,4,9.03,4,9.03,0,2.67,0,2.67
7.6,17.1,0.00,0.00,3,9.03,3,9.03,0,2.67,0,2.67
1.7,17.1,0.00,0.00,5,9.03,3,9.03,0,2.67,0,2.67
1.9,17.2,0.00,0.01,4,9.03,4,9.03,0,2.67,0,2.67
4.6,17.2,0.00,0.00,4,9.03,4,9.03,0,2.67,0,2.67
1.2,17.2,0.00,0.00,3,9.03,5,9.03,0,2.67,0,2.67
5.2,17.2,0.02,0.02,3,9.03,4,9.03,0,2.67,0,2.67
1.5,17.2,0.01,0.01,4,9.03,5,9.03,0,2.67,0,2.67
1.3,17.2,0.01,0.01,5,9.03,5,9.03,0,2.67,0,2.67
2.5,17.2,0.01,0.01,3,9.03,3,9.03,0,2.67,0,2.67
1.5,17.2,0.00,0.00,5,9.03,3,9.03,0,2.67,0,2.67
3.1,17.2,0.00,0.00,4,9.03,4,9.03,0,2.67,0,2.67
2.9,17.2,0.00,0.00,4,9.03,4,9.03,0,2.67,0,2.67
3.1,17.2,0.00,0.00,4,9.03,3,9.03,0,2.67,0,2.67
1.3,17.2,0.00,0.00,5,9.03,3,9.03,0,2.67,0,2.67
1.7,17.2,0.00,0.00,4,9.03,3,9.03,0,2.67,0,2.67
2.3,17.2,0.00,0.00,4,9.03,5,9.03,0,2.67,0,2.67
1.3,17.2,0.00,0.00,3,9.03,3,9.03,0,2.67,0,2.67
4.2,17.2,0.00,0.00,5,9.03,4,9.03,0,2.67,0,2.67
1.9,17.2,0.00,0.00,5,9.03,4,9.03,0,2.67,0,2.67
1.0,17.2,0.00,0.00,3,9.03,4,9.03,0,2.67,0,2.67
1.7,17.2,0.00,0.00,3,9.03,5,9.03,0,2.67,0,2.67
1.5,17.2,0.00,0.00,5,9.03,4,9.03,0,2.67,0,2.67
