0.6,8.0,0.00,0.00,0,2.95,0,2.95,0,2.95,0,2.95
4.8,8.5,0.00,0.00,0,2.95,0,2.95,0,2.95,0,2.95
3.4,8.4,0.00,0.00,0,2.95,0,2.95,0,2.95,0,2.95
0.4,8.4,0.00,0.00,0,2.95,0,2.95,0,2.95,0,2.95
0.6,8.4,0.00,0.00,0,2.95,0,2.95,0,2.95,0,2.95
0.4,8.4,0.00,0.00,0,2.95,0,2.95,0,2.95,0,2.95
8.5,8.8,0.00,0.00,0,2.95,0,2.95,0,2.95,0,2.95
8.2,9.4,0.00,0.00,0,2.95,0,2.95,0,2.95,0,2.95
5.3,9.6,0.00,0.00,0,2.95,0,2.95,0,2.95,0,2.95
9.3,12.2,0.00,0.00,0,8.11,2,9.21,0,2.95,0,2.95
6.8,16.0,0.00,0.00,3,17.43,3,15.32,0,2.95,0,2.95
68.8,20.0,0.00,0.00,5,25.75,0,17.22,0,2.95,0,2.95
9.9,21.0,0.00,0.00,8,42.04,0,17.22,0,2.95,0,2.95
6.9,21.3,0.00,0.00,0,42.04,0,17.22,0,2.95,0,2.95
41.5,21.7,0.00,0.00,0,42.04,0,17.22,0,2.95,0,2.95
67.4,22.0,0.00,0.00,0,42.04,0,25.08,0,2.95,0,2.95
20.3,22.5,0.00,0.00,0,42.04,94,25.08,0,2.95,0,2.95
12.6,22.9,0.00,0.00,100,70.5,92,25.08,0,2.95,0,2.95
20.3,23.1,0.00,0.00,100,70.5,94,25.08,0,2.95,0,2.95
69.0,23.4,0.00,0.00,99,70.5,93,25.08,0,2.95,0,2.95
89.0,23.6,0.00,0.00,99,70.5,91,25.08,0,2.95,0,2.95
10.9,23.7,0.00,0.00,100,70.5,94,25.08,0,2.95,0,2.95
82.6,23.9,0.00,0.00,99,70.5,93,25.08,0,2.95,0,2.95
46.6,24.4,0.00,0.00,99,70.5,92,25.08,0,2.95,0,2.95
17.5,24.9,0.00,0.00,99,70.5,89,25.08,3,10.35,2,7.21
16.6,29.1,0.00,0.00,100,70.5,95,25.08,7,22.77,3,13.09
