ave_cpu_allocate,ave_mem_allocate,ave_gpu_allocate,ave_gmem_allocate,idel_gpu_num,job_not_start_num,job_dealing_num,self.job_come_num,self.job_end_num
0.0,0.0,0.0,0.0,4,0,0,0,0
0.07,0.034441489361702125,0.1,0.025239167390046294,3,0,1,1,0
0.07,0.034441489361702125,0.1,0.025239167390046294,3,0,1,1,0
0.07,0.034441489361702125,0.1,0.025239167390046294,3,0,1,1,0
0.07,0.034441489361702125,0.1,0.025239167390046294,3,0,1,1,0
0.07,0.034441489361702125,0.1,0.025239167390046294,3,0,1,1,0
0.1,0.06171875,0.1725,0.051314742476851846,2,0,2,2,0
0.2,0.12344165558510638,0.335,0.10425708912037036,0,0,4,4,0
0.27,0.15792470079787235,0.585,0.15246355975115738,0,0,5,5,0
0.27,0.15792470079787235,0.585,0.15246355975115738,0,0,5,5,0
0.27,0.15792470079787235,0.585,0.15246355975115738,0,0,5,5,0
0.27,0.15792470079787235,0.585,0.15246355975115738,0,0,5,5,0
0.27,0.15792470079787235,0.585,0.15246355975115738,0,0,5,5,0
0.335,0.18617644614361703,0.975,0.20890977647569442,0,0,6,6,0
0.335,0.18617644614361703,0.975,0.20890977647569442,0,0,6,6,0
0.335,0.18617644614361703,0.975,0.20890977647569442,0,0,6,6,0
0.305,0.15889918550531915,0.9025,0.18283420138888887,0,0,5,6,1
0.165,0.08997049534574468,0.715,0.13072826244212962,1,0,3,6,3
0.165,0.08997049534574468,0.715,0.13072826244212962,1,0,3,6,3
0.255,0.17127036236702128,1.1075,0.2048972800925926,0,0,5,8,3
0.44,0.25569730718085104,1.81,0.3621193214699074,0,0,8,11,3
0.44,0.25569730718085104,1.81,0.3621193214699074,0,0,8,11,3
0.44,0.25569730718085104,1.81,0.3621193214699074,0,0,8,11,3
0.41,0.228461602393617,1.735,0.3360437463831018,0,2,7,13,4
0.41,0.228461602393617,1.735,0.3360437463831018,0,4,7,15,4
0.41,0.228461602393617,1.735,0.3360437463831018,0,4,7,15,4
0.6,0.2973404255319149,1.915,0.38272433810763884,0,1,9,15,5
0.6,0.2973404255319149,1.915,0.38272433810763884,0,1,9,15,5
0.6,0.2973404255319149,1.915,0.38272433810763884,0,1,9,15,5
0.6,0.2973404255319149,1.915,0.38272433810763884,0,1,9,15,5
0.6,0.2973404255319149,1.915,0.38272433810763884,0,1,9,15,5
0.6,0.2973404255319149,1.915,0.38272433810763884,0,1,9,15,5
0.6,0.2973404255319149,1.915,0.38272433810763884,0,1,9,15,5
0.6,0.2973404255319149,1.915,0.38272433810763884,0,1,9,15,5
0.6,0.2973404255319149,1.915,0.38272433810763884,0,1,9,15,5
0.6,0.2973404255319149,1.915,0.38272433810763884,0,1,9,15,5
0.6,0.2973404255319149,1.915,0.38272433810763884,0,2,9,16,5
0.6,0.2973404255319149,1.915,0.38272433810763884,0,2,9,16,5
0.6,0.27826213430851066,1.8975,0.3750836407696759,0,1,9,16,6
0.6,0.27826213430851066,1.8975,0.3750836407696759,0,1,9,16,6
0.6,0.27826213430851066,1.8975,0.3750836407696759,0,1,9,16,6
0.54,0.2501142785904255,1.5775,0.32618769892939814,0,1,8,16,7
0.54,0.2501142785904255,1.5775,0.32618769892939814,0,1,8,16,7
0.545,0.25630402260638296,1.2875,0.2949806495949074,0,1,8,17,8
0.515,0.24957613031914894,1.36,0.30497233072916663,0,0,8,17,9
0.515,0.24957613031914894,1.36,0.30497233072916663,0,0,8,17,9
0.515,0.24957613031914894,1.36,0.30497233072916663,0,0,8,17,9
0.515,0.24957613031914894,1.36,0.30497233072916663,0,0,8,17,9
0.445,0.21505152925531915,1.125,0.26454219111689814,0,0,7,17,10
0.445,0.21505152925531915,1.125,0.26454219111689814,0,0,7,17,10
0.445,0.21505152925531915,1.125,0.26454219111689814,0,0,7,17,10
0.445,0.21505152925531915,1.125,0.26454219111689814,0,0,7,17,10
0.365,0.18055186170212767,1.025,0.23616084346064814,1,0,6,17,11
0.365,0.18055186170212767,1.025,0.23616084346064814,1,0,6,17,11
0.365,0.18055186170212767,1.025,0.23616084346064814,1,0,6,17,11
0.365,0.18055186170212767,1.025,0.23616084346064814,1,0,6,17,11
0.365,0.18055186170212767,1.025,0.23616084346064814,1,0,6,17,11
0.395,0.2082987034574468,1.2475,0.27442084418402773,0,0,7,18,11
0.425,0.2082280585106383,1.3925,0.28538456669560186,0,0,7,19,12
0.44,0.24924991688829787,1.79,0.4042674877025463,0,0,8,20,12
0.48,0.2559861203457447,1.8175,0.41421395760995366,0,1,8,22,13
0.48,0.2559861203457447,1.8175,0.41421395760995366,0,1,8,22,13
0.48,0.2559861203457447,1.8175,0.41421395760995366,0,1,8,22,13
0.48,0.2559861203457447,1.8175,0.41421395760995366,0,2,8,23,13
0.48,0.2559861203457447,1.8175,0.41421395760995366,0,2,8,23,13
0.48,0.2559861203457447,1.8175,0.41421395760995366,0,2,8,23,13
0.48,0.2559861203457447,1.8175,0.41421395760995366,0,2,8,23,13
0.48,0.2559861203457447,1.8175,0.41421395760995366,0,2,8,23,13
0.48,0.2559861203457447,1.8175,0.41421395760995366,0,2,8,23,13
0.42,0.2277821642287234,1.725,0.3574060510706018,0,2,7,23,14
0.42,0.2277821642287234,1.725,0.3574060510706018,0,3,7,24,14
0.385,0.22745387300531916,1.7475,0.3441478587962963,0,2,7,24,15
0.385,0.22745387300531916,1.7475,0.3441478587962963,0,2,7,24,15
0.415,0.2549430684840426,1.82,0.3702234338831018,0,2,8,25,15
0.415,0.2549430684840426,1.82,0.3702234338831018,0,2,8,25,15
0.415,0.2549430684840426,1.82,0.3702234338831018,0,2,8,25,15
0.415,0.2549430684840426,1.82,0.3702234338831018,0,3,8,26,15
0.415,0.2549430684840426,1.82,0.3702234338831018,0,3,8,26,15
0.455,0.2617208277925532,1.8325,0.3723935727719907,0,2,8,26,16
0.455,0.2617208277925532,1.8325,0.3723935727719907,0,2,8,26,16
0.455,0.28079911901595744,1.8525,0.38003427010995366,0,1,8,26,17
0.455,0.28095703125,1.835,0.3841258861400463,0,0,8,26,18
0.455,0.28095703125,1.835,0.3841258861400463,0,0,8,26,18
0.455,0.28095703125,1.835,0.3841258861400463,0,0,8,26,18
0.455,0.28095703125,1.835,0.3841258861400463,0,1,8,27,18
0.405,0.2533390126329787,1.63,0.3513364438657407,0,0,7,27,20
0.32,0.1778341090425532,0.89,0.18424705222800924,0,0,5,27,22
0.32,0.1778341090425532,0.89,0.18424705222800924,0,0,5,27,22
0.32,0.1778341090425532,0.89,0.18424705222800924,0,0,5,27,22
0.39,0.2122548204787234,0.97,0.20926016348379628,0,0,6,28,22
0.39,0.2122548204787234,0.97,0.20926016348379628,0,0,6,28,22
0.32,0.17773021941489361,0.735,0.16883002387152776,0,0,5,28,23
0.35,0.224555352393617,0.9775,0.21473072193287035,0,0,6,29,23
0.35,0.224555352393617,0.9775,0.21473072193287035,0,0,6,29,23
0.38,0.27138048537234044,1.22,0.26063141999421297,0,0,7,30,23
0.38,0.27138048537234044,1.22,0.26063141999421297,0,0,7,30,23
0.38,0.27138048537234044,1.22,0.26063141999421297,0,0,7,30,23
0.48,0.3059092420212766,1.4475,0.30092592592592593,0,0,8,31,23
0.48,0.3059092420212766,1.4475,0.30092592592592593,0,0,8,31,23
0.48,0.3059092420212766,1.4475,0.30092592592592593,0,0,8,31,23
