cpu_util,mem_util,gpu_util0,gmem_util0,gpu_util1,gmem_util1,gpu_util2,gmem_util2,gpu_util3,gmem_util3
48.9,11.6,84,13.76,0,1.27,81,12.87,6,9.39
55.4,11.1,53,13.76,1,4.09,24,12.87,32,9.39
44.5,12.4,81,13.76,4,10.14,85,12.87,31,9.39
28.8,12.3,75,13.76,0,10.14,0,12.87,6,9.39
54.0,12.1,59,13.76,0,10.14,0,12.87,4,9.39
47.3,12.4,82,13.76,83,12.87,0,12.87,30,9.39
45.4,13.1,85,13.76,29,12.87,23,12.87,21,9.39
60.2,12.6,72,13.76,37,12.87,26,12.87,35,9.39
10.3,13.8,89,13.76,79,12.87,32,12.87,25,9.39
60.2,12.6,26,13.76,23,12.87,36,12.87,21,9.39
21.6,12.6,10,13.76,88,12.87,91,12.87,34,9.39
59.2,12.6,24,13.76,0,12.87,23,12.87,24,9.39
55.8,12.1,21,13.76,0,12.87,0,12.87,33,9.39
54.0,12.4,83,13.76,0,12.87,0,12.87,35,9.39
26.1,13.1,88,13.76,9,12.87,0,12.87,30,9.39
53.1,13.3,89,13.76,90,12.87,76,12.87,20,9.39
56.8,12.7,69,13.76,16,12.87,83,12.87,30,9.39
22.9,13.1,82,13.76,33,12.87,51,12.87,33,9.39
60.8,14.4,90,13.76,67,12.87,84,12.87,21,9.39
58.9,12.7,66,13.76,66,12.87,85,12.87,31,9.39
30.6,14.0,89,13.76,0,12.87,0,12.87,28,9.39
38.5,12.4,88,13.76,0,12.87,0,12.87,9,9.39
45.0,12.4,84,13.76,0,12.87,0,12.87,30,9.39
59.7,13.3,89,13.76,37,12.87,31,12.87,24,9.39
44.7,12.7,82,13.76,77,12.87,92,12.87,36,9.39
55.3,13.8,27,13.76,33,12.87,44,12.87,23,9.39
59.6,12.8,69,13.76,87,12.87,67,12.87,34,9.39
62.9,12.7,18,13.76,35,12.87,56,12.87,32,9.39
49.5,13.1,82,13.76,0,12.87,0,12.8,28,9.39
53.0,10.9,84,13.76,0,12.87,0,1.27,6,9.39
52.7,10.4,44,13.76,0,12.87,0,1.27,23,9.39
33.0,10.5,48,13.76,95,12.87,0,1.27,34,9.39
61.7,11.6,0,13.69,40,12.87,0,1.27,6,9.39
55.2,9.2,0,1.27,55,12.87,0,4.24,30,9.39
7.8,10.9,0,1.27,87,12.87,41,10.97,24,9.39
56.6,10.8,0,1.27,23,12.87,37,10.97,32,9.39
53.1,11.5,2,4.73,96,12.87,74,10.97,10,9.39
54.9,11.4,0,9.87,21,1.27,21,10.97,8,9.39
50.8,10.0,0,9.87,0,1.27,77,10.97,33,9.39
52.9,11.2,0,9.87,0,1.27,70,10.97,35,9.39
22.0,11.2,73,12.86,0,2.64,11,10.97,24,9.39
55.9,11.2,18,12.86,2,5.32,11,10.97,18,9.39
25.7,11.9,14,12.86,1,10.14,68,10.97,33,9.39
8.3,12.6,19,12.86,0,10.14,16,10.97,9,9.39
57.0,12.5,19,12.86,0,10.14,59,10.97,26,9.39
46.9,13.6,87,12.86,95,12.75,78,10.97,0,1.27
56.9,11.1,19,12.86,19,12.75,29,10.97,0,1.27
57.0,11.1,19,12.86,15,12.75,39,10.97,0,1.27
57.9,13.3,0,12.86,67,12.75,65,10.97,1,2.33
55.6,11.2,0,12.86,26,12.75,43,10.97,2,5.36
54.9,11.9,0,12.86,67,12.75,67,10.97,0,10.15
47.4,13.7,0,12.86,84,12.75,52,10.97,0,10.15
21.1,13.5,93,12.86,64,12.75,53,10.97,0,10.15
45.6,13.7,85,12.86,71,12.75,58,10.97,83,12.87
27.2,13.8,90,12.86,65,12.75,66,10.97,82,12.87
25.4,13.8,56,12.86,39,12.75,52,10.97,83,12.87
61.5,14.1,0,12.86,86,12.75,77,10.97,55,12.87
16.0,13.4,0,12.86,17,12.75,71,10.97,0,12.87
20.1,13.0,0,12.86,64,12.75,72,10.97,0,12.87
58.0,13.8,81,12.86,86,12.75,60,10.97,0,12.87
23.5,13.9,89,12.86,80,12.75,50,10.97,91,12.87
11.0,14.2,81,12.86,89,12.75,67,10.97,90,12.87
59.7,13.5,80,12.86,0,12.75,59,10.97,89,12.87
20.2,13.1,38,12.86,0,12.75,41,10.97,95,12.87
26.7,13.4,0,12.86,45,12.75,54,10.97,0,12.87
56.5,13.7,0,12.86,79,12.75,28,10.97,0,12.87
9.1,14.8,93,12.86,78,12.75,65,10.97,0,12.87
8.6,14.4,83,12.86,91,12.75,33,10.97,81,12.87
11.1,14.7,94,12.86,90,12.75,29,10.97,73,12.87
11.2,14.9,95,12.86,86,12.75,50,10.97,73,12.87
16.0,15.2,87,12.86,71,12.75,45,10.97,74,12.87
35.4,15.0,0,12.86,75,12.75,64,10.97,0,12.81
25.6,14.3,0,12.86,82,12.75,74,10.97,0,1.27
57.3,12.9,92,12.86,93,12.75,73,10.97,0,1.27
53.1,12.4,88,12.86,81,12.75,64,10.97,0,1.27
24.3,11.5,74,12.86,79,12.75,78,10.97,0,1.27
16.9,12.2,80,12.86,94,12.75,66,10.97,0,1.27
8.9,12.3,72,12.86,68,12.75,70,10.97,0,1.27
52.1,12.9,0,12.86,94,12.75,72,10.97,0,1.27
47.8,13.0,0,12.86,0,1.27,34,10.97,0,1.27
54.5,11.3,23,12.86,0,1.27,65,10.97,0,1.5
55.6,12.0,13,12.86,4,5.05,0,1.27,3,7.61
55.5,13.3,83,12.86,32,9.38,0,1.27,97,16.53
7.9,12.5,34,12.86,28,9.38,0,1.27,98,16.53
40.2,13.6,71,12.86,35,9.38,4,5.82,97,16.53
60.2,14.3,0,12.86,28,9.38,0,9.87,98,16.53
11.1,13.9,0,12.86,2,9.38,0,9.87,98,16.53
37.9,15.3,0,12.86,32,9.38,0,9.87,94,16.53
19.1,14.9,75,12.86,32,9.38,90,12.86,93,16.53
18.7,14.9,84,12.86,30,9.38,83,12.86,97,16.53
18.8,14.9,92,12.86,10,9.38,77,12.86,97,16.53
22.2,14.9,74,12.86,13,9.38,84,12.86,89,16.53
39.5,14.2,0,12.86,32,9.38,0,12.86,98,16.53
17.6,14.2,0,12.86,25,9.38,0,12.86,95,16.53
57.7,14.7,0,12.86,0,1.27,0,12.86,97,16.53
15.1,13.4,72,12.86,0,1.27,77,12.86,92,16.53
21.2,13.4,51,12.86,0,1.27,81,12.86,98,16.53
10.2,13.4,79,12.86,0,1.27,81,12.86,97,16.53
26.5,14.0,52,12.86,3,5.36,87,12.86,98,16.53
13.9,15.0,0,12.79,0,10.77,0,12.86,97,16.53
21.8,12.3,0,1.27,0,10.77,0,12.86,98,16.53
9.8,13.6,0,1.27,0,12.75,0,12.86,97,16.53
8.0,14.1,0,1.27,81,12.75,92,12.86,95,16.53
8.3,13.2,3,3.58,85,12.75,16,12.86,97,16.53
8.3,15.5,2,9.38,93,12.75,47,12.86,98,16.53
8.5,15.6,30,9.38,84,12.75,20,12.86,98,16.53
8.4,15.6,25,9.38,90,12.75,0,12.86,83,16.53
5.6,15.1,33,9.38,84,12.75,0,12.86,98,16.53
55.6,15.0,27,9.38,84,12.75,0,12.86,98,16.53
53.8,14.9,31,9.38,87,12.75,83,12.86,98,16.53
51.3,14.8,30,9.38,76,12.75,65,12.86,0,1.27
7.3,12.0,29,9.38,87,12.75,32,12.86,0,1.27
11.4,13.0,35,9.38,75,12.75,81,12.86,0,1.27
32.0,13.1,34,9.38,91,12.75,0,1.27,0,1.27
53.7,10.9,35,9.38,81,12.75,0,1.27,6,2.92
52.9,10.5,32,9.38,87,12.75,0,1.27,0,8.36
6.0,10.7,30,9.38,83,12.75,0,1.27,55,13.77
38.2,11.6,25,9.38,88,12.75,4,6.8,85,13.77
14.1,12.4,21,9.38,94,12.75,0,10.14,41,13.77
9.4,12.7,34,9.38,86,12.75,0,10.14,58,13.77
35.3,13.3,26,9.38,89,12.75,91,13.01,78,13.77
60.5,13.6,25,9.38,92,12.75,89,13.01,52,13.77
56.5,13.6,31,9.38,94,12.75,78,13.01,85,13.77
39.5,12.9,24,9.38,87,12.75,0,13.03,16,13.77
24.0,12.9,27,9.38,89,12.75,0,13.03,40,13.77
28.0,12.9,29,9.38,92,12.75,0,13.03,85,13.77
40.0,11.2,0,1.27,85,12.75,89,13.03,74,13.77
10.4,11.4,0,1.27,79,12.75,96,13.03,85,13.77
38.6,12.0,3,4.09,0,12.75,0,13.03,89,13.77
26.9,12.2,32,9.38,0,12.75,0,13.03,81,13.77
10.7,12.8,26,9.38,72,12.75,0,13.03,89,13.77
12.6,13.1,30,9.38,61,12.75,65,13.03,81,13.77
24.4,13.1,30,9.38,51,12.75,75,13.03,82,13.77
10.2,12.7,28,9.38,79,12.75,88,13.03,84,13.77
17.8,12.5,28,9.38,64,12.75,0,13.03,0,1.27
30.3,11.2,30,9.38,77,12.75,0,13.03,0,1.27
58.6,11.9,32,9.38,81,12.75,90,13.03,4,4.74
22.9,12.1,26,9.38,82,12.75,89,13.03,0,9.88
70.2,12.8,24,9.38,87,12.75,87,13.03,0,9.88
52.3,13.3,25,9.38,87,12.75,0,13.03,0,9.88
24.0,13.1,28,9.38,76,12.75,0,13.03,95,12.95
10.3,13.8,22,9.38,80,12.75,91,13.03,92,12.95
14.4,14.4,22,9.38,79,12.75,21,13.03,61,12.95
15.1,14.5,32,9.38,82,12.75,0,13.03,0,12.97
5.6,12.5,24,9.38,88,12.75,0,13.03,0,12.97
5.9,14.6,34,9.38,86,12.75,0,13.03,61,12.97
18.9,15.1,32,9.38,90,12.75,55,13.03,71,12.97
39.9,15.5,35,9.38,84,12.75,72,13.03,81,12.97
63.1,15.2,35,9.38,85,12.75,0,12.97,0,12.97
54.3,12.8,30,9.38,75,12.75,0,1.27,0,12.97
47.4,11.2,22,9.38,92,12.75,0,1.27,0,12.97
53.6,12.0,32,9.38,93,12.75,0,1.27,85,12.97
25.2,11.2,30,9.38,85,12.75,0,1.27,77,12.97
51.5,11.6,12,9.38,84,12.75,4,7.13,72,12.97
16.1,12.6,24,9.38,83,12.75,0,9.87,0,12.97
19.7,13.3,17,9.38,89,12.75,0,9.87,0,12.97
24.7,11.2,32,9.38,0,1.27,75,12.95,59,12.97
20.4,11.6,33,9.38,0,1.27,72,12.95,89,12.97
87.3,11.9,26,9.38,5,2.95,71,12.95,80,12.97
55.1,13.3,23,9.38,4,8.96,0,12.97,0,12.97
30.8,12.7,11,9.38,0,9.87,0,12.97,0,12.97
5.0,13.0,22,9.38,0,9.87,0,12.97,0,12.97
51.2,14.4,35,9.38,74,12.86,41,12.97,57,12.97
22.8,15.2,33,9.38,85,12.86,67,12.97,87,12.97
65.5,14.9,30,9.38,76,12.86,88,12.97,81,12.97
41.8,15.0,31,9.38,94,12.86,0,12.97,0,12.97
73.0,11.3,22,9.38,36,12.86,0,12.97,0,12.97
18.0,13.2,30,9.38,0,12.86,0,12.97,0,12.97
67.9,11.5,24,9.38,0,12.86,77,12.97,92,12.97
73.8,12.0,34,9.38,0,12.86,13,12.97,21,12.97
54.0,12.1,29,9.38,73,12.86,79,12.97,14,12.97
61.9,12.1,4,9.38,34,12.86,32,12.97,59,12.97
65.9,13.1,21,9.38,81,12.86,0,12.97,0,12.97
57.1,14.4,29,9.38,80,12.86,0,12.97,0,12.97
59.1,12.7,21,9.38,31,12.86,0,12.97,0,12.97
33.5,13.1,13,9.38,96,12.86,73,12.97,25,12.97
59.7,12.7,3,9.38,0,12.86,26,12.97,20,12.97
50.9,12.8,19,9.38,0,12.86,95,12.97,68,12.97
23.6,13.1,18,9.38,0,12.86,14,12.97,26,12.97
58.1,13.2,28,9.38,0,12.86,69,12.97,97,12.97
27.8,13.4,23,9.38,52,12.86,0,12.97,0,12.97
90.1,12.2,23,9.38,22,12.86,0,12.97,0,12.97
25.6,13.7,30,9.38,83,12.86,0,12.97,0,12.97
7.8,13.1,32,9.38,90,12.86,25,12.97,39,12.97
66.9,14.6,28,9.38,0,12.86,45,12.97,37,12.97
27.4,9.6,0,1.27,0,1.27,88,12.97,47,12.97
59.2,9.6,0,1.27,0,1.27,0,12.9,0,12.97
48.3,8.2,0,1.27,0,1.27,0,1.27,0,12.97
21.4,7.8,1,3.13,0,1.27,0,1.27,0,12.97
53.0,9.9,9,10.14,4,6.92,0,1.27,23,12.97
87.1,10.7,0,10.14,70,10.97,0,1.27,87,12.97
56.6,11.2,0,10.14,13,10.97,3,4.31,49,12.97
47.8,12.4,0,10.14,70,10.97,0,10.14,23,12.97
59.0,12.8,20,13.01,70,10.97,0,10.14,0,12.97
9.7,13.3,90,13.01,55,10.97,0,10.14,0,1.27
56.5,11.1,20,13.01,54,10.97,87,12.74,0,1.27
13.7,12.9,94,13.03,79,10.97,90,12.74,0,1.27
55.0,11.0,0,13.03,49,10.97,38,12.74,1,4.14
54.9,11.6,0,13.03,42,10.97,90,12.74,3,9.47
40.3,13.1,0,13.03,48,10.97,15,12.74,5,9.47
56.8,12.7,20,13.03,33,10.97,87,12.74,41,9.47
24.1,12.7,27,13.03,37,10.97,32,12.74,23,9.47
59.6,12.7,29,13.03,63,10.97,91,12.74,36,9.47
45.9,13.7,41,13.03,47,10.97,52,12.74,28,9.47
57.7,12.7,37,13.03,53,10.97,83,12.74,43,9.47
5.6,12.4,0,13.03,75,10.97,76,12.74,41,9.47
81.5,13.7,0,13.03,48,10.97,59,12.74,22,9.47
58.4,12.7,26,13.03,15,10.97,61,12.74,29,9.47
59.7,14.3,89,13.03,57,10.97,27,12.74,15,9.47
58.3,12.7,20,13.03,10,10.97,38,12.74,7,9.47
56.5,12.7,49,13.03,64,10.97,83,12.74,47,9.47
58.2,13.5,0,12.97,17,10.97,27,12.74,16,9.47
55.3,10.5,0,1.27,26,10.97,35,12.74,33,9.47
49.2,10.9,0,1.27,79,10.97,84,12.74,21,9.47
54.8,10.7,0,1.27,42,10.97,47,12.74,23,9.47
53.9,10.9,1,3.32,43,10.97,80,12.74,57,9.47
24.4,13.2,11,10.14,79,10.97,77,12.74,51,9.47
48.5,12.3,0,10.14,76,10.97,88,12.74,38,9.47
9.8,14.3,0,10.14,63,10.97,76,12.74,52,9.47
21.3,12.7,89,13.01,68,10.97,88,12.74,42,9.47
32.9,14.1,96,13.01,78,10.97,83,12.74,42,9.47
43.9,14.9,0,13.03,74,10.97,81,12.74,40,9.47
54.7,12.6,0,13.03,76,10.97,95,12.74,48,9.47
35.9,12.6,0,13.03,73,10.97,78,12.74,41,9.47
10.1,12.9,84,13.03,71,10.97,64,12.74,39,9.47
10.4,13.6,88,13.03,68,10.97,86,12.74,40,9.47
9.4,12.7,0,13.03,70,10.97,82,12.74,32,9.47
88.9,13.6,0,13.03,78,10.97,0,12.74,43,9.47
56.4,13.6,0,13.03,64,10.97,0,12.74,43,9.47
56.6,12.6,95,13.03,40,10.97,48,12.74,41,9.47
9.9,12.9,47,13.03,80,10.97,86,12.74,39,9.47
57.7,14.8,0,13.03,71,10.9,68,12.74,26,9.47
34.9,12.8,0,13.03,0,1.27,79,12.74,48,9.47
54.5,11.4,0,13.03,0,1.27,86,12.74,41,9.47
61.0,11.5,70,13.03,4,4.93,83,12.74,38,9.47
15.3,14.5,96,13.03,0,9.87,77,12.74,52,9.47
63.6,13.3,0,13.03,0,9.87,83,12.74,51,9.47
34.3,13.2,0,13.03,0,9.87,91,12.74,48,9.47
35.6,13.3,0,13.03,86,12.73,62,12.74,41,9.47
10.5,14.4,83,13.03,90,12.73,77,12.74,57,9.47
44.6,13.4,76,13.03,68,12.73,82,12.74,45,9.47
40.6,13.4,72,13.03,93,12.73,87,12.74,35,9.47
8.7,14.8,0,13.03,73,12.73,76,12.74,50,9.47
35.7,14.1,0,13.03,85,12.73,77,12.74,45,9.47
21.9,13.4,81,13.03,77,12.73,82,12.74,43,9.47
53.7,13.4,72,13.03,87,12.73,86,12.74,42,9.47
11.5,14.6,70,13.03,86,12.73,81,12.74,0,1.27
5.3,11.7,0,13.03,73,12.73,78,12.74,0,1.27
14.4,11.5,0,13.03,79,12.73,85,12.74,0,1.27
45.2,12.0,74,13.03,85,12.73,87,12.74,0,1.27
12.0,13.2,89,13.03,77,12.73,83,12.74,4,3.38
11.3,12.5,82,13.03,75,12.73,76,12.74,5,9.33
20.5,13.0,0,13.03,69,12.73,88,12.74,6,9.33
27.6,13.4,0,13.03,86,12.73,71,12.74,2,9.33
81.1,13.6,0,13.03,64,12.73,66,12.74,2,9.33
24.5,14.5,92,13.03,74,12.73,82,12.74,5,9.33
71.5,13.4,88,13.03,82,12.73,0,12.67,2,9.33
32.0,10.8,0,13.03,79,12.73,0,1.27,5,9.33
57.9,11.9,0,13.03,67,12.73,0,1.27,8,9.33
64.8,11.3,0,13.03,86,12.73,0,2.33,8,9.34
23.9,13.2,73,13.03,89,12.73,3,7.72,5,9.34
80.9,14.9,81,13.03,83,12.73,27,9.47,6,9.34
27.5,12.9,77,13.03,66,12.73,48,9.47,2,9.34
92.2,11.7,0,1.27,88,12.73,51,9.47,0,9.34
38.0,10.9,0,1.27,80,12.73,48,9.47,0,1.27
58.3,9.5,3,6.06,0,12.73,40,9.47,0,1.27
45.6,12.6,0,10.14,0,12.73,53,9.47,0,1.27
33.3,11.3,0,10.14,77,12.73,41,9.47,4,6.97
10.7,13.4,84,13.01,72,12.73,37,9.47,0,9.88
51.5,13.1,79,13.01,82,12.73,40,9.47,0,9.88
11.0,14.6,95,13.01,87,12.73,39,9.47,87,12.73
20.0,13.0,0,13.03,90,12.73,40,9.47,87,12.73
6.6,13.2,0,13.03,81,12.73,45,9.47,74,12.73
32.8,13.5,81,13.03,79,12.73,25,9.47,88,12.73
11.2,14.4,96,13.03,71,12.73,35,9.47,87,12.73
59.0,14.4,95,13.03,80,12.73,37,9.47,91,12.73
45.5,14.2,0,13.03,74,12.73,50,9.47,66,12.73
93.6,14.8,0,13.03,87,12.73,34,9.47,88,12.73
59.8,13.4,80,13.03,35,12.73,58,9.47,79,12.73
12.7,13.3,69,13.03,88,12.73,32,9.47,80,12.73
19.4,15.0,91,13.03,89,12.73,52,9.47,73,12.73
6.4,14.4,0,13.03,79,12.73,43,9.47,80,12.73
14.9,13.3,0,13.03,81,12.73,47,9.47,66,12.73
60.7,13.4,84,13.03,91,12.73,39,9.47,80,12.73
60.3,14.0,78,13.03,88,12.73,31,9.47,90,12.73
10.9,13.8,93,13.03,56,12.73,39,9.47,86,12.73
56.7,13.8,0,13.03,66,12.73,41,9.47,69,12.73
45.2,13.2,0,13.03,86,12.73,49,9.47,91,12.73
15.1,13.6,79,13.03,84,12.73,48,9.47,79,12.73
10.7,14.4,88,13.03,83,12.73,31,9.47,88,12.73
24.0,13.4,78,13.03,75,12.73,58,9.47,80,12.73
57.1,12.8,0,13.03,92,12.73,30,9.47,89,12.73
6.3,14.3,0,13.03,87,12.73,45,9.47,82,12.73
10.4,15.1,0,13.03,74,12.73,38,9.47,84,12.73
44.6,12.9,89,13.03,0,1.27,56,9.47,93,12.73
14.4,11.9,81,13.03,0,1.27,53,9.47,84,12.73
26.8,10.7,0,13.03,0,1.27,50,9.47,0,12.73
43.4,10.5,0,13.03,0,1.27,46,9.47,0,12.73
23.8,13.2,0,13.03,5,5.99,43,9.47,0,12.73
97.8,12.8,80,13.03,0,10.14,57,9.47,88,12.73
78.1,14.5,86,13.03,0,10.14,48,9.47,89,12.73
60.3,13.9,83,13.03,0,10.14,48,9.47,77,12.73
49.4,12.8,0,13.03,85,12.74,34,9.47,55,12.73
58.7,13.3,0,13.03,81,12.74,0,1.27,81,12.73
14.8,13.6,96,13.03,72,12.74,0,1.27,81,12.73
24.8,12.3,91,13.03,75,12.74,0,1.27,48,12.73
59.9,11.9,1,13.03,45,12.74,0,1.55,73,12.73
17.7,12.6,63,13.03,38,12.74,2,6.34,18,12.73
53.1,10.9,0,1.27,84,12.74,29,9.38,72,12.73
55.6,11.1,1,1.27,26,12.74,6,9.38,54,12.73
44.4,11.4,0,1.27,75,12.74,28,9.38,35,12.73
56.9,11.2,0,1.27,48,12.74,31,9.38,72,12.73
6.3,12.5,0,3.17,68,12.74,31,9.38,84,12.73
6.6,12.6,5,10.77,81,12.74,14,9.38,39,12.73
83.4,12.9,0,10.77,24,12.74,21,9.38,80,12.73
28.6,15.3,0,10.77,80,12.74,5,9.38,19,12.73
58.4,13.2,29,12.74,46,12.74,4,9.38,79,12.73
57.4,13.7,91,12.74,88,12.74,26,9.38,20,12.73
57.2,13.2,32,12.74,51,12.74,3,9.38,63,12.73
49.8,13.2,55,12.74,86,12.74,35,9.38,87,12.73
59.5,13.2,40,12.74,30,12.74,24,9.38,21,12.73
58.5,13.2,41,12.74,79,12.74,28,9.38,84,12.73
7.4,13.2,79,12.74,75,12.74,33,9.38,88,12.73
40.0,13.6,82,12.74,19,12.74,14,9.38,84,12.73
48.4,13.3,68,12.74,30,12.74,24,9.38,81,12.73
27.2,15.3,69,12.74,79,12.74,21,9.38,62,12.73
45.5,13.6,85,12.74,92,12.74,32,9.38,76,12.73
57.3,13.2,56,12.74,84,12.74,34,9.38,91,12.73
58.0,13.9,83,12.74,88,12.74,33,9.38,54,12.73
57.6,13.2,36,12.74,48,12.74,28,9.38,79,12.73
7.4,14.3,87,12.74,78,12.74,9,9.38,58,12.73
57.4,13.2,29,12.74,52,12.74,34,9.38,0,1.27
42.7,12.0,50,12.74,55,12.74,19,9.38,0,1.27
22.2,11.2,76,12.74,92,12.74,31,9.38,4,2.62
72.8,11.0,0,12.74,21,12.74,27,9.38,2,6.57
65.3,14.3,0,12.74,66,12.74,31,9.38,0,9.88
9.7,14.0,0,12.74,0,12.74,27,9.38,0,9.88
55.2,12.7,33,12.74,0,12.74,31,9.38,0,9.88
8.9,14.9,83,12.74,0,12.74,26,9.38,74,12.95
58.0,13.2,26,12.74,15,12.74,30,9.38,49,12.95
60.7,14.7,83,12.74,85,12.74,8,9.38,23,12.95
61.5,13.2,38,12.74,25,12.74,23,9.38,75,12.95
60.8,14.4,89,12.74,85,12.74,16,9.38,0,12.97
57.3,12.8,19,12.74,16,12.74,28,9.38,0,12.97
56.3,14.9,97,12.74,81,12.74,21,9.38,0,12.97
6.7,14.6,75,12.74,80,12.74,8,9.38,20,12.97
60.2,13.2,35,12.74,14,12.74,19,9.38,79,12.97
17.8,13.3,45,12.74,83,12.74,34,9.38,0,12.97
60.2,13.2,16,12.74,37,12.74,11,9.38,19,12.97
55.1,13.2,75,12.74,69,12.74,22,9.38,0,12.97
21.7,12.9,65,12.74,12,12.74,23,9.38,0,12.97
59.3,12.8,47,12.74,24,12.74,20,9.38,0,12.97
44.1,13.4,91,12.74,91,12.74,30,9.38,0,12.97
56.8,13.2,39,12.74,22,12.74,26,9.38,27,12.97
55.2,13.2,41,12.74,66,12.74,30,9.38,91,12.97
22.8,13.3,73,12.74,80,12.74,27,9.38,88,12.97
32.4,11.4,0,1.27,75,12.74,35,9.38,0,12.97
55.1,10.6,0,1.27,91,12.74,34,9.38,0,12.97
55.1,11.7,0,1.27,89,12.74,33,9.38,0,12.97
5.8,12.8,0,1.27,80,12.74,32,9.38,96,12.97
14.4,12.2,4,7.55,79,12.74,21,9.38,85,12.97
23.6,13.0,10,9.43,74,12.74,32,9.38,0,12.97
65.4,13.3,6,9.43,55,12.74,33,9.38,0,12.97
59.2,12.4,5,9.43,77,12.74,28,9.38,0,12.97
89.9,13.4,7,9.43,70,12.74,27,9.38,80,12.97
59.6,12.9,8,9.43,87,12.74,35,9.38,38,12.97
61.0,13.2,7,9.43,68,12.74,0,1.27,61,12.97
13.6,11.7,0,1.27,72,12.74,0,1.27,0,12.97
4.2,10.2,0,1.27,74,12.74,0,1.27,0,12.97
5.9,9.3,0,1.27,73,12.74,0,1.27,0,12.97
75.9,10.3,0,1.27,35,12.74,0,1.27,67,12.97
16.1,11.4,4,6.36,73,12.74,0,1.27,60,12.97
90.2,12.2,6,9.34,74,12.74,0,1.27,98,12.97
20.3,10.6,8,9.34,0,1.27,0,1.27,0,12.97
72.0,11.5,0,9.34,0,1.27,0,1.27,0,12.97
30.0,11.1,4,9.34,0,1.27,0,1.27,50,12.97
57.3,11.2,0,1.27,1,2.96,6,6.91,79,12.97
9.1,13.4,0,1.27,3,9.59,29,21.12,83,12.97
9.3,12.6,0,1.27,59,10.97,97,21.12,0,12.97
29.2,13.2,7,6.45,58,10.97,93,21.12,0,12.97
81.1,14.4,0,10.14,72,10.97,86,21.12,80,12.97
14.3,15.6,0,10.14,65,10.97,0,1.27,86,12.97
11.4,12.4,83,12.87,47,10.97,0,1.27,0,12.91
47.2,10.2,61,12.87,54,10.97,0,1.27,0,1.27
16.4,9.5,71,12.87,59,10.97,4,5.15,0,1.27
11.6,10.5,74,12.87,63,10.97,5,9.34,0,1.27
24.8,12.3,77,12.87,71,10.97,8,9.34,0,1.27
98.2,11.3,0,12.87,46,10.97,5,9.34,0,1.27
69.4,11.1,0,12.87,74,10.97,2,9.34,0,1.27
14.6,11.8,0,12.87,67,10.97,5,9.34,0,1.27
89.7,14.3,94,12.87,53,10.97,0,1.27,0,1.27
6.8,12.3,80,12.87,68,10.97,0,1.27,0,1.27
7.8,12.0,83,12.87,55,10.97,0,1.27,3,6.02
13.5,13.2,73,12.87,69,10.97,0,1.27,0,16.53
37.1,12.8,0,12.87,70,10.97,0,1.27,91,16.53
7.2,15.1,0,12.87,79,10.97,0,1.27,96,16.53
54.0,16.4,91,12.87,68,10.97,0,1.27,98,16.53
56.8,14.7,48,12.87,56,10.97,0,1.27,98,16.53
26.7,15.8,58,12.87,69,10.97,4,6.95,97,16.53
52.0,18.2,81,12.87,68,10.97,95,21.12,0,1.27
57.1,13.9,95,12.87,57,10.97,86,21.12,0,1.27
10.6,13.9,0,12.87,75,10.97,89,21.12,0,1.27
49.1,13.3,0,12.87,69,10.97,96,21.12,0,1.27
57.2,13.1,85,12.87,72,10.97,88,21.12,3,3.92
56.9,13.3,86,12.87,45,10.97,84,21.12,28,9.39
38.1,14.2,92,12.87,73,10.97,94,21.12,33,9.39
42.2,13.9,36,12.87,75,10.97,89,21.12,32,9.39
58.2,14.9,71,12.87,71,10.97,96,21.12,28,9.39
54.5,14.1,0,12.87,71,10.97,90,21.12,25,9.39
5.4,15.0,0,12.87,64,10.97,92,21.12,29,9.39
56.8,14.3,78,12.87,33,10.97,95,21.12,30,9.39
55.9,15.0,68,12.87,54,10.97,92,21.12,35,9.39
56.0,14.9,87,12.87,66,10.97,95,21.12,21,9.39
55.6,15.0,73,12.87,40,10.97,81,21.12,32,9.39
5.2,14.4,12,1.27,69,10.97,82,21.12,31,9.39
15.2,11.9,0,1.27,66,10.97,0,1.27,29,9.39
52.0,10.5,0,1.27,66,10.97,0,1.27,31,9.39
82.5,9.1,0,1.27,67,10.97,0,1.27,26,9.39
53.9,9.8,3,5.76,62,10.9,0,1.27,30,9.39
40.8,9.5,0,10.14,0,1.27,0,1.27,26,9.39
43.8,10.5,0,10.14,0,1.27,0,1.27,29,9.39
26.1,11.8,0,10.14,3,5.45,0,1.27,26,9.39
58.1,14.7,94,12.84,40,9.47,0,1.27,30,9.39
6.8,13.8,88,12.84,31,9.47,3,7.2,30,9.39
13.0,14.4,65,12.84,33,9.47,82,16.52,25,9.39
7.0,14.5,82,12.84,34,9.47,96,16.52,0,1.27
24.9,12.3,84,12.84,59,9.47,97,16.52,0,1.27
55.1,13.3,82,12.84,53,9.47,97,16.52,0,1.27
15.1,14.5,94,12.84,50,9.47,84,16.52,0,1.27
5.4,13.5,0,12.84,46,9.47,97,16.52,0,1.27
5.2,13.0,0,12.84,56,9.47,97,16.52,0,1.27
23.6,13.8,0,12.84,26,9.47,97,16.52,0,1.27
55.5,15.2,86,12.84,45,9.47,96,16.52,0,1.27
55.7,14.5,73,12.84,43,9.47,95,16.52,0,1.27
7.0,15.0,79,12.84,41,9.47,95,16.52,4,7.01
