ave_cpu_allocate, ave_mem_allocate, ave_gpu_allocate, ave_gmem_allocate, idel_gpu_num, job_not_start_num, job_dealing_num
0.0,0.0,0.0,0.0,4,1,0
 0.25,0.46875,0.5,0.0,0,96,4
 0.25,0.46875,0.5,0.0,0,93,4
 0.25,0.46875,0.5,0.0,0,92,4
 0.25,0.46875,0.5,0.0,0,91,4
 0.25,0.46875,0.5,0.0,0,89,4
 0.1875,0.3515625,0.375,0.0,1,89,3
 0.15625,0.29296875,0.5,0.0,0,88,3
 0.2604166666666667,0.29296875,0.5,0.0,0,87,3
 0.2604166666666667,0.29296875,0.5,0.0,0,86,3
 0.2604166666666667,0.29296875,0.5,0.0,0,86,3
 0.25,0.46875,0.4375,0.0,0,83,4
 0.25,0.46875,0.4375,0.0,0,82,4
 0.25,0.46875,0.4375,0.0,0,81,4
 0.25,0.46875,0.5,0.0,0,79,4
 0.25,0.46875,0.5,0.0,0,76,4
 0.25,0.46875,0.5,0.0,0,75,4
 0.25,0.46875,0.5,0.0,0,73,4
 0.25,0.46875,0.5,0.0,0,72,4
 0.25,0.46875,0.5,0.0,0,72,4
 0.25,0.46875,0.5,0.0,0,72,4
 0.25,0.46875,0.5,0.0,0,69,4
 0.25,0.46875,0.5,0.0,0,69,4
 0.25,0.46875,0.5,0.0,0,68,4
 0.25,0.46875,0.5,0.0,0,67,4
 0.25,0.46875,0.5,0.0,0,65,4
 0.25,0.46875,0.5,0.0,0,65,4
 0.25,0.46875,0.5,0.0,0,63,4
 0.25,0.46875,0.5,0.0,0,63,4
 0.15625,0.29296875,0.5,0.0,0,60,3
 0.15625,0.29296875,0.5,0.0,0,60,3
 0.15625,0.29296875,0.5,0.0,0,60,3
 0.0625,0.1171875,0.5,0.0,0,59,2
 0.0625,0.1171875,0.5,0.0,0,58,2
 0.0625,0.1171875,0.5,0.0,0,58,2
 0.0625,0.1171875,0.5,0.0,0,57,2
 0.0625,0.1171875,0.5,0.0,0,57,2
 0.0625,0.1171875,0.5,0.0,0,57,2
 0.0625,0.1171875,0.5,0.0,0,55,2
 0.0625,0.1171875,0.5,0.0,0,55,2
 0.0625,0.1171875,0.5,0.0,0,55,2
 0.15625,0.29296875,0.5,0.0,0,52,3
 0.15625,0.29296875,0.5,0.0,0,52,3
 0.25,0.46875,0.5,0.0,0,50,4
 0.25,0.46875,0.5,0.0,0,49,4
 0.1875,0.3515625,0.375,0.0,1,49,3
 0.15625,0.29296875,0.5,0.0,0,48,3
 0.28125,0.41015625,0.5,0.0,0,47,3
 0.28125,0.41015625,0.5,0.0,0,46,3
 0.375,0.5859375,0.5,0.0,0,44,4
 0.375,0.5859375,0.5,0.0,0,44,4
 0.375,0.5859375,0.5,0.0,0,44,4
 0.25,0.46875,0.5,0.0,0,42,4
 0.3541666666666667,0.46875,0.5,0.0,0,41,4
 0.3541666666666667,0.46875,0.5,0.0,0,41,4
 0.25,0.46875,0.5,0.0,0,38,4
 0.25,0.46875,0.5,0.0,0,37,4
 0.25,0.46875,0.5,0.0,0,37,4
 0.15625,0.29296875,0.5,0.0,0,35,3
 0.15625,0.29296875,0.5,0.0,0,35,3
 0.15625,0.29296875,0.5,0.0,0,34,3
 0.3541666666666667,0.46875,0.5,0.0,0,30,4
 0.3541666666666667,0.46875,0.5,0.0,0,30,4
 0.25,0.46875,0.5,0.0,0,28,4
 0.22916666666666666,0.4140625,0.5,0.0,0,27,4
 0.22916666666666666,0.4140625,0.5,0.0,0,27,4
 0.17708333333333334,0.4140625,0.5,0.0,0,25,4
 0.17708333333333334,0.4140625,0.5,0.0,0,25,4
 0.17708333333333334,0.4140625,0.5,0.0,0,24,4
 0.25,0.46875,0.5,0.0,0,21,4
 0.25,0.46875,0.5,0.0,0,20,4
 0.25,0.46875,0.5,0.0,0,19,4
 0.25,0.46875,0.40625,0.0,0,18,4
 0.25,0.46875,0.40625,0.0,0,17,4
 0.25,0.46875,0.40625,0.0,0,17,4
 0.25,0.46875,0.40625,0.0,0,17,4
 0.15625,0.29296875,0.5,0.0,0,14,3
 0.15625,0.29296875,0.5,0.0,0,14,3
 0.25,0.46875,0.5,0.0,0,12,4
 0.25,0.46875,0.5,0.0,0,12,4
 0.25,0.46875,0.5,0.0,0,11,4
 0.25,0.46875,0.5,0.0,0,10,4
 0.25,0.46875,0.5,0.0,0,8,4
 0.25,0.46875,0.5,0.0,0,7,4
 0.25,0.46875,0.5,0.0,0,4,4
 0.25,0.46875,0.5,0.0,0,4,4
 0.25,0.46875,0.5,0.0,0,2,4
 0.25,0.46875,0.4375,0.0,0,0,4
 0.125,0.234375,0.1875,0.0,2,0,2
 0.0625,0.1171875,0.125,0.0,3,0,1
 0.0,0.0,0.0,0.0,4,0,0
 
