8.4,15.4,18,37.02,0,2.67,0,2.67,0,2.67
13.1,15.7,18,37.02,0,2.67,0,2.67,0,2.67
13.1,16.0,18,37.02,0,2.67,0,2.67,0,2.67
8.8,16.5,18,37.02,1,4.68,1,5.0,0,2.67
15.2,18.6,15,37.02,2,5.46,0,5.71,0,2.67
13.0,18.9,18,37.02,0,6.2,1,6.46,0,2.67
11.9,19.2,19,37.02,1,7.0,1,7.27,0,2.67
15.6,20.0,19,37.02,1,21.67,7,31.24,0,2.67
14.8,20.5,19,37.02,17,54.44,17,63.4,0,2.67
15.1,20.5,18,37.02,19,88.4,19,95.92,0,2.67
11.0,20.4,18,37.02,19,95.92,64,95.92,0,2.67
13.3,20.4,18,37.02,26,95.92,19,95.92,0,2.67
11.9,20.4,18,37.02,20,95.92,22,98.02,0,2.67
15.0,20.5,18,37.02,18,99.12,32,99.12,0,2.67
14.8,20.5,17,37.02,31,99.12,34,99.12,0,2.67
12.0,20.5,18,37.02,21,99.12,20,99.12,0,2.67
12.5,20.5,18,37.02,30,99.12,35,99.12,0,2.67
12.5,20.5,18,37.02,49,99.12,18,99.12,0,2.67
16.1,20.5,18,37.02,17,99.12,19,99.12,0,2.67
15.2,20.5,17,37.02,19,99.12,21,99.12,0,2.67
12.5,20.5,18,37.02,49,99.12,43,99.12,0,2.67
13.6,20.5,18,37.02,17,99.12,20,99.12,0,2.67
13.1,20.5,18,37.02,19,99.12,24,99.12,0,2.67
16.0,20.5,18,37.02,45,99.12,61,99.12,0,2.67
16.1,20.5,18,37.02,20,99.12,17,99.12,0,2.67
13.4,20.5,17,37.02,22,99.12,19,99.12,0,2.67
12.3,20.5,18,37.02,36,99.12,35,99.12,0,2.67
12.3,20.5,18,37.02,29,99.12,16,99.12,0,2.67
15.8,20.5,18,37.02,21,99.12,19,99.12,0,2.67
14.7,20.5,18,37.02,36,99.12,37,99.12,0,2.67
12.9,20.5,18,37.02,25,99.12,18,99.12,0,2.67
12.1,20.5,18,37.02,16,99.12,22,99.12,0,2.67
11.8,20.5,18,37.02,23,99.12,21,99.12,0,2.67
16.0,20.5,18,37.02,39,99.12,28,99.12,0,2.67
14.0,20.5,18,37.02,19,99.12,19,99.12,0,2.67
12.2,20.5,18,37.02,21,99.12,21,99.12,0,2.67
13.3,20.5,18,37.02,51,99.12,26,99.12,0,2.67
12.5,20.5,18,37.02,18,99.12,21,99.12,0,2.67
15.3,20.5,18,37.02,21,99.12,27,99.12,0,2.67
16.1,20.5,18,37.02,42,99.12,43,99.12,0,2.67
13.1,19.7,19,37.02,0,2.67,6,2.67,0,2.67
76.1
