AlexNet-8-1-[(2, 4346, 0, 242, 10.01), (2, 4326, 0, 242, 2.04), (3, 6693, 0, 1505, 12.6), (4, 6916, 90, 1505, 147.82)]
AlexNet-8-2-[(4, 4559, 0, 242, 10.01), (0, 0, 0, 0, 2.35), (7, 9757, 25, 1445, 13.4), (4, 9810, 98, 1445, 290.71)]
AlexNet-8-3-[(2, 4827, 0, 242, 10.0), (2, 4824, 0, 242, 2.58), (12, 12605, 25, 1445, 14.17), (5, 12705, 98, 1445, 266.29)]
AlexNet-8-4-[(3, 5113, 0, 242, 10.01), (0, 0, 0, 0, 2.76), (10, 15475, 25, 1445, 14.38), (7, 15609, 97, 1445, 219.96)]
AlexNet-16-1-[(2, 4342, 0, 242, 10.01), (0, 0, 0, 0, 1.82), (4, 6883, 23, 1507, 12.37), (4, 6912, 87, 1507, 75.93)]
AlexNet-16-2-[(5, 4564, 1, 242, 10.0), (2, 4564, 0, 252, 2.24), (6, 9742, 25, 1447, 13.65), (4, 9807, 96, 1447, 146.23)]
AlexNet-16-3-[(2, 4837, 0, 242, 10.01), (2, 4834, 0, 242, 2.51), (11, 11696, 1, 1447, 14.47), (6, 12706, 96, 1447, 138.03)]
AlexNet-16-4-[(2, 5120, 0, 242, 10.01), (2, 5111, 0, 242, 2.77), (12, 15468, 20, 1447, 14.54), (7, 15559, 95, 1447, 111.86)]
AlexNet-32-1-[(2, 4362, 0, 242, 10.01), (0, 0, 0, 0, 1.83), (8, 6514, 9, 1507, 12.71), (5, 6958, 80, 1507, 42.94)]
AlexNet-32-2-[(6, 4597, 1, 242, 10.01), (2, 4573, 0, 242, 2.29), (7, 9760, 25, 1447, 13.32), (5, 9861, 94, 1447, 73.92)]
AlexNet-32-3-[(2, 4859, 0, 242, 10.01), (0, 0, 0, 0, 2.52), (7, 12621, 20, 1447, 14.17), (6, 12734, 97, 1447, 69.53)]
AlexNet-32-4-[(4, 5130, 0, 242, 10.01), (2, 5124, 0, 242, 2.89), (15, 15491, 25, 1447, 14.73), (8, 15609, 91, 1447, 56.56)]
AlexNet-64-1-[(4, 4360, 0, 242, 10.01), (2, 4354, 0, 621, 1.79), (6, 6932, 25, 1511, 12.37), (6, 6943, 81, 1511, 23.68)]
AlexNet-64-2-[(4, 4584, 0, 242, 10.01), (2, 4582, 0, 252, 2.2), (7, 9777, 25, 1451, 12.93), (6, 9850, 88, 1451, 38.59)]
AlexNet-64-3-[(3, 4860, 0, 242, 10.0), (2, 4855, 0, 242, 2.55), (13, 12669, 25, 1451, 13.69), (8, 12741, 87, 1451, 36.32)]
