ave_cpu_allocate,ave_mem_allocate,ave_gpu_allocate,ave_gmem_allocate,idel_gpu_num,job_not_start_num,job_dealing_num,self.job_come_num,self.job_end_num
0.0,0.0,0.0,0.0,4,0,0,0,0
0.6,0.4069010416666667,1.0,0.0,0,0,4,4,0
0.6,0.4069010416666667,1.0,0.0,0,3,4,7,0
0.6,0.4069010416666667,1.0,0.0,0,3,4,7,0
0.6,0.4069010416666667,1.0,0.0,0,4,4,8,0
0.6,0.4069010416666667,1.0,0.0,0,4,4,8,0
0.6,0.4069010416666667,1.0,0.0,0,4,4,8,0
0.6,0.4069010416666667,1.0,0.0,0,4,4,8,0
0.6,0.4069010416666667,1.0,0.0,0,4,4,8,0
0.6,0.4069010416666667,1.0,0.0,0,5,4,9,0
0.6,0.4069010416666667,1.0,0.0,0,5,4,9,0
0.6,0.4069010416666667,1.0,0.0,0,6,4,10,0
0.6,0.4069010416666667,1.0,0.0,0,6,4,10,0
0.6,0.4069010416666667,1.0,0.0,0,6,4,10,0
0.6,0.4069010416666667,1.0,0.0,0,12,4,16,0
0.6,0.4069010416666667,1.0,0.0,0,17,4,21,0
0.6,0.4069010416666667,1.0,0.0,0,20,4,24,0
0.6,0.4069010416666667,1.0,0.0,0,20,4,24,0
0.6,0.4069010416666667,1.0,0.0,0,20,4,24,0
0.6,0.4069010416666667,1.0,0.0,0,21,4,25,0
0.6,0.4069010416666667,1.0,0.0,0,21,4,25,0
0.6,0.4069010416666667,1.0,0.0,0,21,4,25,0
0.6,0.4069010416666667,1.0,0.0,0,21,4,25,0
0.6,0.4069010416666667,1.0,0.0,0,21,4,25,0
0.6,0.4069010416666667,1.0,0.0,0,21,4,25,0
0.6,0.4069010416666667,1.0,0.0,0,21,4,25,0
0.6,0.4069010416666667,0.75,0.0,0,19,4,25,2
0.6,0.4069010416666667,0.75,0.0,0,20,4,26,2
0.6,0.4069010416666667,0.75,0.0,0,19,4,26,3
0.6,0.4069010416666667,0.75,0.0,0,19,4,26,3
0.6,0.4069010416666667,0.75,0.0,0,19,4,26,3
0.75,0.5086263020833334,0.875,0.0,0,17,5,26,4
0.75,0.5086263020833334,0.875,0.0,0,17,5,26,4
0.75,0.5086263020833334,0.875,0.0,0,18,5,27,4
0.6,0.4069010416666667,0.75,0.0,0,18,4,27,5
0.6,0.4069010416666667,0.875,0.0,0,17,4,27,6
0.6,0.4069010416666667,0.875,0.0,0,17,4,27,6
0.6,0.4069010416666667,0.875,0.0,0,19,4,29,6
0.6,0.4069010416666667,0.875,0.0,0,23,4,33,6
0.6,0.4069010416666667,0.875,0.0,0,28,4,38,6
0.6,0.4069010416666667,0.875,0.0,0,33,4,43,6
0.6,0.4069010416666667,0.875,0.0,0,34,4,44,6
0.6,0.4069010416666667,0.875,0.0,0,34,4,44,6
0.6,0.4069010416666667,0.875,0.0,0,34,4,44,6
0.6,0.4069010416666667,0.875,0.0,0,34,4,44,6
0.6,0.4069010416666667,0.875,0.0,0,35,4,45,6
0.9,0.5086263020833334,0.875,0.0,0,34,4,45,7
0.9,0.5086263020833334,0.875,0.0,0,34,4,45,7
0.9,0.5086263020833334,0.875,0.0,0,34,4,45,7
0.9,0.5086263020833334,0.875,0.0,0,34,4,46,8
0.9,0.5086263020833334,0.875,0.0,0,35,4,48,9
0.9,0.5086263020833334,0.875,0.0,0,39,4,52,9
0.9,0.5086263020833334,0.875,0.0,0,41,4,54,9
0.9,0.5086263020833334,0.875,0.0,0,42,4,55,9
0.9,0.5086263020833334,0.875,0.0,0,43,4,56,9
0.9,0.5086263020833334,0.875,0.0,0,43,4,56,9
0.9,0.5086263020833334,0.875,0.0,0,43,4,56,9
0.9,0.5086263020833334,0.875,0.0,0,43,4,56,9
0.9,0.5086263020833334,0.875,0.0,0,43,4,56,9
0.9,0.5086263020833334,0.875,0.0,0,43,4,56,9
0.9,0.5086263020833334,0.875,0.0,0,44,4,57,9
0.9,0.5086263020833334,1.0,0.0,0,44,4,58,10
0.65,0.4069010416666667,1.0,0.0,0,43,4,58,11
0.65,0.4069010416666667,1.0,0.0,0,43,4,58,11
0.65,0.4069010416666667,1.0,0.0,0,43,4,58,11
0.65,0.4069010416666667,1.0,0.0,0,43,4,58,11
0.65,0.4069010416666667,1.0,0.0,0,43,4,58,11
0.65,0.4069010416666667,1.0,0.0,0,44,4,60,12
0.65,0.4069010416666667,1.0,0.0,0,45,4,61,12
0.65,0.4069010416666667,1.0,0.0,0,48,4,64,12
0.65,0.4069010416666667,1.0,0.0,0,50,4,66,12
0.65,0.4069010416666667,1.0,0.0,0,54,4,70,12
0.9,0.5086263020833334,1.0,0.0,0,53,4,70,13
0.9,0.5086263020833334,1.0,0.0,0,50,4,70,16
0.9,0.5086263020833334,1.0,0.0,0,50,4,70,16
0.9,0.5086263020833334,1.0,0.0,0,50,4,70,16
0.9,0.5086263020833334,1.0,0.0,0,50,4,70,16
0.9,0.5086263020833334,1.0,0.0,0,50,4,70,16
0.9,0.5086263020833334,1.0,0.0,0,50,4,70,16
0.9,0.5086263020833334,1.0,0.0,0,51,4,71,16
0.9,0.5086263020833334,1.0,0.0,0,51,4,71,16
0.9,0.5086263020833334,1.0,0.0,0,51,4,71,16
0.9,0.5086263020833334,1.0,0.0,0,51,4,71,16
0.9,0.5086263020833334,1.0,0.0,0,52,4,72,16
0.9,0.5086263020833334,1.0,0.0,0,53,4,73,16
0.6,0.4069010416666667,1.0,0.0,0,54,4,75,17
0.6,0.4069010416666667,1.0,0.0,0,56,4,77,17
0.6,0.4069010416666667,1.0,0.0,0,56,4,77,17
0.6,0.4069010416666667,1.0,0.0,0,56,4,77,17
0.6,0.4069010416666667,1.0,0.0,0,56,4,77,17
0.6,0.4069010416666667,1.0,0.0,0,57,4,78,17
0.6,0.4069010416666667,1.0,0.0,0,57,4,78,17
0.6,0.4069010416666667,1.0,0.0,0,56,4,78,18
0.6,0.4069010416666667,1.0,0.0,0,56,4,78,18
0.6,0.4069010416666667,1.0,0.0,0,57,4,79,18
0.6,0.4069010416666667,1.0,0.0,0,57,4,79,18
0.6,0.4069010416666667,1.0,0.0,0,56,4,80,20
0.6,0.4069010416666667,1.0,0.0,0,56,4,80,20
0.6,0.4069010416666667,1.0,0.0,0,56,4,80,20
0.6,0.4069010416666667,1.0,0.0,0,56,4,80,20
0.6,0.4069010416666667,1.0,0.0,0,56,4,80,20
0.6,0.4069010416666667,1.0,0.0,0,55,4,80,21
0.6,0.4069010416666667,1.0,0.0,0,56,4,81,21
0.6,0.4069010416666667,1.0,0.0,0,57,4,82,21
0.6,0.4069010416666667,1.0,0.0,0,61,4,86,21
0.6,0.4069010416666667,1.0,0.0,0,63,4,88,21
0.6,0.4069010416666667,1.0,0.0,0,65,4,90,21
0.6,0.4069010416666667,1.0,0.0,0,66,4,91,21
0.6,0.4069010416666667,1.0,0.0,0,66,4,91,21
0.6,0.4069010416666667,1.0,0.0,0,66,4,91,21
0.6,0.4069010416666667,1.0,0.0,0,65,4,91,22
0.6,0.4069010416666667,1.0,0.0,0,65,4,91,22
0.6,0.4069010416666667,1.0,0.0,0,66,4,92,22
0.6,0.4069010416666667,1.0,0.0,0,66,4,92,22
0.65,0.3323703342013889,0.875,0.0,0,65,4,92,23
0.95,0.4340955946180556,0.875,0.0,0,64,4,92,24
