AlexNet-64-1-[(25, 15866, 0, 312, 10.01), (17, 15333, 2, 1817, 5.23), (26, 19512, 0, 2233, 10.33), (33, 23693, 45, 2233, 11.52)]
AlexNet-64-2-[(28, 16472, 1, 312, 10.01), (24, 15992, 3, 1133, 5.52), (44, 28993, 0, 2201, 10.76), (32, 27884, 58, 2201, 8.76)]
GraphSage-64-1-[(32, 17651, 0, 312, 10.01), (19, 13286, 2, 1045, 4.93), (0, 0, 0, 0, 0.0), (59, 17129, 8, 2319, 7.29)]
GraphSage-64-2-[(25, 16381, 0, 312, 10.01), (21, 17764, 5, 1651, 5.17), (0, 0, 0, 0, 0.0), (69, 25464, 4, 2319, 10.86)]
Transformer-64-1-[(27, 14203, 0, 312, 10.01), (27, 17415, 2, 1911, 6.88), (0, 0, 0, 0, 0.0), (14, 17536, 79, 3385, 5.88)]
Transformer-64-2-[(22, 16386, 0, 312, 10.01), (28, 16383, 2, 1981, 7.53), (0, 0, 0, 0, 0.0), (19, 22317, 60, 3425, 4.98)]
Bert-64-1-[(32, 14343, 0, 312, 10.01), (38, 21935, 1, 2337, 33.2), (0, 0, 0, 0, 0.0), (51, 21055, 58, 12329, 4.21)]
Bert-64-2-[(40, 19210, 0, 312, 10.01), (35, 30564, 1, 2509, 29.11), (0, 0, 0, 0, 0.0), (0, 0, 0, 0, 0.92)]
ResNet18-64-1-[(32, 14376, 0, 312, 10.01), (50, 13069, 0, 785, 5.1), (44, 18050, 12, 2377, 15.51), (31, 22151, 31, 2377, 42.47)]
ResNet18-64-2-[(28, 16355, 0, 312, 10.01), (17, 16349, 5, 1171, 5.24), (36, 24036, 27, 2381, 10.01), (29, 28742, 57, 2381, 23.38)]
ResNet50-64-1-[(26, 16020, 0, 312, 10.01), (33, 13740, 7, 1057, 5.18), (33, 21504, 0, 3039, 10.41), (26, 22779, 60, 3039, 73.79)]
ResNet50-64-2-[(25, 17072, 0, 312, 10.01), (24, 16242, 2, 1697, 5.11), (36, 26458, 5, 3049, 10.71), (30, 26231, 71, 3049, 54.29)]
MobileNetv2-64-1-[(41, 16035, 0, 312, 10.01), (50, 13543, 2, 985, 7.3), (42, 18009, 1, 2511, 13.21), (42, 23793, 24, 2511, 84.11)]
MobileNetv2-64-2-[(34, 18860, 1, 312, 10.01), (29, 13870, 1, 1047, 4.52), (36, 23458, 4, 2513, 9.2), (33, 27952, 41, 2513, 30.18)]
VGG16-64-1-[(18, 15129, 0, 312, 10.01), (27, 16581, 4, 969, 6.79), (41, 22475, 0, 3577, 9.06), (31, 23692, 98, 3577, 39.6)]
VGG16-64-2-[(26, 16646, 0, 312, 10.01), (40, 19535, 2, 1561, 6.06), (42, 25577, 0, 3611, 9.1), (44, 29040, 98, 3611, 30.6)]
GCN-64-1-[(41, 18064, 0, 312, 10.01), (17, 14480, 3, 1549, 4.61), (0, 0, 0, 0, 0.01), (41, 16368, 25, 2307, 10.85)]
GCN-64-2-[(36, 19279, 0, 312, 10.01), (26, 13498, 1, 991, 4.65), (0, 0, 0, 0, 0.0), (38, 23792, 26, 2307, 14.34)]
