7.8,14.4,18,37.02,0,2.67,0,2.67,0,2.67
15.0,15.0,18,37.02,0,2.67,0,2.67,0,2.67
11.1,15.3,18,37.02,0,2.67,0,2.67,0,2.67
7.9,15.2,18,37.02,0,2.67,0,2.67,0,2.67
8.7,15.2,18,37.02,0,2.67,0,2.67,0,2.67
10.8,15.3,18,37.02,0,2.67,0,2.67,0,2.67
8.5,15.2,19,37.02,0,2.67,0,2.67,0,2.67
8.1,15.2,19,37.02,0,2.67,0,2.67,0,2.67
11.3,15.3,19,37.02,0,2.67,0,2.67,0,2.67
10.8,15.3,19,37.02,0,2.67,0,2.67,0,2.67
8.1,15.2,19,37.02,0,2.67,0,2.67,0,2.67
8.6,15.3,19,37.02,0,2.67,0,2.67,0,2.67
11.1,15.3,18,37.02,0,2.67,0,2.67,0,2.67
8.0,15.2,19,37.02,0,2.67,0,2.67,0,2.67
8.0,14.4,18,37.02,0,2.67,0,2.67,0,2.67
11.0,14.4,19,37.02,0,2.67,0,2.67,0,2.67
10.3,14.4,19,37.02,0,2.67,0,2.67,0,2.67
8.2,14.4,19,37.02,0,2.67,0,2.67,0,2.67
9.6,14.4,19,37.02,0,2.67,0,2.67,0,2.67
11.1,14.4,18,37.02,0,2.67,0,2.67,0,2.67
8.0,14.4,19,37.02,0,2.67,0,2.67,0,2.67
