0.6,8.3,0.00,0.00,0,2.95,0,2.95,0,2.95,0,2.95
0.2,8.3,0.00,0.00,0,2.95,0,2.95,0,2.95,0,2.95
0.0,8.3,0.00,0.00,0,2.95,0,2.95,0,2.95,0,2.95
3.6,8.3,0.00,0.00,0,2.95,0,2.95,0,2.95,0,2.95
3.4,8.3,0.00,0.00,0,2.95,0,2.95,0,2.95,0,2.95
0.2,8.3,0.00,0.00,0,2.95,0,2.95,0,2.95,0,2.95
6.5,8.7,0.00,0.00,0,2.95,0,2.95,0,2.95,0,2.95
6.6,9.3,0.00,0.00,0,2.95,0,2.95,0,2.95,0,2.95
9.6,10.9,0.00,0.00,0,6.75,2,7.82,0,2.95,0,2.95
9.6,15.0,0.00,0.00,4,14.62,4,13.44,0,2.95,0,2.95
6.7,19.5,0.00,0.00,7,24.73,2,17.22,0,2.95,0,2.95
4.2,20.9,0.00,0.00,4,42.04,0,17.22,0,2.95,0,2.95
13.0,21.3,0.00,0.00,0,42.04,0,17.22,0,2.95,0,2.95
31.3,21.7,0.00,0.00,0,42.04,0,17.22,0,2.95,0,2.95
88.2,22.1,0.00,0.00,0,42.04,0,17.22,0,2.95,0,2.95
11.1,22.5,0.00,0.00,0,42.04,26,25.08,0,2.95,0,2.95
15.0,22.8,0.00,0.00,0,70.5,32,25.08,0,2.95,0,2.95
20.0,23.0,0.00,0.00,99,70.5,91,25.08,0,2.95,0,2.95
20.2,23.3,0.00,0.00,99,70.5,93,25.08,0,2.95,0,2.95
13.4,23.5,0.00,0.00,99,70.5,93,25.08,0,2.95,0,2.95
15.0,23.7,0.00,0.00,100,70.5,95,25.08,0,2.95,0,2.95
11.4,23.8,0.00,0.00,99,70.5,94,25.08,0,2.95,0,2.95
14.7,23.8,0.00,0.00,100,70.5,95,25.08,0,2.95,0,2.95
18.4,24.3,0.00,0.00,97,70.5,89,25.08,0,2.95,0,2.95
15.4,24.8,0.00,0.00,99,70.5,89,25.08,1,5.98,0,5.79
18.7,27.7,0.00,0.00,100,70.5,95,25.08,8,19.11,3,12.14
