8.0,15.0,19,37.02,0,2.67,0,2.67,0,2.67
15.4,15.6,18,37.02,0,2.67,0,2.67,0,2.67
9.7,15.9,19,37.02,0,2.79,0,4.19,0,2.67
14.3,19.6,18,37.02,3,9.15,9,9.15,0,2.67
39.1,20.5,15,37.02,13,9.42,16,9.42,0,2.67
37.9,20.7,15,37.02,15,9.42,9,9.42,0,2.67
33.8,20.8,15,37.02,13,9.42,14,9.42,0,2.67
32.0,20.7,15,37.02,11,9.42,11,9.42,0,2.67
37.3,20.7,16,37.02,15,9.42,10,9.42,0,2.67
36.3,20.6,14,37.02,16,9.42,8,9.42,0,2.67
33.4,20.6,16,37.02,17,9.42,22,9.42,0,2.67
33.9,20.8,15,37.02,14,9.42,12,9.42,0,2.67
37.4,20.7,15,37.02,12,9.42,18,9.42,0,2.67
38.8,20.7,15,37.02,15,9.42,10,9.42,0,2.67
36.1,20.8,15,37.02,14,9.42,9,9.42,0,2.67
36.5,20.8,15,37.02,13,9.42,15,9.42,0,2.67
37.1,20.7,15,37.02,13,9.42,9,9.42,0,2.67
36.8,20.7,15,37.02,12,9.42,13,9.42,0,2.67
31.5,20.7,16,37.02,14,9.42,8,9.42,0,2.67
35.9,20.8,16,37.02,23,9.42,18,9.42,0,2.67
38.8,20.8,15,37.02,15,9.42,9,9.42,0,2.67
36.4,20.7,16,37.02,16,9.42,10,9.42,0,2.67
35.1,20.7,15,37.02,15,9.42,8,9.42,0,2.67
39.3,20.7,15,37.02,16,9.42,8,9.42,0,2.67
38.8,20.7,15,37.02,14,9.42,11,9.42,0,2.67
37.2,20.8,15,37.02,15,9.42,9,9.42,0,2.67
37.8,20.6,15,37.02,18,9.42,9,9.42,0,2.67
36.8,20.7,14,37.02,31,9.42,7,9.42,0,2.67
38.3,20.8,14,37.02,20,9.42,14,9.42,0,2.67
36.4,20.8,15,37.02,24,9.42,7,9.42,0,2.67
38.8,20.8,14,37.02,27,9.42,7,9.42,0,2.67
37.0,20.8,15,37.02,16,9.42,10,9.42,0,2.67
36.1,20.9,15,37.02,18,9.42,8,9.42,0,2.67
39.3,20.9,15,37.02,17,9.42,9,9.42,0,2.67
36.6,20.9,14,37.02,18,9.42,10,9.42,0,2.67
39.4,20.9,15,37.02,16,9.42,12,9.42,0,2.67
41.5,20.9,14,37.02,15,9.42,12,9.42,0,2.67
36.4,20.9,15,37.02,24,9.42,13,9.42,0,2.67
37.3,21.0,15,37.02,16,9.42,15,9.42,0,2.67
39.8,21.0,15,37.02,17,9.42,9,2.67,0,2.67
