100.0,33.0,0.00,0.00,0,13.62,0,1.27,0,1.27,0,1.27,24,42.77,0,1.27,0,1.27,0,1.27
100.0,33.1,0.00,0.00,0,13.62,0,1.27,0,1.27,0,1.27,45,42.77,0,1.27,0,1.27,0,1.27
100.0,33.0,0.00,0.00,0,13.62,0,1.27,0,1.27,0,1.27,0,42.77,0,1.27,0,1.27,0,1.27
100.0,33.0,0.00,0.00,0,13.62,0,1.27,0,1.27,0,1.27,0,42.77,0,1.27,0,1.27,0,1.27
100.0,28.3,0.00,0.00,0,13.62,0,1.27,0,1.27,0,1.27,0,42.77,0,1.27,0,1.27,0,1.27
100.0,32.3,0.00,0.00,0,13.62,0,1.27,0,1.27,0,1.27,0,42.77,0,1.27,0,1.27,0,1.27
100.0,29.0,0.00,0.00,0,13.62,0,1.27,0,1.27,0,1.27,0,42.77,0,1.27,0,1.27,0,1.27
100.0,31.3,0.00,0.00,0,13.62,0,1.27,0,1.27,0,1.27,0,42.77,0,1.27,0,1.27,0,1.27
100.0,31.1,0.00,0.00,0,13.62,0,1.27,0,1.27,0,1.27,32,42.77,0,1.27,0,1.27,0,1.27
100.0,31.5,0.00,0.00,0,13.62,0,1.27,0,1.27,0,1.27,0,42.77,0,1.27,0,1.27,0,1.27
