99.2,58.3,0.00,0.00,0,13.62,32,18.25,27,23.68,24,23.68,0,25.45,36,23.68,37,23.68,0,1.27
100.0,58.3,0.00,0.00,0,13.62,33,16.76,22,23.68,47,23.68,0,25.45,30,23.68,43,23.68,0,1.27
100.0,58.2,0.00,0.00,0,13.62,33,15.7,31,23.68,33,23.68,0,25.45,36,23.68,36,23.68,0,1.27
100.0,58.2,0.00,0.00,0,13.62,39,19.93,31,23.68,21,23.68,0,25.45,57,23.68,100,23.68,0,1.27
99.8,58.3,0.00,0.00,0,13.62,24,18.77,44,23.68,26,23.68,0,25.45,76,23.68,24,8.98,0,1.27
100.0,58.4,0.00,0.00,0,13.62,31,23.68,31,23.68,49,23.68,0,25.45,22,9.25,34,14.54,0,1.27
100.0,58.4,0.00,0.00,0,13.62,54,23.68,25,23.68,20,21.05,0,25.45,24,16.46,29,23.68,0,1.27
100.0,58.1,0.00,0.00,0,13.62,27,23.68,31,23.68,23,9.78,0,25.45,29,17.51,30,19.2,0,1.27
100.0,58.0,0.00,0.00,0,13.62,14,23.68,50,8.72,26,14.13,0,25.45,16,23.68,47,23.68,0,1.27
100.0,57.9,0.00,0.00,0,13.62,60,8.94,38,14.01,22,17.71,0,25.45,29,23.68,32,23.68,0,1.27
100.0,58.0,0.00,0.00,0,13.62,50,12.42,28,15.18,23,18.87,0,25.45,48,23.68,54,23.68,0,1.27
100.0,57.8,0.00,0.00,0,13.62,31,21.83,36,23.68,40,23.68,0,25.45,67,23.68,15,12.48,0,1.27
100.0,57.8,0.00,0.00,0,13.62,37,23.68,47,23.68,32,23.68,0,25.45,35,14.49,33,12.96,0,1.27
100.0,57.9,0.00,0.00,0,13.62,44,23.68,39,23.68,69,23.68,0,25.45,50,15.19,26,17.72,0,1.27
99.8,57.9,0.00,0.00,0,13.62,33,23.68,36,9.36,39,12.52,0,25.45,34,23.68,68,23.68,0,1.27
100.0,57.8,0.00,0.00,0,13.62,36,15.16,36,17.17,21,19.52,0,25.45,47,23.68,32,23.68,0,1.27
