ave_cpu_allocate, ave_mem_allocate, ave_gpu_allocate, ave_gmem_allocate, idel_gpu_num, job_not_start_num, job_dealing_num
0.0,0.0,0.0,0.0,4,1,0
 0.5,0.9375,1.0,0.0,2,92,8
 0.5,0.9375,1.0,0.0,2,92,8
 0.5,0.9375,1.0,0.0,2,92,8
 0.5,0.9375,1.0,0.0,2,92,8
 0.5,0.9375,1.0,0.0,2,92,8
 0.5,0.9375,1.0,0.0,2,92,8
 0.5,0.9375,1.0,0.0,2,92,8
 0.5,0.9375,1.0,0.0,2,92,8
 0.5,0.9375,1.0,0.0,2,92,8
 0.5,0.9375,1.0,0.0,2,92,8
 0.5,0.9375,1.0,0.0,2,92,8
 0.5,0.9375,1.0,0.0,2,92,8
 0.5,0.9375,1.0,0.0,2,92,8
 0.5,0.9375,1.0,0.0,2,92,8
 0.5,0.9375,1.0,0.0,2,92,8
 0.5,0.9375,1.0,0.0,2,92,8
 0.5,0.9375,1.0,0.0,2,92,8
 0.5,0.9375,1.0,0.0,2,92,8
 0.5,0.9375,1.0,0.0,2,92,8
 0.5,0.9375,1.0,0.0,2,92,8
 0.5,0.9375,1.0,0.0,2,92,8
 0.5,0.9375,1.0,0.0,2,92,8
 0.5,0.9375,1.0,0.0,2,92,8
 0.5,0.9375,1.0,0.0,2,92,8
 0.5,0.9375,1.0,0.0,2,92,8
 0.5,0.9375,1.0,0.0,2,92,8
 0.5,0.9375,1.0,0.0,2,92,8
 0.5,0.9375,1.0,0.0,2,92,8
 0.5,0.9375,1.0,0.0,2,92,8
 0.5,0.9375,1.0,0.0,2,92,8
 0.5,0.9375,1.0,0.0,2,92,8
 0.5,0.9375,1.0,0.0,2,92,8
 0.5,0.9375,1.0,0.0,2,92,8
 0.5,0.9375,1.0,0.0,2,92,8
 0.5,0.9375,1.0,0.0,2,92,8
 0.5,0.9375,1.0,0.0,2,92,8
 0.5,0.9375,1.0,0.0,2,92,8
 0.5,0.9375,1.0,0.0,2,92,8
 0.5,0.9375,1.0,0.0,2,92,8
 0.5,0.9375,1.0,0.0,2,92,8
 0.5,0.9375,1.0,0.0,2,92,8
 0.5,0.9375,1.0,0.0,2,92,8
 0.5,0.9375,1.0,0.0,2,92,8
 0.5,0.9375,1.0,0.0,2,92,8
 0.5,0.9375,1.0,0.0,2,92,8
 0.5,0.9375,1.0,0.0,2,92,8
 0.5,0.9375,1.0,0.0,2,92,8
 0.5,0.9375,1.0,0.0,2,92,8
 0.5,0.9375,1.0,0.0,2,0,8
 0.5,0.9375,1.0,0.0,2,92,8
 0.5,0.9375,1.0,0.0,2,92,8
 0.5,0.9375,1.0,0.0,2,92,8
 0.5,0.9375,1.0,0.0,2,92,8
 0.5,0.9375,1.0,0.0,2,92,8
 0.5,0.9375,1.0,0.0,2,92,8
 0.5,0.9375,1.0,0.0,2,92,8
 0.5,0.9375,1.0,0.0,2,92,8
 0.5,0.9375,1.0,0.0,2,92,8
