cpu_util,mem_util,gpu_util0,gmem_util0,gpu_util1,gmem_util1,gpu_util2,gmem_util2,gpu_util3,gmem_util3
99.9,22.3,50,9.25,60,16.13,0,1.27,0,25.45
99.3,22.2,75,23.69,100,10.96,0,1.27,0,25.45
100.0,22.1,40,23.69,33,23.68,0,1.27,0,25.45
10.97
