4.2,9.1,0.00,0.00,0,14.4
4.2,9.1,0.00,0.00,0,14.4
5.4,9.1,0.00,0.00,0,14.4
6.0,9.2,0.00,0.00,0,14.4
91.0,9.3,0.00,0.00,0,14.4
6.5,9.3,0.00,0.00,0,14.4
6.2,9.3,0.00,0.00,0,14.4
6.0,9.3,0.00,0.00,0,14.4
6.8,9.3,0.00,0.00,0,14.4
6.4,9.4,0.00,0.00,0,14.4
6.2,9.5,0.00,0.00,0,14.4
6.8,9.8,0.00,0.00,0,14.4
6.5,10.1,0.00,0.00,0,14.4
6.2,10.4,0.00,0.00,0,14.4
6.7,10.6,0.00,0.00,0,14.4
6.7,10.8,0.00,0.00,0,14.4
6.8,11.1,0.00,0.00,0,14.4
6.2,11.4,0.00,0.00,0,14.4
7.6,11.7,0.00,0.00,0,14.4
12.0,11.6,0.00,0.00,0,14.4
19.6,11.6,0.00,0.00,0,14.4
22.8,11.6,0.00,0.00,0,14.4
21.2,11.6,0.00,0.00,0,14.4
22.7,11.6,0.00,0.00,0,14.4
22.8,11.6,0.00,0.00,0,14.4
21.9,11.6,0.00,0.00,0,14.4
21.8,11.6,0.00,0.00,0,14.4
20.2,11.6,0.00,0.00,0,14.4
22.9,11.6,0.00,0.00,0,14.4
24.6,11.6,0.00,0.00,0,14.4
20.2,11.6,0.00,0.00,0,14.4
19.2,11.6,0.00,0.00,0,14.4
20.7,11.6,0.00,0.00,0,14.4
19.4,11.6,0.00,0.00,0,14.4
19.9,11.6,0.00,0.00,0,14.4
18.6,11.6,0.00,0.00,0,14.4
20.2,11.6,0.00,0.00,0,14.4
22.5,11.6,0.00,0.00,0,14.4
22.9,11.6,0.00,0.00,0,14.4
22.3,11.6,0.00,0.00,0,14.4
18.9,11.6,0.00,0.00,0,14.4
21.0,11.6,0.00,0.00,0,14.4
21.9,11.6,0.00,0.00,0,14.4
23.2,11.6,0.00,0.00,0,14.4
22.3,11.6,0.00,0.00,0,14.4
24.5,11.6,0.00,0.00,0,14.4
22.5,11.6,0.00,0.00,0,14.4
21.4,11.6,0.00,0.00,0,14.4
23.4,11.6,0.00,0.00,0,14.4
19.7,11.6,0.00,0.00,0,14.4
19.3,11.6,0.00,0.00,0,14.4
23.6,11.6,0.00,0.00,0,14.4
22.5,11.6,0.00,0.00,0,14.4
19.3,11.6,0.00,0.00,0,14.4
21.3,11.6,0.00,0.00,0,14.4
22.8,11.6,0.00,0.00,0,14.4
25.6,11.6,0.00,0.00,0,14.4
23.1,11.6,0.00,0.00,0,14.4
18.9,11.6,0.00,0.00,0,14.4
24.4,11.6,0.00,0.00,0,14.4
23.3,11.6,0.00,0.00,0,14.4
23.3,11.6,0.00,0.00,0,14.4
23.8,11.6,0.00,0.00,0,14.4
22.5,11.6,0.00,0.00,0,14.4
22.5,11.6,0.00,0.00,0,14.4
19.1,11.6,0.00,0.00,0,14.4
20.7,11.6,0.00,0.00,0,14.4
20.5,11.6,0.00,0.00,0,14.4
23.8,11.6,0.00,0.00,0,14.4
22.4,11.6,0.00,0.00,0,14.4
22.0,11.6,0.00,0.00,0,14.4
24.4,11.6,0.00,0.00,0,14.4
21.8,11.6,0.00,0.00,0,14.4
16.8,11.6,0.00,0.00,0,14.4
19.4,11.6,0.00,0.00,0,14.4
19.7,11.6,0.00,0.00,0,14.4
19.5,11.6,0.00,0.00,0,14.4
21.5,11.6,0.00,0.00,0,14.4
21.6,11.6,0.00,0.00,0,14.4
19.9,11.6,0.00,0.00,0,14.4
21.2,11.6,0.00,0.00,0,14.4
22.3,11.6,0.00,0.00,0,14.4
21.2,11.6,0.00,0.00,0,14.4
21.6,11.6,0.00,0.00,0,14.4
22.1,11.6,0.00,0.00,0,14.4
24.2,11.6,0.00,0.00,0,14.4
22.7,11.6,0.00,0.00,0,14.4
21.2,11.6,0.00,0.00,0,14.4
20.8,11.6,0.00,0.00,0,14.4
20.0,11.6,0.00,0.00,0,14.4
19.9,11.6,0.00,0.00,0,14.4
19.2,11.6,0.00,0.00,0,14.4
19.7,11.6,0.00,0.00,0,14.4
19.7,11.6,0.00,0.00,0,14.4
19.4,11.6,0.00,0.00,0,14.4
18.1,11.6,0.00,0.00,0,14.4
21.0,11.6,0.00,0.00,0,14.4
20.9,11.6,0.00,0.00,0,14.4
25.6,11.6,0.00,0.00,0,14.4
18.2,11.6,0.00,0.00,0,14.4
23.2,11.6,0.00,0.00,0,14.4
23.0,11.6,0.00,0.00,0,14.4
20.5,11.6,0.00,0.00,0,14.4
21.3,11.6,0.00,0.00,0,14.4
20.0,11.6,0.00,0.00,0,14.4
19.6,11.6,0.00,0.00,0,14.4
18.4,11.6,0.00,0.00,0,14.4
18.4,11.6,0.00,0.00,0,14.4
20.8,11.6,0.00,0.00,0,14.4
20.6,11.6,0.00,0.00,0,14.4
20.6,11.6,0.00,0.00,0,14.4
