cpu_util,mem_util,gpu_util0,gmem_util0
100.0,8.0,69,12.79
100.0,8.0,70,12.79
100.0,8.0,59,12.79
100.0,7.9,58,12.79
100.0,8.0,66,12.79
100.0,8.0,71,12.79
100.0,8.0,68,12.79
99.1,8.0,57,12.79
100.0,8.0,69,12.79
99.7,8.0,84,12.79
100.0,8.0,84,12.79
100.0,8.0,69,12.79
100.0,8.0,66,12.79
100.0,8.0,72,12.79
100.0,8.0,59,12.79
98.1,8.0,51,12.79
100.0,8.0,67,12.79
99.7,8.0,78,12.79
100.0,8.0,69,12.79
98.9,8.0,34,12.79
100.0,8.0,66,12.79
100.0,8.0,51,12.79
100.0,7.9,0,12.79
100.0,7.7,0,12.79
100.0,7.4,0,12.79
100.0,7.5,0,12.79
100.0,7.5,0,12.79
99.8,7.5,0,12.79
100.0,7.5,0,12.79
100.0,7.6,0,12.79
100.0,7.6,0,12.79
100.0,7.6,0,12.79
99.4,7.7,0,12.79
98.8,7.7,0,12.79
76.2,7.8,0,12.79
76.8,7.8,0,12.79
77.1,7.8,0,12.79
94.2,7.9,0,12.79
78.9,7.9,0,12.79
81.0,8.0,81,12.79
76.8,8.0,82,12.79
79.4,7.9,83,12.79
80.0,8.0,83,12.79
79.6,7.9,79,12.79
81.4,7.9,78,12.79
77.5,8.0,85,12.79
70.0,8.0,77,12.79
78.4,8.0,89,12.79
81.7,8.0,82,12.79
78.7,7.9,85,12.79
79.2,8.0,87,12.79
79.3,7.9,85,12.79
78.4,8.0,87,12.79
78.3,7.9,84,12.79
77.4,8.0,88,12.79
77.8,7.9,78,12.79
77.3,8.0,86,12.79
76.3,8.0,81,12.79
70.8,7.9,81,12.79
78.2,7.9,85,12.79
77.4,8.0,84,12.79
66.5,7.9,84,12.79
75.2,7.9,79,12.79
77.6,7.9,81,12.79
75.4,8.0,86,12.79
74.5,7.9,79,12.79
75.8,7.9,83,12.79
75.0,8.0,86,12.79
73.4,8.0,87,12.79
64.0,7.9,85,12.79
73.1,8.0,86,12.79
71.2,8.0,84,12.79
74.3,7.9,86,12.79
73.2,8.0,85,12.79
75.0,8.0,83,12.79
73.8,8.0,83,12.79
71.9,8.0,82,12.79
70.7,8.0,81,12.79
73.8,7.9,75,12.79
73.3,8.0,83,12.79
100.0,8.0,76,12.79
70.2,8.0,67,12.79
71.2,8.0,60,12.79
73.2,7.9,81,12.79
72.0,8.0,76,12.79
72.0,8.0,80,12.79
74.0,8.0,82,12.79
71.8,7.9,80,12.79
73.1,8.0,82,12.79
71.7,8.0,79,12.79
71.0,7.9,84,12.79
72.5,8.0,85,12.79
72.1,8.0,0,12.79
65.9,7.4,0,12.79
66.5,7.5,0,12.79
67.6,7.5,0,12.79
69.7,7.6,0,12.79
66.9,7.6,0,12.79
66.6,7.7,0,12.79
69.1,7.7,0,12.79
66.9,7.8,0,12.79
67.5,7.8,0,12.79
66.9,7.9,0,12.79
65.5,7.9,0,12.79
66.4,8.0,0,12.79
68.0,8.0,83,12.79
67.9,8.0,78,12.79
66.4,8.0,85,12.79
64.0,8.0,89,12.79
65.6,8.0,86,12.79
65.9,7.9,83,12.79
61.8,8.0,83,12.79
62.6,8.0,85,12.79
62.7,8.0,84,12.79
64.8,8.0,84,12.79
60.0,8.0,88,12.79
61.6,8.0,84,12.79
62.8,8.0,81,12.79
62.8,8.0,90,12.79
61.2,8.0,82,12.79
60.9,8.0,92,12.79
57.4,8.0,86,12.79
61.5,8.0,85,12.79
60.3,8.0,83,12.79
58.6,8.0,78,12.79
61.1,8.0,87,12.79
59.6,8.0,86,12.79
60.7,8.0,85,12.79
59.5,8.0,86,12.79
56.8,8.0,86,12.79
60.4,8.0,85,12.79
58.4,8.0,85,12.79
58.4,8.0,86,12.79
59.9,8.0,84,12.79
59.4,8.0,85,12.79
60.9,7.9,85,12.79
61.0,8.0,87,12.79
57.5,8.0,88,12.79
58.7,8.0,81,12.79
57.0,8.0,80,12.79
57.6,8.0,82,12.79
57.8,8.0,88,12.79
60.8,8.0,84,12.79
58.4,7.9,84,12.79
58.8,8.0,87,12.79
59.5,8.0,85,12.79
58.6,8.0,85,12.79
60.4,8.0,86,12.79
61.1,8.0,85,12.79
59.4,8.0,85,12.79
57.8,8.0,84,12.79
57.6,7.9,88,12.79
57.8,8.0,89,12.79
54.4,8.0,88,12.79
57.6,7.9,80,12.79
55.2,8.0,87,12.79
58.4,7.9,0,12.79
55.2,7.4,0,12.79
55.0,7.5,0,12.79
54.9,7.5,0,12.79
59.3,7.5,0,12.79
56.2,7.7,0,12.79
55.8,7.7,0,12.79
48.1,7.7,0,12.79
54.1,7.8,0,12.79
55.5,7.8,0,12.79
53.3,7.9,0,12.79
75.1,8.0,0,12.79
53.9,7.9,87,12.79
55.3,8.0,87,12.79
55.4,7.9,88,12.79
53.3,7.9,68,12.79
51.9,8.0,69,12.79
53.4,7.9,86,12.79
52.1,8.0,91,12.79
53.8,8.0,88,12.79
53.2,8.0,87,12.79
53.8,8.0,88,12.79
54.6,8.0,87,12.79
52.0,8.0,87,12.79
53.2,8.0,89,12.79
53.0,7.9,83,12.79
53.4,8.0,85,12.79
52.4,8.0,95,12.79
52.0,7.9,93,12.79
52.6,8.0,83,12.79
54.5,8.0,86,12.79
52.8,8.0,83,12.79
51.7,8.0,83,12.79
53.2,8.0,85,12.79
52.1,7.9,87,12.79
52.1,7.9,77,12.79
52.2,8.0,78,12.79
53.5,8.0,66,12.79
51.1,7.9,81,12.79
48.9,7.9,83,12.79
51.4,8.0,81,12.79
54.1,8.0,85,12.79
52.7,8.0,89,12.79
52.2,7.9,88,12.79
50.0,8.0,86,12.79
43.8,8.0,95,12.79
50.8,8.0,88,12.79
48.8,8.0,88,12.79
51.1,8.0,85,12.79
47.3,8.0,88,12.79
50.6,8.0,86,12.79
50.7,8.0,87,12.79
48.2,8.0,87,12.79
46.0,7.9,87,12.79
49.9,8.0,87,12.79
49.2,8.0,84,12.79
46.6,7.9,79,12.79
46.8,8.0,83,12.79
45.9,8.0,78,12.79
47.0,8.0,85,12.79
46.8,8.0,89,12.79
47.2,8.0,82,12.79
43.7,7.9,84,12.79
43.8,7.9,74,12.79
89.3,7.4,0,12.79
96.1,7.5,0,12.79
51.0,7.5,0,12.79
45.1,7.5,0,12.79
44.7,7.7,0,12.79
48.3,7.7,0,12.79
41.5,7.8,0,12.79
38.7,7.8,0,12.79
43.6,7.9,0,12.79
96.9,7.9,0,12.79
44.5,7.9,84,12.79
43.8,8.0,83,12.79
45.0,7.9,85,12.79
44.5,8.0,80,12.79
44.8,8.0,75,12.79
41.7,7.9,68,12.79
43.6,7.9,74,12.79
44.2,7.9,78,12.79
42.0,7.9,73,12.79
41.8,7.9,80,12.79
43.0,7.9,82,12.79
42.7,8.0,82,12.79
43.2,8.0,84,12.79
44.2,8.0,84,12.79
43.0,8.0,83,12.79
40.2,8.0,80,12.79
43.0,7.9,90,12.79
40.5,7.9,92,12.79
42.4,8.0,90,12.79
40.6,8.0,91,12.79
42.7,8.0,91,12.79
42.3,7.9,84,12.79
43.4,8.0,94,12.79
44.1,8.0,94,12.79
80.7,8.0,89,12.79
33.8,8.0,93,12.79
45.0,8.0,88,12.79
43.7,8.0,88,12.79
44.1,8.0,82,12.79
41.6,8.0,82,12.79
44.5,8.0,82,12.79
42.3,8.0,76,12.79
40.9,8.0,63,12.79
41.3,8.0,70,12.79
40.9,7.9,85,12.79
39.9,8.0,84,12.79
38.9,8.0,84,12.79
39.6,7.9,83,12.79
40.9,8.0,84,12.79
41.0,8.0,83,12.79
39.9,8.0,85,12.79
40.7,7.9,89,12.79
41.2,8.0,83,12.79
40.7,8.0,74,12.79
39.4,8.0,75,12.79
41.6,7.9,80,12.79
40.5,7.9,88,12.79
41.1,8.0,88,12.79
38.4,8.0,88,12.79
42.9,7.9,87,12.79
39.7,8.0,87,12.79
40.5,7.9,64,12.79
40.6,8.0,75,12.79
39.7,8.0,0,12.79
37.9,7.4,0,12.79
57.4,7.5,0,12.79
39.7,7.5,0,12.79
38.4,7.6,0,12.79
36.6,7.7,0,12.79
53.5,7.8,0,12.79
39.8,7.8,0,12.79
39.4,7.9,0,12.79
49.4,7.9,0,12.79
40.0,7.9,86,12.79
40.5,8.0,68,12.79
39.5,8.0,68,12.79
39.6,8.0,82,12.79
39.7,8.0,86,12.79
40.7,7.9,84,12.79
31.1,7.9,82,12.79
39.5,8.0,78,12.79
39.6,8.0,73,12.79
38.4,8.0,75,12.79
36.3,8.0,74,12.79
39.0,8.0,74,12.79
39.4,8.0,73,12.79
38.4,8.0,71,12.79
39.5,8.0,70,12.79
39.5,7.9,72,12.79
37.4,8.0,71,12.79
39.6,8.0,67,12.79
37.9,8.0,67,12.79
38.8,7.9,67,12.79
40.6,8.0,66,12.79
37.6,8.0,67,12.79
36.5,8.0,67,12.79
36.4,8.0,67,12.79
39.8,8.0,65,12.79
39.4,8.0,70,12.79
38.4,8.0,84,12.79
37.5,7.9,70,12.79
37.6,8.0,72,12.79
19.5,7.9,73,12.79
37.2,8.0,73,12.79
37.6,8.0,72,12.79
36.4,8.0,73,12.79
36.3,8.0,80,12.79
33.3,8.0,71,12.79
35.3,8.0,70,12.79
35.3,7.9,75,12.79
34.4,8.0,88,12.79
34.5,7.9,90,12.79
35.4,8.0,89,12.79
34.1,8.0,89,12.79
33.3,8.0,89,12.79
34.5,8.0,89,12.79
36.1,8.0,88,12.79
37.6,7.9,76,12.79
35.4,8.0,75,12.79
30.6,8.0,74,12.79
35.3,7.9,75,12.79
34.2,8.0,74,12.79
34.1,8.0,75,12.79
36.5,7.9,76,12.79
33.2,8.0,76,12.79
35.3,8.0,76,12.79
35.9,7.9,76,12.79
31.8,8.0,73,12.79
34.5,8.0,71,12.79
34.6,7.9,68,12.79
35.4,8.0,65,12.79
34.4,8.0,22,12.79
35.4,7.4,0,12.79
34.4,7.4,0,12.79
31.9,7.5,0,12.79
69.4,7.6,0,12.79
32.0,7.7,0,12.79
35.3,7.7,0,12.79
30.1,7.8,0,12.79
31.1,7.8,0,12.79
47.8,7.9,0,12.79
35.9,8.0,0,12.79
30.8,8.0,88,12.79
33.7,8.0,86,12.79
35.1,8.0,81,12.79
32.3,7.9,80,12.79
35.5,8.0,72,12.79
32.6,8.0,73,12.79
31.0,7.9,71,12.79
34.8,8.0,69,12.79
32.3,7.9,83,12.79
34.4,7.9,73,12.79
33.5,8.0,75,12.79
36.6,8.0,79,12.79
33.4,7.9,78,12.79
35.3,8.0,80,12.79
35.0,8.0,83,12.79
32.5,7.9,85,12.79
34.3,8.0,85,12.79
33.7,8.0,87,12.79
77.2,8.0,82,12.79
80.7,8.0,94,12.79
34.8,8.0,87,12.79
32.7,8.0,73,12.79
33.4,8.0,75,12.79
34.7,8.0,75,12.79
33.8,8.0,75,12.79
36.1,8.0,75,12.79
95.7,8.0,95,12.79
34.3,8.0,75,12.79
32.4,8.0,73,12.79
32.1,8.0,69,12.79
32.7,8.0,72,12.79
31.0,7.9,77,12.79
33.2,8.0,72,12.79
31.3,8.0,88,12.79
31.3,7.9,75,12.79
30.3,7.9,77,12.79
34.3,8.0,70,12.79
32.4,8.0,82,12.79
32.6,8.0,80,12.79
30.2,8.0,86,12.79
32.4,7.9,89,12.79
31.1,8.0,77,12.79
33.5,7.9,79,12.79
33.1,8.0,80,12.79
34.2,8.0,80,12.79
32.3,8.0,68,12.79
33.4,8.0,65,12.79
30.5,7.9,64,12.79
31.4,8.0,64,12.79
32.0,7.9,65,12.79
32.8,8.0,75,12.79
34.9,8.0,96,12.79
31.4,8.0,92,12.79
33.5,7.9,88,12.79
32.8,8.0,88,12.79
33.4,8.0,46,12.79
17.1,7.3,0,12.79
31.7,7.4,0,12.79
31.1,7.5,0,12.79
37.1,7.6,0,12.79
36.3,7.7,0,12.79
32.2,7.7,0,12.79
30.7,7.8,0,12.79
32.2,7.8,0,12.79
26.9,7.9,0,12.79
56.4,8.0,0,12.79
33.1,8.0,90,12.79
30.6,8.0,89,12.79
32.0,8.0,88,12.79
28.3,7.9,68,12.79
30.2,8.0,68,12.79
30.4,8.0,64,12.79
30.1,8.0,64,12.79
31.6,8.0,75,12.79
30.9,8.0,65,12.79
30.5,8.0,65,12.79
30.4,8.0,68,12.79
30.5,8.0,64,12.79
27.6,8.0,64,12.79
32.0,8.0,69,12.79
31.6,8.0,72,12.79
32.5,8.0,72,12.79
30.7,8.0,74,12.79
32.6,8.0,80,12.79
31.4,8.0,69,12.79
28.5,8.0,74,12.79
30.2,8.0,71,12.79
30.4,8.0,76,12.79
31.4,8.0,78,12.79
30.6,8.0,78,12.79
26.0,8.0,68,12.79
30.9,8.0,73,12.79
26.6,8.0,69,12.79
29.3,7.9,71,12.79
29.3,8.0,73,12.79
27.2,8.0,72,12.79
30.3,8.0,72,12.79
29.4,8.0,74,12.79
29.3,7.9,73,12.79
28.2,8.0,71,12.79
30.2,7.9,71,12.79
28.0,7.9,72,12.79
27.7,8.0,73,12.79
24.9,7.9,76,12.79
28.0,8.0,74,12.79
26.9,8.0,76,12.79
28.3,8.0,68,12.79
30.0,8.0,76,12.79
28.1,7.9,72,12.79
30.1,8.0,73,12.79
30.0,8.0,73,12.79
30.1,8.0,73,12.79
27.9,8.0,74,12.79
28.9,8.0,72,12.79
28.3,8.0,73,12.79
29.4,8.0,74,12.79
26.9,7.9,75,12.79
29.3,8.0,74,12.79
30.0,8.0,74,12.79
26.8,8.0,71,12.79
30.8,8.0,81,12.79
27.5,8.0,81,12.79
27.1,8.0,80,12.79
27.0,8.0,76,12.79
29.5,8.0,77,12.79
30.6,8.0,29,12.79
30.2,7.4,0,1.27
676.73
