100.0,53.3,0.00,0.00,0,13.62,27,30.92,26,33.03,25,41.08,0,25.45,38,58.03,74,56.76,67,72.93
100.0,53.3,0.00,0.00,0,13.62,16,72.93,1,72.93,1,72.93,0,25.45,83,72.93,76,72.93,91,72.94
99.3,53.5,0.00,0.00,0,13.62,72,72.93,97,72.93,2,72.93,0,25.45,42,13.75,25,17.81,61,23.91
100.0,53.4,0.00,0.00,0,13.62,35,36.6,3,39.81,2,47.01,0,25.45,25,59.9,65,72.93,55,73.19
100.0,53.5,0.00,0.00,0,13.62,1,73.19,73,72.93,79,72.93,0,25.45,28,73.19,2,72.93,4,73.19
100.0,53.4,0.00,0.00,0,13.62,9,73.19,4,72.93,9,72.93,0,25.45,72,23.79,25,17.81,1,22.03
100.0,44.1,0.00,0.00,0,13.62,44,34.3,93,39.39,44,47.86,0,25.45,25,64.0,14,58.03,56,72.94
100.0,45.2,0.00,0.00,0,13.62,5,72.93,2,72.93,26,72.93,0,25.45,5,72.93,4,72.93,91,72.94
99.8,41.9,0.00,0.00,0,13.62,5,72.93,53,72.93,100,72.93,0,25.45,0,17.38,9,22.04,3,24.58
100.0,41.9,0.00,0.00,0,13.62,7,43.2,25,44.04,90,49.98,0,25.45,55,72.94,41,72.93,30,72.95
100.0,42.6,0.00,0.00,0,13.62,80,72.94,67,72.93,3,72.93,0,25.45,5,72.94,98,72.93,89,72.95
100.0,43.0,0.00,0.00,0,13.62,100,72.94,3,72.93,62,72.93,0,25.45,0,72.94,83,13.58,58,22.48
100.0,43.7,0.00,0.00,0,13.62,56,30.51,24,41.08,48,42.77,0,25.45,39,52.52,68,72.93,2,72.94
100.0,44.5,0.00,0.00,0,13.62,5,72.93,2,72.93,53,72.93,0,25.45,95,72.93,13,72.93,79,72.94
100.0,45.2,0.00,0.00,0,13.62,5,72.93,100,72.93,26,39.33,0,25.45,49,22.64,25,29.84,24,32.38
