AlexNet-8-1-[(1.31, 4950.58, 0.0, 270.75, 10.0), (1.06, 4953.2, 0.0, 287.75, 1.86), (5.42, 7039.85, 16.8, 1583.75, 12.46), (3.62, 7513.0, 81.92, 1583.75, 96.78)]
AlexNet-8-2-[(0, 0, 0, 0, 0.01), (1.1, 5846.45, 0.0, 270.75, 2.15), (8.92, 9416.33, 17.2, 1523.75, 12.87), (6.04, 10314.64, 80.29, 1523.75, 48.31)]
AlexNet-8-3-[(0, 0, 0, 0, 0.0), (1.15, 6761.54, 0.0, 445.75, 2.2), (11.55, 11572.08, 23.33, 1523.75, 13.83), (8.49, 13118.53, 75.82, 1523.75, 33.39)]
AlexNet-16-1-[(2.03, 5000.92, 0.0, 270.75, 10.01), (1.06, 4994.22, 0.0, 280.75, 1.89), (5.46, 7040.18, 16.2, 1585.75, 12.24), (3.86, 7497.53, 79.38, 1585.75, 52.28)]
AlexNet-16-2-[(0, 0, 0, 0, 0.01), (3.98, 5846.71, 0.0, 677.75, 2.3), (7.18, 9443.58, 14.17, 1525.75, 13.54), (6.83, 10321.22, 74.0, 1525.75, 26.78)]
AlexNet-16-3-[(0, 0, 0, 0, 0.0), (1.1, 6770.86, 0.0, 270.75, 2.16), (10.26, 11824.85, 16.2, 1525.75, 13.27), (10.65, 13084.49, 68.83, 1525.75, 17.95)]
AlexNet-32-1-[(2.04, 4992.1, 0.0, 270.75, 10.01), (1.1, 4984.83, 0.0, 270.75, 1.92), (5.21, 7014.13, 16.8, 1585.75, 12.39), (4.92, 7520.92, 71.91, 1585.75, 26.82)]
AlexNet-32-2-[(0, 0, 0, 0, 0.01), (1.1, 5868.61, 0.0, 447.75, 2.17), (9.29, 9231.93, 0.0, 1525.75, 13.11), (8.64, 10339.28, 67.0, 1525.75, 13.92)]
AlexNet-32-3-[(0, 0, 0, 0, 0.0), (1.1, 6769.35, 0.0, 280.75, 2.17), (12.26, 11634.37, 15.67, 1525.75, 13.85), (12.82, 13142.2, 61.0, 1525.75, 9.93)]
AlexNet-64-1-[(2.16, 4994.96, 0.0, 270.75, 10.01), (1.1, 4991.39, 0.0, 280.75, 1.91), (4.89, 7093.13, 15.8, 1645.75, 12.09), (6.53, 7539.23, 76.67, 1645.75, 14.9)]
AlexNet-64-2-[(0, 0, 0, 0, 0.01), (1.1, 5870.61, 0.0, 270.75, 2.08), (7.75, 9159.83, 10.0, 1585.75, 13.2), (9.71, 10341.07, 60.0, 1585.75, 7.98)]
AlexNet-64-3-[(0, 0, 0, 0, 0.01), (1.1, 6773.26, 0.0, 270.75, 2.14), (12.1, 11407.25, 12.67, 1585.75, 14.38), (13.61, 13136.69, 39.0, 1585.75, 6.18)]
ResNet18-8-1-[(2.14, 4994.58, 0.0, 270.75, 10.01), (1.1, 4991.47, 0.0, 445.75, 1.52), (5.3, 7078.87, 7.8, 855.75, 12.07), (2.97, 7522.36, 37.44, 855.75, 156.2)]
ResNet18-8-2-[(0, 0, 0, 0, 0.01), (1.1, 5849.25, 0.0, 447.75, 1.78), (8.12, 9231.08, 0.8, 785.75, 12.97), (5.12, 10389.91, 36.78, 785.75, 77.87)]
ResNet18-8-3-[(0, 0, 0, 0, 0.0), (1.1, 6767.5, 0.0, 445.75, 1.79), (9.5, 11903.72, 6.17, 785.75, 13.25), (7.12, 13276.76, 35.61, 787.75, 55.37)]
ResNet18-16-1-[(1.14, 5032.1, 0.0, 270.75, 10.01), (0, 0, 0, 0, 1.5), (5.76, 6918.59, 2.25, 881.75, 12.24), (3.34, 7545.26, 39.21, 881.75, 85.8)]
ResNet18-16-2-[(0, 0, 0, 0, 0.0), (0, 0, 0, 0, 1.78), (7.11, 9448.05, 6.17, 813.75, 12.93), (5.66, 10406.51, 37.2, 813.75, 43.94)]
ResNet18-16-3-[(0, 0, 0, 0, 0.01), (1.06, 6785.21, 0.0, 445.75, 1.79), (12.1, 11828.31, 7.8, 813.75, 13.84), (7.62, 13191.42, 34.4, 813.75, 31.03)]
ResNet18-32-1-[(2.33, 4969.7, 0.0, 270.75, 10.01), (1.1, 4975.29, 0.0, 270.75, 1.52), (5.49, 6970.68, 0.0, 913.75, 12.13), (3.98, 7538.4, 48.71, 913.75, 44.67)]
ResNet18-32-2-[(0, 0, 0, 0, 0.0), (0, 0, 0, 0, 1.79), (8.74, 9447.19, 8.5, 859.75, 13.36), (6.64, 10406.89, 44.38, 859.75, 22.75)]
ResNet18-32-3-[(0, 0, 0, 0, 0.01), (1.06, 6783.49, 0.0, 445.75, 1.84), (11.73, 11946.09, 8.6, 857.75, 13.6), (9.93, 13260.03, 35.8, 857.75, 16.28)]
ResNet18-64-1-[(2.31, 4993.94, 0.0, 270.75, 10.01), (1.1, 4991.23, 0.0, 270.75, 1.5), (5.69, 7102.16, 13.8, 977.75, 11.85), (5.36, 7570.35, 65.56, 977.75, 24.45)]
ResNet18-64-2-[(0, 0, 0, 0, 0.0), (1.1, 5872.55, 0.0, 270.75, 1.88), (9.47, 9476.98, 12.33, 925.75, 13.18), (8.33, 10443.66, 56.5, 925.75, 12.32)]
ResNet18-64-3-[(0, 0, 0, 0, 0.01), (1.1, 6780.39, 0.0, 581.75, 1.81), (12.63, 12030.52, 10.33, 921.75, 13.63), (12.62, 13290.98, 51.67, 921.75, 9.53)]
ResNet50-8-1-[(1.33, 4985.22, 0.0, 270.75, 10.01), (0, 0, 0, 0, 1.72), (5.14, 7088.84, 6.33, 1071.75, 12.63), (2.54, 7549.35, 37.95, 1071.75, 378.16)]
ResNet50-8-2-[(0, 0, 0, 0, 0.01), (1.1, 5879.38, 0.0, 270.75, 2.03), (7.79, 9605.62, 39.83, 997.75, 13.26), (3.99, 10384.93, 37.45, 997.75, 190.3)]
ResNet50-8-3-[(0, 0, 0, 0, 0.0), (1.1, 6825.71, 0.0, 280.75, 2.08), (9.99, 11958.13, 17.17, 997.75, 13.44), (5.38, 13229.88, 37.58, 997.75, 132.97)]
ResNet50-16-1-[(1.15, 4984.97, 0.0, 270.75, 10.01), (1.06, 4981.74, 0.0, 445.75, 1.71), (4.12, 7073.37, 9.2, 1117.75, 12.42), (2.65, 7536.39, 43.57, 1117.75, 195.0)]
ResNet50-16-2-[(0, 0, 0, 0, 0.0), (1.1, 5881.71, 0.0, 447.75, 1.96), (7.68, 9516.7, 10.8, 1069.75, 12.92), (4.57, 10381.67, 42.26, 1069.75, 99.05)]
ResNet50-16-3-[(0, 0, 0, 0, 0.01), (0, 0, 0, 0, 2.05), (9.61, 11660.72, 13.4, 1069.75, 13.08), (6.0, 13229.06, 41.1, 1069.75, 66.46)]
ResNet50-32-1-[(1.15, 4984.91, 0.0, 270.75, 10.01), (1.25, 4987.16, 0.0, 565.75, 1.75), (4.63, 7100.39, 10.5, 1245.75, 12.47), (2.98, 7562.08, 61.0, 1245.75, 99.78)]
ResNet50-32-2-[(0, 0, 0, 0, 0.01), (1.1, 5894.86, 0.0, 270.75, 2.05), (8.88, 9531.18, 10.33, 1179.75, 13.27), (4.78, 10437.94, 54.89, 1179.75, 52.64)]
ResNet50-32-3-[(0, 0, 0, 0, 0.0), (0, 0, 0, 0, 2.08), (9.47, 11430.91, 13.4, 1171.75, 13.17), (7.8, 13272.22, 53.09, 1171.75, 34.46)]
ResNet50-64-1-[(2.42, 4988.81, 0.0, 270.75, 10.01), (1.1, 4991.77, 0.0, 270.75, 1.78), (5.95, 7024.85, 15.8, 1445.75, 12.37), (3.48, 7578.19, 81.83, 1477.75, 60.57)]
ResNet50-64-2-[(1.43, 5749.8, 0.0, 270.75, 10.01), (0, 0, 0, 0, 2.01), (8.08, 9561.67, 14.17, 1425.75, 13.1), (6.3, 10468.58, 76.8, 1425.75, 29.77)]
ResNet50-64-3-[(4.26, 6431.73, 0.0, 270.75, 10.01), (1.1, 6851.82, 0.0, 631.75, 2.12), (12.15, 12035.12, 9.33, 1407.75, 13.41), (7.96, 13316.48, 74.5, 1407.75, 19.84)]
