ResNet18-8-1-[(1.92, 4176.91, 0.0, 241.62, 10.01), (1.1, 4162.7, 0.0, 251.62, 1.56), (3.86, 6440.98, 8.75, 762.62, 12.85), (2.88, 6805.2, 36.84, 762.62, 214.2)]
ResNet18-8-2-[(1.79, 4395.76, 0.0, 241.62, 10.01), (1.15, 4443.57, 0.0, 434.62, 2.01), (9.56, 8361.81, 13.5, 706.62, 13.5), (4.58, 9765.01, 61.27, 706.62, 123.26)]
ResNet18-8-3-[(1.15, 4698.97, 0.0, 241.62, 10.01), (0, 0, 0, 0, 2.23), (9.32, 11175.9, 17.25, 706.62, 14.34), (5.83, 12644.77, 62.52, 708.62, 94.32)]
ResNet18-8-4-[(6.94, 4834.17, 0.0, 241.62, 10.01), (1.1, 4976.96, 0.0, 253.62, 2.41), (16.14, 13501.59, 17.0, 706.62, 14.68), (7.6, 15587.54, 65.81, 706.62, 74.47)]
ResNet18-16-1-[(1.49, 4184.99, 0.0, 241.62, 10.01), (0, 0, 0, 0, 1.5), (3.55, 6326.18, 10.75, 774.62, 12.58), (3.24, 6818.48, 39.55, 774.62, 116.25)]
ResNet18-16-2-[(1.15, 4420.68, 0.0, 241.62, 10.01), (1.1, 4420.56, 0.0, 241.62, 2.01), (9.17, 8819.07, 16.0, 718.62, 13.32), (5.36, 9738.09, 58.87, 718.62, 66.01)]
ResNet18-16-3-[(6.57, 4689.79, 0.0, 241.62, 10.01), (0, 0, 0, 0, 2.22), (11.68, 10909.61, 0.0, 718.62, 14.42), (6.48, 12665.27, 67.2, 718.62, 49.46)]
ResNet18-16-4-[(2.46, 4885.42, 0.0, 241.62, 10.01), (1.06, 4975.38, 0.0, 368.62, 2.53), (13.38, 13838.98, 14.4, 718.62, 14.73), (8.31, 15662.37, 61.88, 718.62, 39.03)]
ResNet18-32-1-[(3.05, 4209.9, 0.0, 241.62, 10.01), (0, 0, 0, 0, 1.46), (6.07, 6386.57, 17.33, 824.62, 12.57), (3.96, 6783.42, 47.19, 824.62, 60.5)]
ResNet18-32-2-[(4.85, 4406.88, 0.0, 241.62, 10.01), (0, 0, 0, 0, 1.89), (4.64, 8487.46, 3.5, 770.62, 13.12), (5.94, 9781.26, 61.0, 770.62, 34.92)]
ResNet18-32-3-[(2.11, 4637.93, 0.0, 241.62, 10.01), (1.1, 4707.16, 0.0, 434.62, 2.16), (9.29, 11268.78, 15.75, 768.62, 14.27), (8.7, 12648.48, 58.0, 768.62, 26.33)]
ResNet18-32-4-[(1.21, 4990.32, 0.0, 241.62, 10.01), (0, 0, 0, 0, 2.41), (13.05, 13668.22, 15.6, 768.62, 14.7), (10.07, 15637.74, 58.6, 768.62, 22.03)]
ResNet18-64-1-[(2.97, 4221.7, 0.0, 241.62, 10.01), (0, 0, 0, 0, 1.49), (5.9, 6344.97, 22.0, 918.62, 12.46), (5.08, 6822.58, 62.11, 918.62, 33.39)]
ResNet18-64-2-[(3.13, 4367.31, 0.0, 241.62, 10.01), (1.1, 4424.05, 0.0, 251.62, 1.85), (9.11, 8409.11, 0.0, 858.62, 13.37), (7.15, 9787.93, 58.0, 858.62, 20.55)]
ResNet18-64-3-[(4.88, 4670.82, 0.0, 241.62, 10.01), (0, 0, 0, 0, 2.2), (6.7, 11274.43, 19.5, 854.62, 14.47), (8.14, 12717.07, 50.0, 854.62, 24.43)]
ResNet18-64-4-[(5.3, 5030.38, 0.0, 241.62, 10.01), (1.1, 5012.78, 0.0, 241.62, 2.42), (15.28, 13681.32, 15.8, 854.62, 14.45), (15.76, 15605.26, 37.5, 854.62, 12.53)]
ResNet18-128-1-[(2.18, 4253.15, 0.0, 241.62, 10.01), (1.1, 4236.41, 0.0, 241.62, 1.46), (5.02, 6519.51, 18.25, 1044.62, 13.13), (6.09, 6909.42, 80.2, 1044.62, 21.58)]
ResNet18-128-2-[(5.63, 4475.12, 0.0, 241.62, 10.01), (2.98, 4601.45, 0.0, 366.62, 2.23), (5.98, 8990.88, 23.25, 992.62, 13.12), (9.17, 9902.36, 62.33, 992.62, 13.9)]
ResNet18-128-3-[(5.29, 4732.57, 0.0, 241.62, 10.01), (0, 0, 0, 0, 2.18), (10.27, 11303.66, 18.4, 992.62, 14.21), (15.24, 12704.41, 46.5, 992.62, 10.39)]
ResNet18-128-4-[(3.04, 4988.77, 0.0, 241.62, 10.01), (1.1, 4972.32, 0.0, 241.62, 2.48), (13.91, 13516.75, 8.2, 992.62, 15.91), (13.82, 15722.12, 39.67, 992.62, 12.66)]
ResNet18-256-1-[(1.89, 4204.68, 0.0, 241.62, 10.01), (0, 0, 0, 0, 1.5), (5.46, 6366.26, 22.25, 1326.62, 12.64), (5.58, 6873.28, 75.0, 1326.62, 20.27)]
