4.4,9.1,0.00,0.00,0,14.4
4.4,9.1,0.00,0.00,0,14.4
4.4,9.1,0.00,0.00,0,14.4
10.2,9.6,0.00,0.00,0,14.4
81.0,9.7,0.00,0.00,0,14.4
10.6,9.8,0.00,0.00,0,14.4
10.8,9.8,0.00,0.00,0,14.4
10.8,9.8,0.00,0.00,0,14.4
12.3,9.9,0.00,0.00,0,14.4
10.6,9.9,0.00,0.00,0,14.4
10.8,10.1,0.00,0.00,0,14.49
6.5,10.6,0.00,0.00,0,16.32
11.4,11.2,0.00,0.00,0,17.53
10.4,11.9,0.00,0.00,2,18.83
10.6,12.6,0.00,0.00,2,20.11
10.8,13.4,0.00,0.00,5,21.17
10.6,14.1,0.00,0.00,5,22.38
10.6,14.8,0.00,0.00,5,23.55
10.8,15.5,0.00,0.00,4,24.78
10.6,16.2,0.00,0.00,4,25.93
10.6,16.9,0.00,0.00,4,28.51
21.5,16.7,0.00,0.00,4,37.63
10.8,16.8,0.00,0.00,16,37.63
15.9,16.8,0.00,0.00,16,37.63
15.1,16.8,0.00,0.00,16,37.63
12.9,16.8,0.00,0.00,53,37.63
16.7,16.8,0.00,0.00,53,37.63
15.8,16.8,0.00,0.00,61,37.63
12.3,16.8,0.00,0.00,61,37.63
16.3,16.8,0.00,0.00,65,37.63
16.2,16.8,0.00,0.00,65,37.63
14.4,16.8,0.00,0.00,65,37.63
14.6,16.8,0.00,0.00,71,37.63
16.0,16.8,0.00,0.00,71,37.63
14.2,16.8,0.00,0.00,97,37.63
15.0,16.8,0.00,0.00,97,37.63
16.9,16.8,0.00,0.00,97,37.63
14.0,16.8,0.00,0.00,97,37.63
14.4,16.8,0.00,0.00,97,37.63
14.0,16.8,0.00,0.00,100,37.63
15.2,16.8,0.00,0.00,100,37.63
67.4,16.8,0.00,0.00,98,37.63
14.9,16.8,0.00,0.00,98,37.63
13.9,16.8,0.00,0.00,98,37.63
15.8,16.8,0.00,0.00,95,37.63
