cpu_util,mem_util,gpu_util0,gmem_util0,gpu_util1,gmem_util1,gpu_util2,gmem_util2,gpu_util3,gmem_util3
99.9,22.1,42,21.83,78,23.69,0,1.27,0,25.45
100.0,22.1,8,12.63,36,17.73,0,1.27,0,25.45
100.0,22.2,40,23.69,39,23.69,0,1.27,0,25.45
11.21
