cpu_util,mem_util,gpu_util0,gmem_util0,gpu_util1,gmem_util1,gpu_util2,gmem_util2,gpu_util3,gmem_util3
99.6,22.2,36,13.58,36,18.15,0,1.27,0,25.45
100.0,22.2,32,23.68,48,9.91,0,1.27,0,25.45
94.5,22.1,39,23.68,59,23.69,0,1.27,0,25.45
11.01
