0.0,3.0,0,1.29,0,1.29
0.9,3.0,0,1.29,0,1.29
10.3,3.0,0,1.29,0,1.29
100.0,3.2,0,1.29,0,1.29
9.0,3.4,0,1.29,0,1.29
53.0,3.5,0,1.29,0,1.29
10.2,3.6,0,1.29,0,1.29
10.4,3.7,0,1.29,0,1.29
7.7,3.7,0,1.29,0,1.29
1.3,3.7,0,1.29,0,1.29
5.8,3.7,0,1.29,0,1.29
9.3,3.9,0,1.36,0,2.51
3.2,4.3,3,2.6,0,2.62
4.5,4.6,1,2.77,1,2.8
4.5,4.9,1,2.95,1,2.98
5.0,5.3,1,3.19,2,3.26
6.3,5.8,1,3.55,2,3.7
7.7,6.6,1,4.2,2,4.2
4.1,7.0,0,4.47,3,4.47
17.9,7.2,0,4.68,32,5.03
13.6,7.5,97,5.03,100,5.03
93.3,7.7,0,5.03,0,5.03
9.9,7.9,0,5.03,0,5.03
9.1,8.0,0,5.03,0,5.03
8.6,8.1,0,5.03,0,5.03
18.8,8.2,0,5.03,0,5.03
14.2,8.4,0,5.03,0,5.03
12.1,8.5,0,5.03,0,5.03
46.0,8.7,0,5.03,0,5.03
21.2,8.8,0,5.03,0,5.03
9.4,8.9,0,5.03,0,5.03
9.0,9.1,0,5.03,0,5.03
76.3,9.2,0,5.03,0,5.03
9.9,9.4,0,5.03,0,5.03
9.0,9.5,0,5.03,0,5.03
37.8,9.6,0,5.03,0,5.03
8.6,9.7,0,5.03,0,5.03
9.9,9.9,0,5.03,0,5.03
60.2,10.1,0,5.03,0,5.03
27.6,10.2,0,5.03,0,5.03
9.9,10.4,0,5.03,0,5.03
13.6,10.5,0,5.03,0,5.03
8.6,10.6,0,5.03,0,5.03
20.9,10.6,0,5.07,0,5.14
5.4,11.0,1,5.27,1,5.4
4.9,11.4,1,5.5,1,5.72
4.5,12.0,1,5.8,1,6.04
4.1,12.5,1,6.23,1,6.44
1.4,13.3,1,6.47,0,6.52
1.8,13.5,0,6.62,1,6.71
0.5,13.7,1,6.71,0,6.71
0.5,13.7,0,6.71,0,6.71
0.9,13.7,0,6.71,0,6.81
4.0,13.9,0,6.83,1,7.0
5.8,14.3,1,7.05,1,7.27
3.2,14.7,1,7.31,1,7.62
4.9,15.2,1,7.61,2,7.98
5.9,15.9,1,8.15,1,8.42
8.1,16.8,2,8.7,2,8.88
3.6,17.4,2,9.05,1,9.16
1.8,17.5,0,9.18,0,9.23
