4.8,9.0,0.00,0.00,0,14.4
4.4,9.0,0.00,0.00,0,14.4
4.2,9.0,0.00,0.00,0,14.4
10.8,9.5,0.00,0.00,0,14.4
87.6,9.7,0.00,0.00,0,14.4
10.4,9.7,0.00,0.00,0,14.4
10.4,9.8,0.00,0.00,0,14.4
57.3,9.8,0.00,0.00,0,14.4
10.6,9.9,0.00,0.00,0,14.4
10.6,9.9,0.00,0.00,0,14.4
11.0,10.1,0.00,0.00,0,14.4
7.9,10.5,0.00,0.00,0,16.16
11.0,11.1,0.00,0.00,0,17.41
10.6,11.8,0.00,0.00,3,18.6
10.8,12.6,0.00,0.00,3,19.73
10.2,13.2,0.00,0.00,3,21.05
10.6,14.0,0.00,0.00,4,22.31
10.8,14.8,0.00,0.00,4,23.62
11.0,15.6,0.00,0.00,4,24.81
10.4,16.3,0.00,0.00,4,26.11
11.0,17.0,0.00,0.00,4,32.43
14.2,16.7,0.00,0.00,4,37.63
12.1,16.8,0.00,0.00,4,37.63
16.3,16.8,0.00,0.00,35,37.63
14.6,16.8,0.00,0.00,35,37.63
12.8,16.8,0.00,0.00,70,37.63
14.5,16.8,0.00,0.00,70,37.63
14.3,16.8,0.00,0.00,94,37.63
17.8,16.8,0.00,0.00,94,37.63
16.6,16.8,0.00,0.00,94,37.63
15.1,16.8,0.00,0.00,95,37.63
14.4,16.8,0.00,0.00,95,37.63
16.8,16.8,0.00,0.00,99,37.63
15.6,16.8,0.00,0.00,99,37.63
14.2,16.8,0.00,0.00,99,37.63
15.4,16.8,0.00,0.00,99,37.63
14.3,16.8,0.00,0.00,99,37.63
13.8,16.8,0.00,0.00,99,37.63
17.6,16.8,0.00,0.00,99,37.63
15.4,16.8,0.00,0.00,56,37.63
14.2,16.8,0.00,0.00,56,37.63
15.5,16.8,0.00,0.00,56,37.63
16.5,16.8,0.00,0.00,39,37.63
16.1,16.8,0.00,0.00,39,37.63
14.2,16.8,0.00,0.00,39,37.63
15.9,16.8,0.00,0.00,39,37.63
17.4,16.8,0.00,0.00,57,37.63
15.8,16.8,0.00,0.00,57,37.63
16.3,16.8,0.01,0.01,57,37.63
15.9,16.8,0.01,0.01,54,37.63
18.9,16.8,0.00,0.00,54,37.63
15.3,16.8,0.00,0.00,36,37.63
13.6,16.8,0.00,0.00,36,37.63
18.3,16.8,0.00,0.00,40,37.63
20.6,16.8,0.00,0.00,40,37.63
16.7,16.8,0.00,0.00,40,37.63
12.0,16.8,0.00,0.00,39,37.63
15.9,16.8,0.00,0.00,39,37.63
15.3,16.8,0.00,0.00,35,37.63
16.2,16.8,0.00,0.00,35,37.63
16.2,16.8,0.00,0.00,35,41.56
14.6,16.8,0.00,0.00,40,37.63
16.9,16.8,0.00,0.01,40,37.63
18.0,16.8,0.00,0.01,36,37.63
16.7,16.8,0.00,0.01,36,37.63
15.7,16.8,0.00,0.01,35,37.63
17.0,16.8,0.00,0.00,35,37.63
14.6,16.8,0.00,0.00,35,37.63
13.8,16.8,0.00,0.00,39,37.63
12.5,16.8,0.01,0.01,39,37.63
12.6,16.8,0.01,0.01,36,37.63
16.3,16.8,0.00,0.00,36,37.63
16.8,16.8,0.00,0.00,35,37.63
16.1,16.8,0.00,0.00,35,37.63
16.5,16.8,0.00,0.00,35,37.63
14.6,16.8,0.00,0.00,40,37.63
13.7,16.8,0.00,0.00,40,37.63
12.7,16.8,0.00,0.00,35,37.63
11.9,16.8,0.00,0.00,35,37.63
16.7,16.8,0.00,0.00,39,37.63
14.3,16.8,0.00,0.00,39,37.63
19.5,16.8,0.00,0.00,39,37.63
14.6,16.8,0.00,0.00,50,37.63
15.8,16.8,0.00,0.00,50,37.63
16.2,16.8,0.00,0.00,92,37.63
17.3,16.8,0.00,0.00,92,37.63
15.9,16.8,0.00,0.00,92,37.63
17.3,16.8,0.00,0.00,48,37.63
13.6,16.8,0.00,0.00,48,37.63
15.3,16.8,0.00,0.00,45,37.63
16.9,16.8,0.00,0.00,45,37.63
16.6,16.8,0.00,0.00,69,37.63
16.1,16.8,0.00,0.00,69,37.63
14.8,16.8,0.00,0.00,69,37.63
13.7,16.8,0.00,0.00,89,37.63
12.5,16.8,0.00,0.00,89,37.63
11.9,16.8,0.00,0.00,99,37.63
12.5,16.8,0.00,0.00,99,37.63
17.9,16.8,0.00,0.00,96,37.63
14.0,16.8,0.00,0.00,96,37.63
14.2,16.8,0.00,0.00,96,37.63
15.8,16.8,0.00,0.00,74,37.63
13.9,16.8,0.00,0.00,74,35.16
12.7,15.4,0.00,0.00,38,14.4
44.25
