cpu_util,mem_util,gpu_util0,gmem_util0,gpu_util1,gmem_util1,gpu_util2,gmem_util2,gpu_util3,gmem_util3
100.0,22.3,64,9.83,57,14.66,0,1.27,0,25.45
99.6,22.2,63,23.68,50,10.42,0,1.27,0,25.45
99.4,22.2,33,23.68,48,23.68,0,1.27,0,25.45
11.12
