100.0,28.4,0.00,0.00,0,13.62,100,10.74,30,14.01,0,1.27,0,25.45,42,23.68,0,1.27,0,1.27
100.0,28.3,0.00,0.00,0,13.62,39,14.36,39,23.03,0,1.27,0,25.45,4,23.69,0,1.27,0,1.27
100.0,28.6,0.00,0.00,0,13.62,100,8.95,47,13.06,0,1.27,0,25.45,48,23.69,0,1.27,0,1.27
100.0,29.1,0.00,0.00,0,13.62,31,11.49,36,16.03,0,1.27,0,25.45,35,23.69,2,4.42,0,3.51
99.6,30.2,0.00,0.00,0,13.62,28,17.2,29,19.22,0,1.27,0,25.45,50,23.69,0,9.87,1,7.46
100.0,31.7,0.00,0.00,0,13.62,35,17.83,31,19.74,0,1.27,0,25.45,48,23.69,0,9.87,0,9.88
100.0,32.0,0.00,0.00,0,13.62,26,23.69,72,23.68,0,1.27,0,25.45,61,8.63,0,9.87,0,9.88
100.0,29.5,0.00,0.00,0,13.62,18,23.68,19,23.68,0,1.27,0,25.45,48,11.37,0,9.87,0,9.88
100.0,29.2,0.00,0.00,0,13.62,45,23.69,50,23.68,0,1.27,0,25.45,34,14.67,1,14.04,38,12.95
100.0,26.9,0.00,0.00,0,13.62,55,23.68,27,23.69,0,1.27,0,25.45,29,19.52,1,17.53,14,12.95
100.0,28.0,0.00,0.00,0,13.62,46,23.69,31,15.44,0,1.27,0,25.45,31,22.6,14,20.98,27,12.95
100.0,28.9,0.00,0.00,0,13.62,32,23.69,43,10.01,0,1.27,0,25.45,31,23.68,17,20.98,32,12.95
100.0,29.3,0.00,0.00,0,13.62,27,23.69,49,11.05,0,1.27,0,25.45,41,23.68,9,20.98,0,12.97
100.0,29.9,0.00,0.00,0,13.62,41,23.69,27,9.69,0,1.27,0,25.45,34,19.63,17,20.98,0,12.97
100.0,30.3,0.00,0.00,0,13.62,43,23.68,100,15.02,0,1.27,0,25.45,43,23.69,10,20.98,0,12.97
100.0,30.7,0.00,0.00,0,13.62,47,13.65,36,12.86,0,1.27,0,25.45,30,23.69,14,20.98,0,12.97
